"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","runID","chl","replicate","metadataID","comments","flag","updateID"
"15","HB_DeepHole_20150630_0900_PML_0.5_Limno.Sample.20140501","HB","DeepHole",2015-06-30,2015-06-30 09:00:00,"PML",0,0.5,"2",14.8870114,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","HH_DeepHole_20150618_0900_PML_3_Limno.Sample.20140501","HH","DeepHole",2015-06-18,2015-06-18 09:00:00,"PML",0,3,"3",4.418797038,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","HH_DeepHole_20150618_0900_PML_3_Limno.Sample.20140501","HH","DeepHole",2015-06-18,2015-06-18 09:00:00,"PML",0,3,"3",4.598634377,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","HN_DeepHole_20150615_1000_PML_2_Limno.Sample.20140501","HN","DeepHole",2015-06-15,2015-06-15 10:00:00,"PML",0,2,"4",5.191189375,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","HN_DeepHole_20150615_1000_PML_2_Limno.Sample.20140501","HN","DeepHole",2015-06-15,2015-06-15 10:00:00,"PML",0,2,"4",8.815878098,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","IW_DeepHole_20150608_1000_PML_1_Limno.Sample.20140501","IW","DeepHole",2015-06-08,2015-06-08 10:00:00,"PML",0,1,"3",5.931460913,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","IW_DeepHole_20150608_1000_PML_1_Limno.Sample.20140501","IW","DeepHole",2015-06-08,2015-06-08 10:00:00,"PML",0,1,"4",7.235444089,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","JT_DeepHole_20150615_1130_PML_4_Limno.Sample.20140501","JT","DeepHole",2015-06-15,2015-06-15 11:30:00,"PML",0,4,"4",4.855247243,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","JT_DeepHole_20150615_1130_PML_4_Limno.Sample.20140501","JT","DeepHole",2015-06-15,2015-06-15 11:30:00,"PML",0,4,"4",4.460547848,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","LH_DeepHole_20150609_0930_PML_2_Limno.Sample.20140501","LH","DeepHole",2015-06-09,2015-06-09 09:30:00,"PML",0,2,"3",6.930328963,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","LH_DeepHole_20150609_0930_PML_2_Limno.Sample.20140501","LH","DeepHole",2015-06-09,2015-06-09 09:30:00,"PML",0,2,"3",5.380559602,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","LI_DeepHole_20150617_1130_PML_2_Limno.Sample.20140501","LI","DeepHole",2015-06-17,2015-06-17 11:30:00,"PML",0,2,"4",9.086956006,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","LI_DeepHole_20150617_1130_PML_2_Limno.Sample.20140501","LI","DeepHole",2015-06-17,2015-06-17 11:30:00,"PML",0,2,"3",7.833460791,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","LN_DeepHole_20150619_1330_PML_2.5_Limno.Sample.20140501","LN","DeepHole",2015-06-19,2015-06-19 13:30:00,"PML",0,2.5,"3",6.615750182,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","LN_DeepHole_20150619_1330_PML_2.5_Limno.Sample.20140501","LN","DeepHole",2015-06-19,2015-06-19 13:30:00,"PML",0,2.5,"4",8.202751097,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150813_0755_Hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-08-13,2015-08-13 07:55:00,"Hypo",5,5,"3",40.53545157,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150813_0755_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-08-13,2015-08-13 07:55:00,"PML",0,1,"3",8.051242885,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150716_0845_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-16,2015-07-16 08:45:00,"Hypo",6,6,"1",8.768892443,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150702_1015_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-07-02,2015-07-02 10:15:00,"PML",0,1,"8",6.769297175,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150813_0755_Hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-08-13,2015-08-13 07:55:00,"Hypo",5,5,"2",39.20346673,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150813_0755_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-08-13,2015-08-13 07:55:00,"PML",0,1,"3",6.805390332,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150730_0845_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-30,2015-07-30 08:45:00,"Hypo",6,6,"4",15.57352069,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150716_0845_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-16,2015-07-16 08:45:00,"Hypo",6,6,"1",10.95561775,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150730_0845_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-30,2015-07-30 08:45:00,"Hypo",6,6,"3",14.93425285,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150618_1015_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-06-18,2015-06-18 10:15:00,"PML",0,1.5,"8",5.807446809,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150730_0845_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-07-30,2015-07-30 08:45:00,"PML",0,1.5,"4",5.798522175,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150618_1015_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-06-18,2015-06-18 10:15:00,"PML",0,1.5,"9",7.007861328,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150522_0900_Hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-05-22,2015-05-22 09:00:00,"Hypo",5,5,"9",8.376121567,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150730_0845_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-07-30,2015-07-30 08:45:00,"PML",0,1.5,"4",7.950781157,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150604_0930_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-06-04,2015-06-04 09:30:00,"PML",0,1,"9",4.576701586,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150716_0845_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-07-16,2015-07-16 08:45:00,"PML",0,1,"1",48.59124207,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150716_0845_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-07-16,2015-07-16 08:45:00,"PML",0,1,"1",6.196128691,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150702_1015_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-07-02,2015-07-02 10:15:00,"PML",0,1,"8",9.98855947,"2","Chlorophyll.20110601","high; rep ok",1,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150702_1015_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-02,2015-07-02 10:15:00,"Hypo",6,6,"9",8.612605054,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150702_1015_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-02,2015-07-02 10:15:00,"Hypo",6,6,"9",6.518100438,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150618_1015_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-06-18,2015-06-18 10:15:00,"Hypo",6,6,"8",13.67978142,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150522_0900_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-05-22,2015-05-22 09:00:00,"PML",0,1.5,"8",16.23140914,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150604_0930_Hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-06-04,2015-06-04 09:30:00,"Hypo",5,5,"9",9.342585523,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150522_0900_Hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-05-22,2015-05-22 09:00:00,"Hypo",5,5,"8",9.546721311,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150604_0930_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-06-04,2015-06-04 09:30:00,"PML",0,1,"8",9.645953959,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150604_0930_Hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-06-04,2015-06-04 09:30:00,"Hypo",5,5,"8",6.24198349,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150618_1015_Hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-06-18,2015-06-18 10:15:00,"Hypo",6,6,"2",11.69574996,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"15","MO_DeepHole_20150522_0900_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-05-22,2015-05-22 09:00:00,"PML",0,1.5,"2",7.570854176,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150528_1030_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-05-28,2015-05-28 10:30:00,"PML",0,0.5,"8",4.708432159,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150618_1430_Hypo_3.5_Limno.Sample.20140501","NG","DeepHole",2015-06-18,2015-06-18 14:30:00,"Hypo",3.5,3.5,"8",28.11743983,"1","Chlorophyll.20110601","high; rep ok",1,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150528_1030_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-05-28,2015-05-28 10:30:00,"PML",0,0.5,"2",6.643351559,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150618_1430_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-06-18,2015-06-18 14:30:00,"PML",0,0.5,"9",2.439546342,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150528_1030_Hypo_3_Limno.Sample.20140501","NG","DeepHole",2015-05-28,2015-05-28 10:30:00,"Hypo",3,3,"2",5.21645242,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150618_1430_Hypo_3.5_Limno.Sample.20140501","NG","DeepHole",2015-06-18,2015-06-18 14:30:00,"Hypo",3.5,3.5,"9",3.316381096,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150716_1133_Hypo_3.5_Limno.Sample.20140501","NG","DeepHole",2015-07-16,2015-07-16 11:33:00,"Hypo",3.5,3.5,"1",42.69192323,"2","Chlorophyll.20110601","high; rep same",1,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150716_1133_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-07-16,2015-07-16 11:33:00,"PML",0,0.5,"2",2.870012215,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150618_1430_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-06-18,2015-06-18 14:30:00,"PML",0,0.5,"9",3.934722715,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150716_1133_Hypo_3.5_Limno.Sample.20140501","NG","DeepHole",2015-07-16,2015-07-16 11:33:00,"Hypo",3.5,3.5,"1",42.37923878,"1","Chlorophyll.20110601","high; rep same",1,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150813_1100_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-08-13,2015-08-13 11:00:00,"PML",0,0.5,"3",4.187171239,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150528_1030_Hypo_3_Limno.Sample.20140501","NG","DeepHole",2015-05-28,2015-05-28 10:30:00,"Hypo",3,3,"8",4.08439135,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150716_1133_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-07-16,2015-07-16 11:33:00,"PML",0,0.5,"8",1.564771538,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150813_1100_Hypo_4_Limno.Sample.20140501","NG","DeepHole",2015-08-13,2015-08-13 11:00:00,"Hypo",4,4,"4",9.050311607,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150813_1100_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-08-13,2015-08-13 11:00:00,"PML",0,0.5,"4",4.188031147,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","NG_DeepHole_20150813_1100_Hypo_4_Limno.Sample.20140501","NG","DeepHole",2015-08-13,2015-08-13 11:00:00,"Hypo",4,4,"3",10.10375698,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","NN_DeepHole_20150715_0930_PML_2_Limno.Sample.20140501","NN","DeepHole",2015-07-15,2015-07-15 09:30:00,"PML",0,2,"1",3.809219169,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","NN_DeepHole_20150715_0930_PML_2_Limno.Sample.20140501","NN","DeepHole",2015-07-15,2015-07-15 09:30:00,"PML",0,2,"8",4.692686897,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","NR_DeepHole_20150618_1030_PML_1_Limno.Sample.20140501","NR","DeepHole",2015-06-18,2015-06-18 10:30:00,"PML",0,1,"3",3.326480942,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","NR_DeepHole_20150618_1030_PML_1_Limno.Sample.20140501","NR","DeepHole",2015-06-18,2015-06-18 10:30:00,"PML",0,1,"4",3.128103878,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","OX_DeepHole_20150607_1300_PML_1_Limno.Sample.20140501","OX","DeepHole",2015-06-07,2015-06-07 13:00:00,"PML",0,1,"2",4.684562587,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","OX_DeepHole_20150607_1300_PML_1_Limno.Sample.20140501","OX","DeepHole",2015-06-07,2015-06-07 13:00:00,"PML",0,1,"2",4.330967892,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","PR_DeepHole_20150608_1200_PML_1_Limno.Sample.20140501","PR","DeepHole",2015-06-08,2015-06-08 12:00:00,"PML",0,1,"4",5.94349579,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","PR_DeepHole_20150608_1200_PML_1_Limno.Sample.20140501","PR","DeepHole",2015-06-08,2015-06-08 12:00:00,"PML",0,1,"4",5.339716985,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","ST_DeepHole_20150720_1000_PML_2_Limno.Sample.20140501","ST","DeepHole",2015-07-20,2015-07-20 10:00:00,"PML",0,2,"1",5.480664877,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","ST_DeepHole_20150720_1000_PML_2_Limno.Sample.20140501","ST","DeepHole",2015-07-20,2015-07-20 10:00:00,"PML",0,2,"8",9.949884897,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","VA_DeepHole_20150715_1200_PML_2_Limno.Sample.20140501","VA","DeepHole",2015-07-15,2015-07-15 12:00:00,"PML",0,2,"2",2.735807352,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"25","VA_DeepHole_20150715_1200_PML_2_Limno.Sample.20140501","VA","DeepHole",2015-07-15,2015-07-15 12:00:00,"PML",0,2,"1",3.328554293,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150528_0920_Hypo_4.5_Limno.Sample.20140501","WA","DeepHole",2015-05-28,2015-05-28 09:20:00,"Hypo",4.5,4.5,"8",385.1723579,"2","Chlorophyll.20110601","very high; rep ok",1,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150528_0920_PML_1.5_Limno.Sample.20140501","WA","DeepHole",2015-05-28,2015-05-28 09:20:00,"PML",0,1.5,"2",2.82856852,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150813_1000_PML_2_Limno.Sample.20140501","WA","DeepHole",2015-08-13,2015-08-13 10:00:00,"PML",0,2,"1",2.418556387,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150618_1511_Hypo_5_Limno.Sample.20140501","WA","DeepHole",2015-06-18,2015-06-18 15:11:00,"Hypo",5,5,"2",65.42748808,"1","Chlorophyll.20110601","fluor. outside standard curve ",1,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150528_0920_Hypo_4.5_Limno.Sample.20140501","WA","DeepHole",2015-05-28,2015-05-28 09:20:00,"Hypo",4.5,4.5,"2",196.9666851,"1","Chlorophyll.20110601","fluor. outside standard curve ",1,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150813_1000_PML_2_Limno.Sample.20140501","WA","DeepHole",2015-08-13,2015-08-13 10:00:00,"PML",0,2,"9",2.927804082,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150528_0920_PML_1.5_Limno.Sample.20140501","WA","DeepHole",2015-05-28,2015-05-28 09:20:00,"PML",0,1.5,"8",1.232411929,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150716_1210_PML_1.5_Limno.Sample.20140501","WA","DeepHole",2015-07-16,2015-07-16 12:10:00,"PML",0,1.5,"2",3.224392159,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150618_1511_PML_1_Limno.Sample.20140501","WA","DeepHole",2015-06-18,2015-06-18 15:11:00,"PML",0,1,"2",4.619772278,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150618_1511_PML_1_Limno.Sample.20140501","WA","DeepHole",2015-06-18,2015-06-18 15:11:00,"PML",0,1,"2",3.814346789,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150813_1000_Hypo_5.5_Limno.Sample.20140501","WA","DeepHole",2015-08-13,2015-08-13 10:00:00,"Hypo",5.5,5.5,"3",117.5619183,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150716_1210_PML_1.5_Limno.Sample.20140501","WA","DeepHole",2015-07-16,2015-07-16 12:10:00,"PML",0,1.5,"2",3.634793799,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150618_1511_Hypo_5_Limno.Sample.20140501","WA","DeepHole",2015-06-18,2015-06-18 15:11:00,"Hypo",5,5,"10",106.2869129,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150813_1000_Hypo_5.5_Limno.Sample.20140501","WA","DeepHole",2015-08-13,2015-08-13 10:00:00,"Hypo",5.5,5.5,"4",120.2361358,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"17","WA_DeepHole_20150716_1210_Hypo_5_Limno.Sample.20140501","WA","DeepHole",2015-07-16,2015-07-16 12:10:00,"Hypo",5,5,"1",129.6814131,"1","Chlorophyll.20110601","fluor. outside standard curve ",1,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150701_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-07-01,2015-07-01 09:00:00,"Hypo",8,8,"8",4.782536914,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150520_0915_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-05-20,2015-05-20 09:15:00,"Hypo",8,8,"8",5.267596791,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20151007_1000_PML_4.5_Limno.Sample.20140501","WL","DeepHole",2015-10-07,2015-10-07 10:00:00,"PML",0,4.5,"7",4.36584517,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150805_0930_PML_3_Limno.Sample.20140501","WL","DeepHole",2015-08-05,2015-08-05 09:30:00,"PML",0,3,"1",4.284607586,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150805_0930_PML_3_Limno.Sample.20140501","WL","DeepHole",2015-08-05,2015-08-05 09:30:00,"PML",0,3,"9",3.9890625,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150708_0845_PML_2.5_Limno.Sample.20140501","WL","DeepHole",2015-07-08,2015-07-08 08:45:00,"PML",0,2.5,"8",1.044890129,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150520_0915_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-05-20,2015-05-20 09:15:00,"Hypo",8,8,"9",4.972320372,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150624_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-06-24,2015-06-24 09:00:00,"Hypo",8,8,"9",8.497434727,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150624_0900_PML_1.5_Limno.Sample.20140501","WL","DeepHole",2015-06-24,2015-06-24 09:00:00,"PML",0,1.5,"10",4.628749808,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150701_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-07-01,2015-07-01 09:00:00,"Hypo",8,8,"9",17.92729246,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150603_0930_PML_2_Limno.Sample.20140501","WL","DeepHole",2015-06-03,2015-06-03 09:30:00,"PML",0,2,"8",3.027886292,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150603_0930_PML_2_Limno.Sample.20140501","WL","DeepHole",2015-06-03,2015-06-03 09:30:00,"PML",0,2,"8",1.792535752,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150715_0830_PML_2_Limno.Sample.20140501","WL","DeepHole",2015-07-15,2015-07-15 08:30:00,"PML",0,2,"1",4.695407551,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150514_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-05-14,2015-05-14 09:00:00,"Hypo",8,8,"1",7.546614007,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150624_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-06-24,2015-06-24 09:00:00,"Hypo",8,8,"8",7.238955603,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150729_0845_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-07-29,2015-07-29 08:45:00,"Hypo",8,8,"1",12.76792854,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150514_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-05-14,2015-05-14 09:00:00,"Hypo",8,8,"8",1.469360706,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150903_0840_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-09-03,2015-09-03 08:40:00,"Hypo",8,8,"10",21.24522994,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150624_0900_PML_1.5_Limno.Sample.20140501","WL","DeepHole",2015-06-24,2015-06-24 09:00:00,"PML",0,1.5,"8",2.762143937,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150520_0915_PML_2.5_Limno.Sample.20140501","WL","DeepHole",2015-05-20,2015-05-20 09:15:00,"PML",0,2.5,"8",3.808885595,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150701_0900_PML_2_Limno.Sample.20140501","WL","DeepHole",2015-07-01,2015-07-01 09:00:00,"PML",0,2,"9",4.555394768,"1","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150701_0900_PML_2_Limno.Sample.20140501","WL","DeepHole",2015-07-01,2015-07-01 09:00:00,"PML",0,2,"8",1.120317405,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150826_0835_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-08-26,2015-08-26 08:35:00,"Hypo",8,8,"11",23.46096827,"2","Chlorophyll.20110601","cannister leaking during extraction",0,"tableChlorophyll_2014to2016.20170519"
"3","WL_DeepHole_20150930_0900_Hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-09-30,2015-09-30 09:00:00,"Hypo",8,8,"7",18.04293311,"2","Chlorophyll.20110601","NA",0,"tableChlorophyll_2014to2016.20170519"
