"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","taxa","length","width","mass","eggs","metadataID","updateID"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.153,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.124,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.145,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.151,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.094,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.125,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.128,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200616_0856_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-16,"2020-06-16 8:56","tow",0,8,"nauplii",0.142,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"chaoborus",8.454,0.605,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"chaoborus",6.33,0.496,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"chaoborus",6.948,0.555,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"chaoborus",6.005,0.516,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"chaoborus",4.015,0.371,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"chaoborus",9.028,0.566,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.443,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.533,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.308,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.272,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.302,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.229,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.446,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.516,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.271,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.288,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.271,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.293,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.276,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.289,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.419,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.46,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.318,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.43,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.328,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.253,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.307,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.481,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.41,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.275,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"cyclopoid",0.516,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"daphnia",0.736,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"daphnia",0.7,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"daphnia",1.028,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"daphnia",0.79,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"holopedium",0.164,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"holopedium",0.122,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"holopedium",0.201,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"holopedium",0.091,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"holopedium",0.156,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"holopedium",0.168,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.091,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.133,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.148,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.216,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.123,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.148,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.158,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.083,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.137,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.123,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.112,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.128,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.146,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.207,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.19,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.178,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.181,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.229,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.105,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.119,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.184,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.261,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.128,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.126,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"FE_DeepHole_20200623_1125_tow_8_zoopCounts.20191212","FE","DeepHole",2020-06-23,"2020-06-23 11:25","tow",0,8,"nauplii",0.138,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",6.784,0.633,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",12.29,1.154,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",11.411,1.108,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",4.692,0.491,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",6.283,0.541,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",4.486,0.353,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",6.163,0.652,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",7.664,0.617,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",4.972,0.436,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"chaoborus",4.961,0.257,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.119,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.126,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.126,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.139,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.163,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.223,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.174,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.198,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.106,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.154,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.142,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.135,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.138,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.15,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.11,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.096,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.122,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.159,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.157,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.118,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.158,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.111,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.144,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.093,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"cyclopoid",0.149,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"daphnia",0.478,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"holopedium",0.173,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"holopedium",0.143,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.148,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.164,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.168,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.254,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.318,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.282,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.321,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.261,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
3,"WL_DeepHole_20200623_0945_tow_8_zoopCounts.20191212","WL","DeepHole",2020-06-23,"2020-06-23 9:45","tow",0,8,"nauplii",0.505,NA,NA,NA,"zoopCounts.20191212","longZoops_2020.20201123"
