Run Number:,reruns,...3,Date:,20210419,...6,Initials:,RN,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39
ENTER SCAN DATA HERE,Sample Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,0,200,400,600,800,1000,2000,U81,U138,U148,U188,U187,U174,U173,U172,U169,U168,U167,U166,U165,U164,U162,U161,U159,U153,U152,U151,U146,U142,U104,U103,U102,U100,U6,U5,U4,U3,U2
231,2.1045125441515843E-3,0.00238482778010166,0.00257688381382713,0.00270618049451797,0.00293109503859259,0.00314086998173699,0.0038583056749176,2.9486150421230567E-3,2.7613796946409849E-3,2.7627255177079257E-3,2.7591726954183174E-3,2.5510662306728188E-3,2.7655142010226327E-3,2.565000109441315E-3,2.6095432378293523E-3,3.5404235325882383E-3,2.7450659759068463E-3,2.5601279184438025E-3,2.7769380720380557E-3,2.652261118226279E-3,2.930522493450001E-3,2.7675163669678635E-3,2.9816256103290875E-3,2.5537706352349032E-3,2.6677664826453007E-3,2.5292608292725172E-3,2.4717090776249021E-3,3.2603901083780931E-3,2.5274387309280819E-3,3.3642567275207966E-3,2.8940547612335762E-3,2.709849488105813E-3,2.6749437734017653E-3,3.2102482987286449E-3,2.8307755154510991E-3,2.6109225530619867E-3,2.7294870559097101E-3,2.4494529763843739E-3
232,2.2162901102578507E-3,0.00251975022887588,0.00273142058514735,0.00287604179593438,0.00312562982475844,0.00336127952368569,0.00420121220252018,3.149836240868141E-3,2.9376371653744987E-3,2.9414055469449835E-3,2.9377907401323122E-3,2.704676452413006E-3,2.9452330634031076E-3,2.7204300286499325E-3,2.7694302741397003E-3,3.8407697923872886E-3,2.9224659214464391E-3,2.7154816232659723E-3,2.960052692975966E-3,2.8174324717879368E-3,3.1337790343992367E-3,2.9456598491426275E-3,3.1858340691496637E-3,2.7086486426244685E-3,2.8339407333238253E-3,2.6821340960215059E-3,2.6188805160284254E-3,3.5090879630494329E-3,2.6792573652590496E-3,3.6298739681509332E-3,3.0904259931921613E-3,2.8802608703686963E-3,2.8423648834896426E-3,3.4503955179676499E-3,3.0234548992035953E-3,2.7729546446135164E-3,2.9052220367981677E-3,2.5955921844310684E-3
233,2.3280676763641171E-3,0.00265467267765011,0.00288595735646757,0.0030459030973508,0.00332016461092428,0.00358168906563439,0.00454411873012275,3.3510574396132184E-3,3.1138946361080194E-3,3.1200855761820481E-3,3.1164087848463071E-3,2.8582866741532001E-3,3.1249519257835826E-3,2.875859947858557E-3,2.9293173104500553E-3,4.1411160521863527E-3,3.0998658669860388E-3,2.8708353280881491E-3,3.1431673139138833E-3,2.9826038253495946E-3,3.3370355753484654E-3,3.1238033313173916E-3,3.3900425279702398E-3,2.8635266500140269E-3,3.00011498400235E-3,2.8350073627704947E-3,2.7660519544319487E-3,3.7577858177207796E-3,2.8310759995900242E-3,3.8954912087810697E-3,3.2867972251507463E-3,3.0506722526315797E-3,3.0097859935775129E-3,3.6905427372066549E-3,3.2161342829560846E-3,2.9349867361650461E-3,3.0809570176866252E-3,2.7417313924777628E-3
234,2.439845242470387E-3,0.00278959512642434,0.00304049412778778,0.00321576439876721,0.00351469939709014,0.00380209860758308,0.00488702525772533,3.5522786383583027E-3,3.2901521068415332E-3,3.2987656054191128E-3,3.295026829560295E-3,3.0118968958933873E-3,3.3046707881640575E-3,3.0312898670671815E-3,3.0892043467604033E-3,4.441462311985403E-3,3.2772658125256315E-3,3.0261890329103189E-3,3.3262819348517936E-3,3.1477751789112524E-3,3.5402921162977011E-3,3.3019468134921556E-3,3.5942509867908159E-3,3.0184046574035922E-3,3.1662892346808677E-3,2.9878806295194904E-3,2.913223392835472E-3,4.0064836723921193E-3,2.9828946339209919E-3,4.1611084494112063E-3,3.4831684571093383E-3,3.221083634894463E-3,3.1772071036653832E-3,3.9306899564456599E-3,3.4088136667085808E-3,3.0970188277165758E-3,3.2566919985750828E-3,2.8878706005244573E-3
235,2.5516228085766535E-3,0.00292451757519856,0.003195030899108,0.00338562570018362,0.00370923418325599,0.00402250814953178,0.00522993178532792,3.753499837103387E-3,3.4664095775750539E-3,3.4774456346561705E-3,3.4736448742742898E-3,3.1655071176335745E-3,3.4843896505445393E-3,3.1867197862758059E-3,3.2490913830707582E-3,4.7418085717844671E-3,3.4546657580652243E-3,3.1815427377324956E-3,3.5093965557897039E-3,3.3129465324729032E-3,3.7435486572469298E-3,3.4800902956669197E-3,3.7984594456113921E-3,3.1732826647931506E-3,3.3324634853593924E-3,3.1407538962684792E-3,3.0603948312389953E-3,4.2551815270634591E-3,3.1347132682519666E-3,4.4267256900413499E-3,3.6795396890679233E-3,3.3914950171573463E-3,3.3446282137532604E-3,4.1708371756846718E-3,3.6014930504610701E-3,3.2590509192680986E-3,3.4324269794635404E-3,3.0340098085711517E-3
236,2.6634003746829199E-3,0.00305944002397279,0.00334956767042822,0.00355548700160003,0.00390376896942183,0.00424291769148047,0.0055728383129305,3.9547210358484644E-3,3.6426670483085677E-3,3.6561256638932352E-3,3.6522629189882846E-3,3.3191173393737686E-3,3.6641085129250142E-3,3.3421497054844304E-3,3.4089784193811062E-3,5.0421548315835174E-3,3.6320657036048171E-3,3.3368964425546724E-3,3.6925111767276142E-3,3.478117886034561E-3,3.9468051981961655E-3,3.6582337778416837E-3,4.0026679044319752E-3,3.3281606721827159E-3,3.498637736037917E-3,3.2936271630174679E-3,3.2075662696425186E-3,4.5038793817347988E-3,3.2865319025829343E-3,4.6923429306714864E-3,3.8759109210265152E-3,3.5619063994202296E-3,3.5120493238411307E-3,4.4109843949236768E-3,3.7941724342135663E-3,3.4210830108196283E-3,3.6081619603519979E-3,3.1801490166178462E-3
237,2.7751779407891863E-3,0.00319436247274701,0.00350410444174843,0.00372534830301644,0.00409830375558768,0.00446332723342917,0.00591574484053307,4.1559422345935487E-3,3.8189245190420884E-3,3.8348056931302998E-3,3.8308809637022795E-3,3.4727275611139558E-3,3.8438273753054891E-3,3.4975796246930549E-3,3.5688654556914612E-3,5.3425010913825816E-3,3.8094656491444098E-3,3.4922501473768422E-3,3.8756257976655314E-3,3.6432892395962188E-3,4.1500617391453942E-3,3.8363772600164478E-3,4.2068763632525513E-3,3.4830386795722812E-3,3.6648119867164416E-3,3.4465004297664636E-3,3.3547377080460419E-3,4.7525772364061386E-3,3.4383505369139089E-3,4.957960171301623E-3,4.0722821529851003E-3,3.732317781683113E-3,3.679470433929001E-3,4.6511316141626818E-3,3.9868518179660556E-3,3.583115102371158E-3,3.7838969412404555E-3,3.3262882246645406E-3
238,2.8869555068954528E-3,0.00332928492152124,0.00365864121306865,0.00389520960443285,0.00429283854175353,0.00468373677537786,0.00625865136813565,4.357163433338633E-3,3.9951819897756022E-3,4.0134857223673645E-3,4.0094990084162674E-3,3.6263377828541429E-3,4.023546237685964E-3,3.6530095439016794E-3,3.7287524920018092E-3,5.6428473511816457E-3,3.9868655946840026E-3,3.6476038521990189E-3,4.0587404186034418E-3,3.8084605931578766E-3,4.3533182800946299E-3,4.0145207421912119E-3,4.4110848220731275E-3,3.6379166869618396E-3,3.8309862373949663E-3,3.5993736965154524E-3,3.5019091464495652E-3,5.0012750910774853E-3,3.5901691712448766E-3,5.2235774119317596E-3,4.2686533849436853E-3,3.9027291639459963E-3,3.8468915440168713E-3,4.8912788334016938E-3,4.1795312017185518E-3,3.7451471939226808E-3,3.9596319221289131E-3,3.472427432711242E-3
239,2.9987330730017227E-3,0.00346420737029546,0.00381317798438886,0.00406507090584926,0.00448737332791938,0.00490414631732656,0.00660155789573823,4.5583846320837104E-3,4.1714394605091229E-3,4.1921657516044222E-3,4.1881170531302622E-3,3.7799480045943301E-3,4.2032651000664389E-3,3.8084394631102969E-3,3.8886395283121641E-3,5.943193610980696E-3,4.1642655402235954E-3,3.8029575570211888E-3,4.2418550395413521E-3,3.9736319467195344E-3,4.5565748210438586E-3,4.1926642243659759E-3,4.6152932808937036E-3,3.7927946943514049E-3,3.9971604880734909E-3,3.7522469632644412E-3,3.6490805848530886E-3,5.2499729457488251E-3,3.7419878055758513E-3,5.4891946525618962E-3,4.4650246169022773E-3,4.0731405462088796E-3,4.0143126541047486E-3,5.1314260526406988E-3,4.3722105854710411E-3,3.9071792854742105E-3,4.1353669030173706E-3,3.6185666407579364E-3
240,3.1105106391079891E-3,0.00359912981906969,0.00396771475570908,0.00423493220726567,0.00468190811408523,0.00512455585927525,0.0069444644233408,4.7596058308287947E-3,4.3476969312426367E-3,4.3708457808414869E-3,4.3667350978442571E-3,3.9335582263345242E-3,4.3829839624469208E-3,3.9638693823189214E-3,4.0485265646225191E-3,6.2435398707797601E-3,4.3416654857631881E-3,3.9583112618433655E-3,4.4249696604792693E-3,4.1388033002811922E-3,4.7598313619930943E-3,4.370807706540733E-3,4.8195017397142798E-3,3.9476727017409702E-3,4.1633347387520156E-3,3.9051202300134369E-3,3.7962520232566119E-3,5.4986708004201648E-3,3.893806439906819E-3,5.7548118931920328E-3,4.6613958488608623E-3,4.2435519284717629E-3,4.1817337641926189E-3,5.3715732718797038E-3,4.5648899692235373E-3,4.0692113770257402E-3,4.3111018839058282E-3,3.7647058488046309E-3
241,3.2222882052142555E-3,0.00373405226784391,0.0041222515270293,0.00440479350868209,0.00487644290025108,0.00534496540122394,0.00728737095094338,4.9608270295738791E-3,4.5239544019761574E-3,4.5495258100785516E-3,4.5453531425582519E-3,4.0871684480747114E-3,4.5627028248273957E-3,4.1192993015275459E-3,4.2084136009328671E-3,6.5438861305788104E-3,4.5190654313027809E-3,4.1136649666655423E-3,4.6080842814171796E-3,4.30397465384285E-3,4.963087902942323E-3,4.5489511887154971E-3,5.0237101985348559E-3,4.1025507091305286E-3,4.3295089894305402E-3,4.0579934967624257E-3,3.9434234616601352E-3,5.7473686550915046E-3,4.0456250742377867E-3,6.0204291338221694E-3,4.8577670808194473E-3,4.4139633107346463E-3,4.3491548742804892E-3,5.6117204911187157E-3,4.7575693529760266E-3,4.2312434685772629E-3,4.4868368647942858E-3,3.9108450568513253E-3
242,3.334065771320522E-3,0.00386897471661814,0.00427678829834952,0.00457465481009849,0.00507097768641692,0.00556537494317264,0.00763027747854596,5.1620482283189564E-3,4.7002118727096712E-3,4.7282058393156093E-3,4.7239711872722398E-3,4.2407786698148986E-3,4.7424216872078706E-3,4.2747292207361703E-3,4.368300637243222E-3,6.8442323903778746E-3,4.6964653768423736E-3,4.2690186714877121E-3,4.7911989023550899E-3,4.4691460074045078E-3,5.1663444438915587E-3,4.7270946708902611E-3,5.227918657355432E-3,4.2574287165200939E-3,4.4956832401090649E-3,4.2108667635114144E-3,4.0905949000636585E-3,5.9960665097628513E-3,4.1974437085687613E-3,6.286046374452306E-3,5.0541383127780393E-3,4.5843746929975296E-3,4.5165759843683664E-3,5.8518677103577207E-3,4.9502487367285228E-3,4.3932755601287926E-3,4.6625718456827434E-3,4.0569842648980198E-3
243,3.4458433374267884E-3,0.00400389716539236,0.00443132506966973,0.00474451611151491,0.00526551247258277,0.00578578448512133,0.00797318400614853,5.3632694270640408E-3,4.8764693434431919E-3,4.9068858685526739E-3,4.9025892319862346E-3,4.3943888915550927E-3,4.9221405495883455E-3,4.4301591399447948E-3,4.52818767355357E-3,7.1445786501769248E-3,4.8738653223819664E-3,4.4243723763098888E-3,4.9743135232930002E-3,4.6343173609661656E-3,5.3696009848407875E-3,4.9052381530650252E-3,5.4321271161760082E-3,4.4123067239096522E-3,4.6618574907875895E-3,4.3637400302604032E-3,4.2377663384671818E-3,6.244764364434191E-3,4.349262342899729E-3,6.5516636150824425E-3,5.2505095447366243E-3,4.7547860752604129E-3,4.6839970944562367E-3,6.0920149295967257E-3,5.1429281204810121E-3,4.5553076516803223E-3,4.838306826571194E-3,4.2031234729447142E-3
244,3.5576209035330583E-3,0.00413881961416658,0.00458586184098995,0.00491437741293132,0.00546004725874862,0.00600619402707003,0.00831609053375112,5.5644906258091251E-3,5.0527268141767057E-3,5.0855658977897386E-3,5.0812072767002295E-3,4.5479991132952799E-3,5.1018594119688204E-3,4.5855890591534193E-3,4.688074709863925E-3,7.444924909975989E-3,5.0512652679215661E-3,4.5797260811320586E-3,5.1574281442309175E-3,4.7994887145278234E-3,5.5728575257900162E-3,5.0833816352397893E-3,5.6363355749965843E-3,4.5671847312992175E-3,4.8280317414661142E-3,4.5166132970093989E-3,4.3849377768707051E-3,6.4934622191055308E-3,4.5010809772307037E-3,6.8172808557125791E-3,5.4468807766952093E-3,4.9251974575232962E-3,4.851418204544107E-3,6.3321621488357377E-3,5.3356075042335083E-3,4.7173397432318451E-3,5.0140418074596516E-3,4.3492626809914087E-3
245,3.6693984696393248E-3,0.00427374206294081,0.00474039861231016,0.00508423871434773,0.00565458204491447,0.00622660356901873,0.0086589970613537,5.7657118245542024E-3,5.2289842849102264E-3,5.2642459270267963E-3,5.2598253214142243E-3,4.7016093350354671E-3,5.2815782743493023E-3,4.7410189783620438E-3,4.847961746174273E-3,7.7452711697750393E-3,5.2286652134611589E-3,4.7350797859542354E-3,5.3405427651688278E-3,4.9646600680894812E-3,5.7761140667392519E-3,5.2615251174145533E-3,5.8405440338171605E-3,4.7220627386887828E-3,4.9942059921446388E-3,4.6694865637583877E-3,4.5321092152742284E-3,6.7421600737768705E-3,4.6528996115616714E-3,7.0828980963427157E-3,5.6432520086538013E-3,5.0956088397861796E-3,5.0188393146319774E-3,6.5723093680747427E-3,5.5282868879859975E-3,4.8793718347833748E-3,5.1897767883481091E-3,4.4954018890381031E-3
246,3.7811760357455912E-3,0.00440866451171503,0.00489493538363038,0.00525410001576414,0.00584911683108032,0.00644701311096742,0.00900190358895628,5.9669330232992868E-3,5.4052417556437402E-3,5.442925956263861E-3,5.4384433661282122E-3,4.8552195567756612E-3,5.4612971367297772E-3,4.8964488975706683E-3,5.0078487824846279E-3,8.0456174295741034E-3,5.4060651590007516E-3,4.8904334907764122E-3,5.5236573861067381E-3,5.129831421651139E-3,5.9793706076884806E-3,5.4396685995893174E-3,6.0447524926377436E-3,4.8769407460783412E-3,5.1603802428231635E-3,4.8223598305073764E-3,4.6792806536777518E-3,6.9908579284482172E-3,4.804718245892646E-3,7.3485153369728523E-3,5.8396232406123863E-3,5.2660202220490629E-3,5.1862604247198546E-3,6.8124565873137477E-3,5.7209662717384938E-3,5.0414039263349045E-3,5.3655117692365667E-3,4.6415410970848045E-3
247,3.8929536018518576E-3,0.00454358696048926,0.00504947215495059,0.00542396131718055,0.00604365161724617,0.00666742265291612,0.00934481011655885,6.1681542220443711E-3,5.5814992263772609E-3,5.6216059855009257E-3,5.6170614108422071E-3,5.0088297785158484E-3,5.6410159991102521E-3,5.0518788167792858E-3,5.167735818794976E-3,8.3459636893731537E-3,5.5834651045403444E-3,5.045787195598582E-3,5.7067720070446554E-3,5.2950027752127898E-3,6.1826271486377163E-3,5.6178120817640814E-3,6.2489609514583197E-3,5.0318187534679065E-3,5.3265544935016812E-3,4.9752330972563721E-3,4.826452092081282E-3,7.239555783119557E-3,4.9565368802236137E-3,7.6141325776029889E-3,6.0359944725709713E-3,5.4364316043119462E-3,5.3536815348077249E-3,7.0526038065527596E-3,5.913645655490983E-3,5.2034360178864272E-3,5.5412467501250243E-3,4.7876803051314989E-3
248,4.0047311679581241E-3,0.00467850940926348,0.00520400892627081,0.00559382261859696,0.00623818640341201,0.00688783219486481,0.00968771664416143,6.3693754207894485E-3,5.7577566971107746E-3,5.8002860147379834E-3,5.7956794555562019E-3,5.1624400002560356E-3,5.820734861490727E-3,5.2073087359879103E-3,5.3276228551053309E-3,8.6463099491722178E-3,5.7608650500799372E-3,5.2011409004207587E-3,5.8898866279825657E-3,5.4601741287744476E-3,6.385883689586945E-3,5.7959555639388455E-3,6.4531694102788958E-3,5.1866967608574718E-3,5.4927287441802058E-3,5.1281063640053609E-3,4.9736235304848053E-3,7.4882536377908968E-3,5.1083555145545884E-3,7.8797498182331394E-3,6.2323657045295633E-3,5.6068429865748295E-3,5.5211026448955952E-3,7.2927510257917647E-3,6.1063250392434792E-3,5.3654681094379569E-3,5.7169817310134818E-3,4.9338195131781934E-3
249,4.116508734064394E-3,0.00481343185803771,0.00535854569759103,0.00576368392001337,0.00643272118957786,0.00710824173681351,0.010030623171764,6.5705966195345328E-3,5.9340141678442954E-3,5.9789660439750481E-3,5.9742975002701967E-3,5.3160502219962227E-3,6.0004537238712019E-3,5.3627386551965348E-3,5.4875098914156789E-3,8.9466562089712681E-3,5.9382649956195299E-3,5.3564946052429285E-3,6.073001248920476E-3,5.6253454823361054E-3,6.5891402305361807E-3,5.9740990461136095E-3,6.657377869099472E-3,5.3415747682470302E-3,5.6589029948587305E-3,5.2809796307543497E-3,5.1207949688883286E-3,7.7369514924622365E-3,5.2601741488855561E-3,8.1453670588632759E-3,6.4287369364881483E-3,5.7772543688377129E-3,5.6885237549834725E-3,7.5328982450307697E-3,6.2990044229959685E-3,5.5275002009894866E-3,5.8927167119019394E-3,5.0799587212248878E-3
250,4.2282863001706604E-3,0.00494835430681193,0.00551308246891125,0.00593354522142978,0.00662725597574371,0.0073286512787622,0.0103735296993666,6.7718178182796171E-3,6.1102716385778091E-3,6.1576460732121127E-3,6.1529155449841846E-3,5.4696604437364169E-3,6.1801725862516838E-3,5.5181685744051592E-3,5.6473969277260339E-3,9.2470024687703323E-3,6.1156649411591227E-3,5.5118483100651053E-3,6.2561158698583863E-3,5.7905168358977632E-3,6.7923967714854094E-3,6.1522425282883736E-3,6.8615863279200481E-3,5.4964527756365955E-3,5.8250772455372551E-3,5.4338528975033454E-3,5.2679664072918519E-3,7.9856493471335832E-3,5.4119927832165307E-3,8.4109842994934125E-3,6.6251081684467333E-3,5.9476657511005962E-3,5.8559448650713428E-3,7.7730454642697816E-3,6.4916838067484647E-3,5.6895322925410094E-3,6.068451692790397E-3,5.2260979292715823E-3
