Run Number:,2,...3,Date:,20201102,...6,Initials:,RN,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66,...67,...68,...69,...70,...71,...72,...73
ENTER SCAN DATA HERE,Sample Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,0,200,400,600,800,1000,2000,68,67,70,75,69,64,72,65,71,59,30,52,66,57,63,62,56,5,40,7,1,53,34,55,41,10,36,37,13,61,33,51,44,50,43,14,9,16,60,3,58,46,11,32,49,8,42,29,24,47,12,38,31,18,15,48,21,54,6,2,45,35,17,39,4
217,6.6365663796890892E-4,0.000606335583406795,0.000556998839066791,0.000500836034231712,0.000438346382000826,0.000319574361160202,-0.000370400629670656,0.000591279475384475,0.000555259829950933,0.000528847916434774,0.000563011725428653,0.000574359906007325,0.000571993027820031,0.000474441283896846,0.000573983434591922,0.000561197517100084,0.000571152879647537,0.00053688643602413,0.000490081439619421,0.000539444627427815,0.000408231034705706,0.000585135413507815,0.000566408365058675,0.000489136396358787,0.000433613657484823,0.000571667056010979,0.000477306155893566,-0.0000165395492621942,0.000152125993008796,0.000527552939057568,0.00050846187267143,0.000512494123191334,0.00126821001590334,0.000564180110532896,0.000549023601745465,0.000542324434081771,0.000550250507543187,0.000552125056277653,0.000571571244468456,0.000574062052335293,0.000315199820077286,0.000595343400994659,0.000551689787571169,-0.000257515940336725,0.000232723549926137,0.000548433042819773,0.000504357641380626,0.000500465021103309,0.000523556922891043,0.000453967171973671,0.000196337705953127,0.000453974771611361,0.000227626582106795,0.000594616184288448,0.000280699417260034,0.000580258608342064,0.000494973640125716,0.000567109630914369,0.000495579137056005,0.000421655052241815,0.000512834361570052,0.000491091551379646,0.000515197795949184,0.000527491932539124,0.000578568807019925,0.000205132326967832,0.000581830870995313,0.00028755363646063,0.000569155389834576,0.000475252612803318,0.000267726815044125,0.000491114011388388
218,7.468461922815646E-4,0.000708479230376976,0.000675620106115299,0.000638167170265085,0.000593393773572551,0.00050065637315351,-0.0000846362599042916,0.000711233831227995,0.000669521292590909,0.000651141282279947,0.00067830676091505,0.000691313127162051,0.000686211078826108,0.000611581182490703,0.000690942986748575,0.000669564351398248,0.000685742068013254,0.000661828480279833,0.000626890694144913,0.000662008848159226,0.000566806485016162,0.000698712682466487,0.000674725553168717,0.000626645402630341,0.00058109012642471,0.000684560353353955,0.000604599502896323,0.00021884937265336,0.000353862250241102,0.000648318458876893,0.00063725826327949,0.000640018802942888,0.0013481457704194,0.000679293526770198,0.000666093163450582,0.00066556353854565,0.00066085230661582,0.000677576723454806,0.000688021807312953,0.00068949611495444,0.000490894905852933,0.000703072091809882,0.000672282855773147,0.0000117483164931292,0.000422618839173931,0.000665094018580767,0.000640276653064133,0.000638430681935542,0.000655650224837608,0.000599594854719332,0.000394729140036597,0.000601067196707675,0.00042909921602681,0.000704620949186167,0.000455714472467041,0.000695777412515714,0.00063630128622251,0.000688627137233451,0.000628096535290782,0.000576050610766293,0.000645875761481309,0.000625545699817865,0.000648412374677145,0.000657375000263749,0.000693928108379476,0.000401403767578391,0.000696533632871404,0.00047398652536542,0.000684231141004323,0.000598649448936242,0.00045284641252976,0.00061277635514833
219,8.3003574659422028E-4,0.000810622877347157,0.000794241373163807,0.000775498306298455,0.000748441165144276,0.000681738385146818,0.000201128109862073,0.000831188187071511,0.000783782755230882,0.00077343464812512,0.000793601796401446,0.00080826634831678,0.000800429129832182,0.00074872108108456,0.000807902538905232,0.000777931185696416,0.000800331256378968,0.000786770524535532,0.000763699948670406,0.00078457306889064,0.000725381935326626,0.000812289951425158,0.000783042741278758,0.000764154408901895,0.000728566595364598,0.000797453650696934,0.000731892849899076,0.000454238294568907,0.000555598507473415,0.000769083978696215,0.00076605465388755,0.000767543482694442,0.00142808152493547,0.000794406943007503,0.000783162725155696,0.000788802643009529,0.000771454105688449,0.000803028390631958,0.000804472370157454,0.00080493017757359,0.00066658999162858,0.000810800782625104,0.000792875923975121,0.000281012573322977,0.000612514128421733,0.000781754994341761,0.000776195664747639,0.000776396342767778,0.000787743526784176,0.000745222537464986,0.000593120574120067,0.000748159621803982,0.000630571849946825,0.000814625714083885,0.000630729527674047,0.000811296216689364,0.000777628932319304,0.00081014464355253,0.000760613933525563,0.000730446169290772,0.000778917161392563,0.000759999848256084,0.000781626953405105,0.000787258067988371,0.000809287409739023,0.000597675208188951,0.000811236394747495,0.000660419414270211,0.000799306892174074,0.000722046285069167,0.000637966010015395,0.000734438698908272
220,9.1322530090687942E-4,0.000912766524317342,0.000912862640212314,0.000912829442331828,0.000903488556716001,0.000862820397140134,0.000486892479628437,0.000951142542915028,0.000898044217870857,0.000895728013970292,0.000908896831887843,0.000925219569471506,0.000914647180838259,0.00088586097967842,0.000924862091061889,0.00088629801999458,0.000914920444744682,0.000911712568791235,0.000900509203195898,0.000907137289622051,0.000883957385637083,0.00092586722038383,0.000891359929388803,0.000901663415173448,0.000876043064304485,0.000910346948039913,0.000859186196901833,0.000689627216484461,0.000757334764705728,0.00088984949851554,0.000894851044495607,0.000895068162445996,0.00150801727945154,0.000909520359244808,0.000900232286860814,0.000912041747473405,0.000882055904761082,0.000928480057809111,0.000920922933001951,0.000920364240192737,0.000842285077404234,0.000918529473440326,0.000913468992177095,0.000550276830152831,0.000802409417669535,0.000898415970102751,0.000912114676431146,0.000914362003600015,0.00091983682873074,0.000890850220210647,0.000791512008203536,0.000895252046900295,0.000832044483866847,0.000924630478981604,0.00080574458288106,0.000926815020863014,0.000918956578416098,0.000931662149871608,0.00089313133176034,0.000884841727815257,0.00091195856130382,0.000894453996694304,0.000914841532133066,0.000917141135712993,0.000924646711098574,0.000793946648799511,0.000925939156623583,0.000846852303175001,0.000914382643343821,0.000845443121202091,0.00082308560750103,0.000856101042668218
221,9.964148552195351E-4,0.00101491017128752,0.00103148390726082,0.0010501605783652,0.00105853594828773,0.00104390240913344,0.000772656849394801,0.00107109689875855,0.00101230568051083,0.00101802137981546,0.00102419186737424,0.00104217279062623,0.00102886523184434,0.00102300087827228,0.00104182164321854,0.000994664854292747,0.0010295096331104,0.00103665461304693,0.00103731845772139,0.00102970151035346,0.00104253283594754,0.0010394444893425,0.000999677117498845,0.001039172421445,0.00102351953324437,0.00102324024538289,0.00098647954390459,0.000925016138400007,0.000959071021938041,0.00101061501833486,0.00102364743510367,0.00102259284219755,0.0015879530339676,0.00102463377548211,0.00101730184856593,0.00103528085193728,0.000992657703833714,0.00105393172498626,0.00103737349584645,0.00103579830281189,0.00101798016317988,0.00102625816425555,0.00103406206037907,0.000819541086982685,0.00099230470691733,0.00101507694586375,0.00104803368811465,0.00105232766443225,0.00105193013067731,0.0010364779029563,0.000989903442287006,0.0010423444719966,0.00103351711778686,0.00103463524387933,0.000980759638088066,0.00104233382503666,0.00106028422451289,0.00105317965619069,0.00102564872999512,0.00103923728633974,0.00104499996121508,0.00102890814513252,0.00104805611086103,0.00104702420343761,0.00104000601245812,0.000990218089410071,0.00104064191849967,0.00103328519207978,0.00102945839451357,0.000968839957335016,0.00100820520498666,0.00097776338642816
222,1.0796044095321908E-3,0.0011170538182577,0.00115010517430933,0.00118749171439857,0.00121358333985945,0.00122498442112675,0.00105842121916115,0.00119105125460206,0.00112656714315081,0.00114031474566064,0.00113948690286064,0.00115912601178096,0.00114308328285041,0.00116014077686613,0.0011587811953752,0.00110303168859091,0.00114409882147611,0.00116159665730264,0.00117412771224688,0.00115226573108487,0.001201108286258,0.00115302175830117,0.00110799430560889,0.00117668142771656,0.00117099600218425,0.00113613354272587,0.00111377289090735,0.00116040506031555,0.00116080727917035,0.00113138053815419,0.00115244382571173,0.0011501175219491,0.00166788878848367,0.00113974719171942,0.00113437141027105,0.00115851995640116,0.00110325950290635,0.00117938339216342,0.00115382405869095,0.00115123236543103,0.00119367524895554,0.00113398685507077,0.00115465512858104,0.00108880534381253,0.00118219999616513,0.00113173792162474,0.00118395269979816,0.00119029332526449,0.00118402343262388,0.00118210558570196,0.00118829487637048,0.00118943689709292,0.00123498975170688,0.00114464000877704,0.00115577469329507,0.00115785262921031,0.00120161187060969,0.00117469716250977,0.0011581661282299,0.00119363284486422,0.00117804136112634,0.00116336229357074,0.00118127068958898,0.00117690727116224,0.00115536531381768,0.00118648953002062,0.00115534468037577,0.00121971808098457,0.00114453414568332,0.00109223679346794,0.0011933248024723,0.0010994257301881
223,1.1627939638448465E-3,0.00121919746522789,0.00126872644135784,0.00132482285043194,0.00136863073143118,0.00140606643312006,0.00134418558892752,0.00131100561044558,0.00124082860579078,0.00126260811150581,0.00125478193834704,0.00127607923293569,0.00125730133385649,0.00129728067545999,0.00127574074753186,0.00121139852288908,0.00125868800984183,0.00128653870155834,0.00131093696677237,0.00127482995181628,0.00135968373656846,0.00126659902725984,0.00121631149371893,0.00131419043398811,0.00131847247112414,0.00124902684006885,0.0012410662379101,0.00139579398223111,0.00136254353640267,0.00125214605797351,0.00128124021631978,0.00127764220170066,0.00174782454299973,0.00125486060795672,0.00125144097197616,0.00128175906086504,0.00121386130197898,0.00130483505934057,0.00127027462153545,0.00126666642805019,0.00136937033473118,0.00124171554588599,0.00127524819678302,0.00135806960064239,0.00137209528541293,0.00124839889738573,0.00131987171148167,0.00132825898609672,0.00131611673457044,0.00132773326844762,0.00138668631045395,0.00133652932218922,0.0014364623856269,0.00125464477367476,0.00133078974850208,0.00127337143338396,0.00134293951670648,0.00129621466882885,0.00129068352646467,0.0013480284033887,0.00131108276103759,0.00129781644200896,0.00131448526831695,0.00130679033888686,0.00127072461517722,0.00138276097063118,0.00127004744225186,0.00140615096988937,0.00125960989685307,0.00121563362960087,0.00137844439995794,0.00122108807394804
224,1.2459835181575021E-3,0.00132134111219807,0.00138734770840634,0.00146215398646531,0.00152367812300291,0.00158714844511337,0.00162994995869388,0.0014309599662891,0.00135509006843076,0.00138490147735099,0.00137007697383344,0.00139303245409042,0.00137151938486257,0.00143442057405385,0.00139270029968851,0.00131976535718725,0.00137327719820754,0.00141148074581404,0.00144774622129787,0.00139739417254769,0.00151825918687892,0.00138017629621852,0.00132462868182897,0.00145169944025966,0.00146594894006403,0.00136192013741183,0.00136835958491286,0.00163118290414666,0.00156427979363497,0.00137291157779284,0.00141003660692784,0.00140516688145221,0.0018277602975158,0.00136997402419402,0.00136851053368128,0.00140499816532892,0.00132446310105161,0.00143028672651772,0.00138672518437995,0.00138210049066933,0.00154506542050684,0.00134944423670121,0.00139584126498499,0.00162733385747224,0.00156199057466073,0.00136505987314672,0.00145579072316518,0.00146622464692896,0.00144821003651701,0.00147336095119328,0.00158507774453742,0.00148362174728554,0.00163793501954691,0.00136464953857248,0.00150580480370909,0.00138889023755761,0.00148426716280328,0.00141773217514793,0.00142320092469946,0.00150242396191318,0.00144412416094885,0.00143227059044718,0.00144769984704491,0.00143667340661148,0.00138608391653677,0.00157903241124174,0.00138475020412795,0.00159258385879415,0.00137468564802282,0.00133903046573379,0.00156356399744358,0.00134275041770799
225,1.3291730724701613E-3,0.00142348475916825,0.00150596897545485,0.00159948512249868,0.00167872551457463,0.00176823045710668,0.00191571432846024,0.00155091432213262,0.00146935153107073,0.00150719484319616,0.00148537200931983,0.00150998567524514,0.00148573743586864,0.00157156047264771,0.00150965985184517,0.00142813219148541,0.00148786638657326,0.00153642279006974,0.00158455547582335,0.00151995839327911,0.00167683463718937,0.00149375356517719,0.00143294586993901,0.00158920844653122,0.00161342540900392,0.00147481343475481,0.00149565293191561,0.00186657182606221,0.00176601605086728,0.00149367709761216,0.0015388329975359,0.00153269156120377,0.00190769605203187,0.00148508744043133,0.00148558009538639,0.0015282372697928,0.00143506490012424,0.00155573839369488,0.00150317574722444,0.00149753455328848,0.00172076050628248,0.00145717292751643,0.00151643433318697,0.00189659811430209,0.00175188586390852,0.00148172084890772,0.00159170973484868,0.00160419030776119,0.00158030333846357,0.00161898863393893,0.00178346917862088,0.00163071417238184,0.00183940765346693,0.0014746543034702,0.0016808198589161,0.00150440904173126,0.00162559480890007,0.00153924968146701,0.00155571832293423,0.00165681952043766,0.0015771655608601,0.0015667247388854,0.00158091442577287,0.00156655647433611,0.00150144321789632,0.0017753038518523,0.00149945296600404,0.00177901674769894,0.00148976139919256,0.00146242730186671,0.00174868359492921,0.00146441276146793
226,1.412362626782817E-3,0.00152562840613844,0.00162459024250336,0.00173681625853206,0.00183377290614636,0.00194931246909999,0.00220147869822661,0.00167086867797614,0.00158361299371071,0.00162948820904133,0.00160066704480623,0.00162693889639987,0.00159995548687472,0.00170870037124157,0.00162661940400182,0.00153649902578358,0.00160245557493897,0.00166136483432544,0.00172136473034885,0.00164252261401052,0.00183541008749983,0.00160733083413586,0.00154126305804906,0.00172671745280277,0.0017609018779438,0.00158770673209779,0.00162294627891837,0.00210196074797776,0.0019677523080996,0.00161444261743149,0.00166762938814396,0.00166021624095532,0.00198763180654793,0.00160020085666864,0.00160264965709151,0.00165147637425668,0.00154566669919688,0.00168119006087203,0.00161962631006894,0.00161296861590763,0.00189645559205814,0.00156490161833165,0.00163702740138894,0.00216586237113194,0.00194178115315632,0.00159838182466871,0.00172762874653219,0.00174215596859343,0.00171239664041014,0.00176461631668459,0.00198186061270435,0.00177780659747816,0.00204088028738695,0.00158465906836792,0.0018558349141231,0.00161992784590491,0.00176692245499687,0.00166076718778609,0.00168823572116901,0.00181121507896214,0.00171020696077136,0.00170117888732362,0.00171412900450083,0.00169643954206073,0.00161680251925587,0.00197157529246286,0.00161415572788013,0.00196544963660373,0.00160483715036231,0.00158582413799964,0.00193380319241485,0.00158607510522787
227,1.4955521810954726E-3,0.00162777205310862,0.00174321150955187,0.00187414739456543,0.00198882029771808,0.0021303944810933,0.00248724306799297,0.00179082303381965,0.00169787445635068,0.0017517815748865,0.00171596208029262,0.0017438921175546,0.00171417353788079,0.00184584026983543,0.00174357895615848,0.00164486586008174,0.00171704476330468,0.00178630687858114,0.00185817398487434,0.00176508683474193,0.00199398553781029,0.00172090810309453,0.0016495802461591,0.00186422645907432,0.00190837834688369,0.00170060002944077,0.00175023962592113,0.0023373496698933,0.00216948856533191,0.00173520813725081,0.00179642577875202,0.00178774092070687,0.002067567561064,0.00171531427290594,0.00171971921879662,0.00177471547872056,0.00165626849826951,0.00180664172804918,0.00173607687291344,0.00172840267852678,0.00207215067783378,0.00167263030914688,0.00175762046959092,0.0024351266279618,0.00213167644240413,0.0017150428004297,0.0018635477582157,0.00188012162942567,0.00184448994235671,0.00191024399943025,0.00218025204678782,0.00192489902257446,0.00224235292130697,0.00169466383326564,0.00203084996933011,0.00173544665007856,0.00190825010109366,0.00178228469410517,0.00182075311940379,0.00196561063748662,0.00184324836068262,0.00183563303576184,0.00184734358322879,0.00182632260978535,0.00173216182061542,0.00216784673307342,0.00172885848975622,0.00215188252550851,0.00171991290153206,0.00170922097413256,0.00211892278990048,0.00170773744898782
228,1.5787417354081283E-3,0.0017299157000788,0.00186183277660038,0.0020114785305988,0.00214386768928981,0.00231147649308661,0.00277300743775934,0.00191077738966317,0.00181213591899065,0.00187407494073168,0.00183125711577902,0.00186084533870933,0.00182839158888687,0.00198298016842928,0.00186053850831513,0.00175323269437991,0.0018316339516704,0.00191124892283684,0.00199498323939983,0.00188765105547334,0.00215256098812075,0.0018344853720532,0.00175789743426914,0.00200173546534588,0.00205585481582358,0.00181349332678374,0.00187753297292389,0.00257273859180886,0.00237122482256422,0.00185597365707014,0.00192522216936008,0.00191526560045843,0.00214750331558006,0.00183042768914324,0.00183678878050174,0.00189795458318444,0.00176687029734214,0.00193209339522634,0.00185252743575794,0.00184383674114593,0.00224784576360944,0.0017803589999621,0.00187821353779289,0.00270439088479165,0.00232157173165192,0.0018317037761907,0.00199946676989921,0.0020180872902579,0.00197658324430328,0.00205587168217591,0.00237864348087129,0.00207199144767078,0.00244382555522699,0.00180466859816336,0.00220586502453712,0.00185096545425221,0.00204957774719046,0.00190380220042425,0.00195327051763857,0.0021200061960111,0.00197628976059388,0.00197008718420006,0.00198055816195675,0.00195620567750997,0.00184752112197497,0.00236411817368398,0.00184356125163231,0.0023383154144133,0.00183498865270181,0.00183261781026549,0.00230404238738612,0.00182939979274776
229,1.6619312897207875E-3,0.00183205934704898,0.00198045404364888,0.00214880966663217,0.00229891508086154,0.00249255850507991,0.0030587718075257,0.00203073174550669,0.00192639738163063,0.00199636830657685,0.00194655215126542,0.00197779855986405,0.00194260963989295,0.00212012006702314,0.00197749806047179,0.00186159952867808,0.00194622314003612,0.00203619096709254,0.00213179249392532,0.00201021527620475,0.00231113643843121,0.00194806264101187,0.00186621462237918,0.00213924447161743,0.00220333128476347,0.00192638662412672,0.00200482631992664,0.0028081275137244,0.00257296107979654,0.00197673917688946,0.00205401855996814,0.00204279028020998,0.00222743907009613,0.00194554110538055,0.00195385834220686,0.00202119368764831,0.00187747209641477,0.00205754506240349,0.00196897799860244,0.00195927080376508,0.00242354084938509,0.00188808769077732,0.00199880660599487,0.0029736551416215,0.00251146702089972,0.00194836475195169,0.00213538578158271,0.00215605295109014,0.00210867654624984,0.00220149936492156,0.00257703491495476,0.00221908387276708,0.00264529818914701,0.00191467336306108,0.00238088007974412,0.00196648425842586,0.00219090539328725,0.00202531970674333,0.00208578791587335,0.00227440175453558,0.00210933116050513,0.00210454133263828,0.00211377274068471,0.0020860887452346,0.00196288042333452,0.00256038961429454,0.0019582640135084,0.00252474830331809,0.00195006440387156,0.00195601464639842,0.00248916198487176,0.0019510621365077
230,1.7451208440334431E-3,0.00193420299401917,0.00209907531069739,0.00228614080266554,0.00245396247243326,0.00267364051707322,0.00334453617729205,0.00215068610135021,0.0020406588442706,0.00211866167242203,0.00206184718675182,0.00209475178101878,0.00205682769089903,0.002257259965617,0.00209445761262845,0.00196996636297624,0.00206081232840183,0.00216113301134824,0.00226860174845082,0.00213277949693616,0.00246971188874167,0.00206163990997054,0.00197453181048923,0.00227675347788898,0.00235080775370335,0.0020392799214697,0.0021321196669294,0.00304351643563996,0.00277469733702885,0.00209750469670879,0.0021828149505762,0.00217031495996154,0.0023073748246122,0.00206065452161785,0.00207092790391197,0.00214443279211219,0.0019880738954874,0.00218299672958064,0.00208542856144694,0.00207470486638423,0.00259923593516073,0.00199581638159254,0.00211939967419684,0.00324291939845135,0.00270136231014752,0.00206502572771268,0.00227130479326622,0.00229401861192237,0.00224076984819641,0.00234712704766722,0.00277542634903823,0.0023661762978634,0.00284677082306702,0.0020246781279588,0.00255589513495114,0.00208200306259951,0.00233223303938404,0.00214683721306241,0.00221830531410813,0.00242879731306007,0.00224237256041639,0.0022389954810765,0.00224698731941267,0.00221597181295922,0.00207823972469407,0.0027566610549051,0.00207296677538449,0.00271118119222288,0.00206514015504131,0.00207941148253134,0.00267428158235739,0.00207272448026765
231,1.8283103983460988E-3,0.00203634664098935,0.00221769657774589,0.00242347193869891,0.00260900986400499,0.00285472252906654,0.00363030054705842,0.00227064045719372,0.00215492030691058,0.0022409550382672,0.00217714222223822,0.00221170500217351,0.0021710457419051,0.00239439986421086,0.0022114171647851,0.00207833319727441,0.00217540151676754,0.00228607505560395,0.0024054110029763,0.00225534371766757,0.00262828733905213,0.00217521717892921,0.00208284899859927,0.00241426248416054,0.00249828422264324,0.00215217321881268,0.00225941301393215,0.0032789053575555,0.00297643359426115,0.00221827021652811,0.00231161134118426,0.00229783963971309,0.00238731057912826,0.00217576793785516,0.00218799746561709,0.00226767189657607,0.00209867569456004,0.00230844839675779,0.00220187912429144,0.00219013892900338,0.00277493102093639,0.00210354507240776,0.00223999274239882,0.00351218365528121,0.00289125759939532,0.00218168670347367,0.00240722380494973,0.00243198427275461,0.00237286315014297,0.00249275473041288,0.0029738177831217,0.00251326872295971,0.00304824345698704,0.00213468289285652,0.00273091019015814,0.00219752186677316,0.00247356068548084,0.00226835471938149,0.00235082271234291,0.00258319287158455,0.00237541396032764,0.00237344962951471,0.00238020189814063,0.00234585488068384,0.00219359902605362,0.00295293249551566,0.00218766953726058,0.00289761408112767,0.00218021590621106,0.00220280831866427,0.00285940117984303,0.00219438682402759
232,1.9114999526587545E-3,0.00213849028795953,0.0023363178447944,0.00256080307473229,0.00276405725557671,0.00303580454105985,0.00391606491682478,0.00239059481303724,0.00226918176955055,0.00236324840411237,0.00229243725772461,0.00232865822332824,0.00228526379291118,0.00253153976280472,0.00232837671694176,0.00218670003157257,0.00228999070513326,0.00241101709985965,0.0025422202575018,0.00237790793839899,0.00278686278936258,0.00228879444788788,0.00219116618670931,0.00255177149043209,0.00264576069158313,0.00226506651615566,0.00238670636093491,0.00351429427947105,0.00317816985149347,0.00233903573634743,0.00244040773179232,0.00242536431946465,0.00246724633364433,0.00229088135409246,0.0023050670273222,0.00239091100103995,0.00220927749363267,0.00243390006393495,0.00231832968713593,0.00230557299162252,0.00295062610671203,0.00221127376322298,0.00236058581060079,0.00378144791211106,0.00308115288864311,0.00229834767923467,0.00254314281663323,0.00256994993358685,0.00250495645208954,0.00263838241315854,0.00317220921720517,0.00266036114805602,0.00324971609090706,0.00224468765775424,0.00290592524536515,0.00231304067094681,0.00261488833157763,0.00238987222570057,0.00248334011057768,0.00273758843010902,0.0025084553602389,0.00250790377795293,0.00251341647686859,0.00247573794840847,0.00230895832741317,0.00314920393612621,0.00230237229913667,0.00308404697003246,0.0022952916573808,0.00232620515479719,0.00304452077732866,0.00231604916778753
233,1.9946895069714102E-3,0.00224063393492971,0.00245493911184291,0.00269813421076566,0.00291910464714844,0.00321688655305315,0.00420182928659114,0.00251054916888076,0.00238344323219053,0.00248554176995754,0.00240773229321101,0.00244561144448296,0.00239948184391725,0.00266867966139858,0.00244533626909842,0.00229506686587074,0.00240457989349897,0.00253595914411535,0.00267902951202729,0.0025004721591304,0.00294543823967304,0.00240237171684655,0.00229948337481935,0.00268928049670365,0.00279323716052302,0.00237795981349864,0.00251399970793767,0.00374968320138661,0.00337990610872578,0.00245980125616676,0.00256920412240038,0.0025528889992162,0.00254718208816039,0.00240599477032976,0.00242213658902732,0.00251415010550383,0.0023198792927053,0.0025593517311121,0.00243478024998043,0.00242100705424167,0.00312632119248769,0.00231900245403821,0.00248117887880277,0.00405071216894091,0.00327104817789092,0.00241500865499566,0.00267906182831674,0.00270791559441908,0.00263704975403611,0.00278401009590419,0.00337060065128864,0.00280745357315233,0.00345118872482707,0.00235469242265195,0.00308094030057215,0.00242855947512046,0.00275621597767443,0.00251138973201965,0.00261585750881246,0.00289198398863351,0.00264149676015016,0.00264235792639115,0.00264663105559655,0.00260562101613309,0.00242431762877272,0.00334547537673677,0.00241707506101276,0.00327047985893724,0.00241036740855055,0.00244960199093012,0.0032296403748143,0.00243771151154748
234,2.0778790612840693E-3,0.0023427775818999,0.00257356037889142,0.00283546534679903,0.00307415203872016,0.00339796856504646,0.00448759365635751,0.00263050352472428,0.0024977046948305,0.00260783513580272,0.00252302732869741,0.00256256466563769,0.00251369989492333,0.00280581955999243,0.00256229582125507,0.00240343370016891,0.00251916908186469,0.00266090118837105,0.00281583876655278,0.00262303637986181,0.0031040136899835,0.00251594898580523,0.0024078005629294,0.0028267895029752,0.0029407136294629,0.00249085311084162,0.00264129305494042,0.00398507212330215,0.00358164236595809,0.00258056677598608,0.00269800051300843,0.00268041367896775,0.00262711784267646,0.00252110818656707,0.00253920615073243,0.00263738920996771,0.00243048109177793,0.00268480339828926,0.00255123081282493,0.00253644111686082,0.00330201627826333,0.00242673114485343,0.00260177194700474,0.00431997642577077,0.00346094346713872,0.00253166963075665,0.00281498084000025,0.00284588125525132,0.00276914305598268,0.00292963777864985,0.00356899208537211,0.00295454599824864,0.0036526613587471,0.00246469718754967,0.00325595535577916,0.00254407827929411,0.00289754362377122,0.00263290723833873,0.00274837490704724,0.00304637954715799,0.00277453816006142,0.00277681207482937,0.00277984563432451,0.00273550408385771,0.00253967693013227,0.00354174681734733,0.00253177782288885,0.00345691274784203,0.0025254431597203,0.00257299882706304,0.00341475997229994,0.00255937385530742
235,2.161068615596725E-3,0.00244492122887008,0.00269218164593993,0.0029727964828324,0.00322919943029189,0.00357905057703977,0.00477335802612387,0.00275045788056779,0.00261196615747048,0.00273012850164789,0.00263832236418381,0.00267951788679242,0.00262791794592941,0.00294295945858629,0.00267925537341173,0.00251180053446707,0.0026337582702304,0.00278584323262675,0.00295264802107827,0.00274560060059322,0.00326258914029396,0.0026295262547639,0.00251611775103944,0.00296429850924675,0.00308819009840279,0.00260374640818459,0.00276858640194318,0.00422046104521771,0.00378337862319041,0.00270133229580541,0.00282679690361649,0.00280793835871931,0.00270705359719252,0.00263622160280437,0.00265627571243755,0.00276062831443158,0.00254108289085056,0.00281025506546641,0.00266768137566943,0.00265187517947997,0.00347771136403899,0.00253445983566865,0.00272236501520672,0.00458924068260061,0.00365083875638651,0.00264833060651765,0.00295089985168376,0.00298384691608355,0.00290123635792924,0.00307526546139551,0.00376738351945558,0.00310163842334495,0.00385413399266711,0.00257470195244739,0.00343097041098617,0.00265959708346776,0.00303887126986802,0.00275442474465781,0.00288089230528202,0.00320077510568247,0.00290757955997267,0.00291126622326759,0.00291306021305247,0.00286538715158233,0.00265503623149182,0.00373801825795789,0.00264648058476494,0.00364334563674682,0.00264051891089005,0.00269639566319596,0.00359987956978557,0.00268103619906736
236,2.2442581699093807E-3,0.00254706487584026,0.00281080291298843,0.00311012761886577,0.00338424682186362,0.00376013258903309,0.00505912239589024,0.00287041223641131,0.00272622762011045,0.00285242186749306,0.0027536173996702,0.00279647110794715,0.00274213599693549,0.00308009935718015,0.00279621492556838,0.00262016736876524,0.00274834745859612,0.00291078527688245,0.00308945727560377,0.00286816482132463,0.00342116459060442,0.00274310352372257,0.00262443493914948,0.00310180751551831,0.00323566656734268,0.00271663970552757,0.00289587974894593,0.00445584996713325,0.00398511488042272,0.00282209781562473,0.00295559329422455,0.00293546303847086,0.00278698935170859,0.00275133501904168,0.00277334527414267,0.00288386741889546,0.0026516846899232,0.00293570673264356,0.00278413193851393,0.00276730924209912,0.00365340644981464,0.00264218852648387,0.00284295808340869,0.00485850493943046,0.00384073404563431,0.00276499158227864,0.00308681886336727,0.00312181257691578,0.00303332965987581,0.00322089314414117,0.00396577495353904,0.00324873084844126,0.00405560662658713,0.00268470671734511,0.00360598546619318,0.00277511588764141,0.00318019891596481,0.00287594225097689,0.0030134097035168,0.00335517066420695,0.00304062095988393,0.00304572037170581,0.00304627479178043,0.00299527021930696,0.00277039553285137,0.00393428969856845,0.00276118334664103,0.0038297785256516,0.0027555946620598,0.00281979249932889,0.00378499916727121,0.00280269854282731
