"projectID","lakeID","sampleID","dateSample","QCcode","flag","comments","metadataID","updateID","parameter","parameterValue"
15,"CR","CR_Outlet_20200806_0922_Surface_0_Limno.Sample.20160505",2020-08-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.433
3,"FE","FE_DeepHole_20200811_1045_PML_1_Limno.Sample.20160505",2020-08-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.405
3,"FE","FE_DeepHole_20200811_1045_Hypo_8_Limno.Sample.20160505",2020-08-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.494
3,"FE","FE_Inlet1_20200811_1045_Surface_0_Limno.Sample.20160505",2020-08-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.566
3,"WL","WL_DeepHole_20200811_0948_PML_1.5_Limno.Sample.20160505",2020-08-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.195
3,"WL","WL_DeepHole_20200811_0948_Hypo_8_Limno.Sample.20160505",2020-08-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.723
17,"BO","BO_DeepHole_20200812_1055_PML_0_Limno.Sample.20160505",2020-08-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.411
17,"BO","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",3.198
17,"CB","CB_DeepHole_20200812_0915_PML_0.5_Limno.Sample.20160505",2020-08-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.187
17,"CB","CB_DeepHole_20200812_0915_Hypo_3_Limno.Sample.20160505",2020-08-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.503
17,"NG","NG_DeepHole_20200814_1000_PML_0_Limno.Sample.20160505",2020-08-14,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.733
17,"NG","NG_DeepHole_20200814_1000_Hypo_3.5_Limno.Sample.20160505",2020-08-14,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.118
17,"WA","WA_DeepHole_20200814_1115_PML_0.5_Limno.Sample.20160505",2020-08-14,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.452
17,"WA","WA_DeepHole_20200814_1115_Hypo_4_Limno.Sample.20160505",2020-08-14,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",2.933
15,"CR","CR_DeepHole_20200817_0930_PML_3_Limno.Sample.20160505",2020-08-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.581
15,"CR","CR_DeepHole_20200817_0930_Hypo_8_Limno.Sample.20160505",2020-08-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.651
15,"CR","CR_Outlet_20200817_0930_Surface_0_Limno.Sample.20160505",2020-08-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.298
15,"HB","HB_DeepHole_20200818_0950_PML_0.5_Limno.Sample.20160505",2020-08-18,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.601
15,"HB","HB_DeepHole_20200818_0950_Hypo_4_Limno.Sample.20160505",2020-08-18,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.192
15,"HB","HB_Outlet_20200818_0950_Surface_0_Limno.Sample.20160505",2020-08-18,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.546
15,"MO","MO_DeepHole_20200819_1015_PML_1.5_Limno.Sample.20160505",2020-08-19,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.044
15,"MO","MO_DeepHole_20200819_1015_Hypo_4.5_Limno.Sample.20160505",2020-08-19,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",2.022
15,"MO","MO_Inlet1_20200819_1015_Surface_0_Limno.Sample.20160505",2020-08-19,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.244
15,"MO","MO_Inlet2_20200819_1015_Surface_0_Limno.Sample.20160505",2020-08-19,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.668
3,"FE","FE_DeepHole_20200820_1132_PML_1.5_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.575
3,"FE","FE_DeepHole_20200820_1132_Hypo_8_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.713
3,"FE","FE_Inlet1_20200820_1132_Surface_0_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.746
17,"ME","ME_DeepHole_20200820_1054_PML_2_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.728
17,"ME","ME_DeepHole_20200820_1054_Hypo_3.5_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.936
17,"ME","ME_Outlet_20200820_1054_Surface_0_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.018
3,"WL","WL_DeepHole_20200820_0910_PML_2_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.491
3,"WL","WL_DeepHole_20200820_0910_Hypo_8_Limno.Sample.20160505",2020-08-20,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.954
35,"NH","NH_DeepHole_20200824_1050_PML_2_Limno.Sample.20160505",2020-08-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.756
35,"NH","NH_DeepHole_20200824_1050_Hypo_3_Limno.Sample.20160505",2020-08-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.647
35,"SE","SE_DeepHole_20200824_1155_PML_5_Limno.Sample.20160505",2020-08-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.936
35,"SE","SE_DeepHole_20200824_1155_Hypo_5.5_Limno.Sample.20160505",2020-08-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.122
35,"BH","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.741
35,"BH","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.549
35,"HH","HH_DeepHole_20200825_1110_PML_4_Limno.Sample.20160505",2020-08-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.628
35,"HH","HH_DeepHole_20200825_1110_Hypo_5.5_Limno.Sample.20160505",2020-08-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.499
35,"MI","MI_DeepHole_20200826_1025_PML_0.5_Limno.Sample.20160505",2020-08-26,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.77
35,"MI","MI_DeepHole_20200826_1025_Hypo_9_Limno.Sample.20160505",2020-08-26,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.494
35,"TR","TR_DeepHole_20200826_0915_PML_0.5_Limno.Sample.20160505",2020-08-26,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.135
35,"TR","TR_DeepHole_20200826_0915_Hypo_5_Limno.Sample.20160505",2020-08-26,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.82
35,"WL","WL_DeepHole_20200826_1137_PML_1.5_Limno.Sample.20160505",2020-08-26,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.474
35,"WL","WL_DeepHole_20200826_1137_Hypo_8_Limno.Sample.20160505",2020-08-26,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.824
35,"CYB","CYB_DeepHole_20200827_1015_PML_0.5_Limno.Sample.20160505",2020-08-27,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.997
35,"CYB","CYB_DeepHole_20200827_1015_Hypo_2_Limno.Sample.20160505",2020-08-27,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.614
35,"TB","TB_DeepHole_20200827_1115_PML_0.5_Limno.Sample.20160505",2020-08-27,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.986
35,"TB","TB_DeepHole_20200827_1115_Hypo_3.5_Limno.Sample.20160505",2020-08-27,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.971
41,"JO","JO_DeepHole_20200901_0855_PML_3_Limno.Sample.20160505",2020-09-01,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",0.609
41,"JO","JO_DeepHole_20200901_0855_Hypo_4.5_Limno.Sample.20160505",2020-09-01,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","POC",1.688
3,"WL","WL_DeepHole_20190513_925_Hypo_8_Limno.Sample.20160505",2019-05-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.129
34,"PA","PA_DeepHole_20190515_845_PML_1_Limno.Sample.20160505",2019-05-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.086
17,"TU","TU_DeepHole_20190725_840_PML_2_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.136
34,"PA","PA_DeepHole_20190725_838_PML_2.5_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.057
34,"PA","PA_DeepHole_20190725_838_Hypo_7.5_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.129
34,"PE","PE_DeepHole_20190725_1018_PML_2_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.15
34,"PE","PE_DeepHole_20190725_1018_Hypo_9_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
3,"ME","ME_Outlet_20190730_1041_Surface_0_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.086
34,"PA","PA_DeepHole_20190815_825_PML_3.5_Limno.Sample.20160505",2019-08-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.071
34,"PA","PA_DeepHole_20190815_825_Hypo_8_Limno.Sample.20160505",2019-08-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
34,"PE","PE_DeepHole_20190815_935_PML_2.5_Limno.Sample.20160505",2019-08-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.079
34,"PE","PE_DeepHole_20190815_935_Hypo_10_Limno.Sample.20160505",2019-08-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.136
3,"WL","WL_DeepHole_20190820_840_PML_2.5_Limno.Sample.20160505",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.086
3,"WL","WL_DeepHole_20190820_840_Hypo_8_Limno.Sample.20160505",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.157
34,"PA","PA_DeepHole_20190829_855_PML_3.5_Limno.Sample.20160505",2019-08-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.071
34,"PA","PA_DeepHole_20190829_855_Hypo_7.5_Limno.Sample.20160505",2019-08-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.35
34,"PE","PE_DeepHole_20190829_1110_PML_3_Limno.Sample.20160505",2019-08-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.079
34,"PE","PE_DeepHole_20190829_1110_Hypo_9_Limno.Sample.20160505",2019-08-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.129
37,"DS","DS_DeepHole_20190830_950_Surface_0_fishScapesLimno.20190319",2019-08-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.133
3,"FE","FE_Inlet1_20191006_1040_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.029
15,"HB","HB_DeepHole_20191006_1047_PML_4_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.1
15,"HB","HB_DeepHole_20191006_1047_Hypo_8_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.086
33,"HB","HB_DeepHole_20190531_1150_PML_0.75_Limno.Sample.20160505",2019-05-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.057
15,"MO","MO_Inlet3_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.15
3,"FE","FE_DeepHole_20190604_1011_PML_1.5_Limno.Sample.20160505",2019-06-04,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
3,"FE","FE_DeepHole_20190604_1011_Hypo_8_Limno.Sample.20160505",2019-06-04,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.093
3,"FE","FE_Inlet1_20190604_1011_Surface_0_Limno.Sample.20160505",2019-06-04,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.029
15,"HB","HB_DeepHole_20190607_1112_PML_0.5_Limno.Sample.20160505",2019-06-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.1
15,"HB","HB_DeepHole_20190607_1112_Hypo_4_Limno.Sample.20160505",2019-06-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
15,"HB","HB_Outlet_20190607_1112_Surface_0_Limno.Sample.20160505",2019-06-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.093
15,"BO","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",2019-06-10,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.086
15,"BO","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",2019-06-10,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.364
15,"NG","NG_DeepHole_20190610_858_PML_0.5_Limno.Sample.20160505",2019-06-10,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.15
15,"NG","NG_DeepHole_20190610_858_Hypo_3.5_Limno.Sample.20160505",2019-06-10,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.107
3,"FE","FE_DeepHole_20190611_1058_PML_1_Limno.Sample.20160505",2019-06-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
3,"FE","FE_DeepHole_20190611_1058_Hypo_8_Limno.Sample.20160505",2019-06-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.093
17,"MO","MO_Inlet2_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.095
15,"PA","PA_DeepHole_20190522_1050_PML_3_Limno.Sample.20160505",2019-05-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.065
37,"ER","ER_DeepHole_20190823_1130_Surface_0_fishScapesLimno.20190319",2019-08-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.152
15,"CR","CR_Outlet_20191006_845_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.08
3,"FE","FE_DeepHole_20191006_1040_PML_4_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.068
3,"FE","FE_DeepHole_20191006_1040_Hypo_8_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
33,"HB","HB_DeepHole_20190531_1150_Hypo_3.5_Limno.Sample.20160505",2019-05-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.143
15,"MO","MO_DeepHole_20190603_1010_PML_1_Limno.Sample.20160505",2019-06-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.131
15,"MO","MO_DeepHole_20190603_1010_Hypo_6.5_Limno.Sample.20160505",2019-06-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.337
15,"MO","MO_Outlet_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.098
17,"CR","CR_DeepHole_20190620_934_PML_3_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
17,"CR","CR_DeepHole_20190620_934_Hypo_11_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
17,"CR","CR_Outlet_20190620_934_Surface_0_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.133
34,"PA","PA_DeepHole_20190620_838_PML_2_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.052
34,"PA","PA_DeepHole_20190620_838_Hypo_8_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.164
34,"PE","PE_DeepHole_20190620_1000_PML_1_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.074
34,"PE","PE_DeepHole_20190620_1000_Hypo_9_Limno.Sample.20160505",2019-06-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.137
17,"HB","HB_DeepHole_20190621_940_PML_0.5_Limno.Sample.20160505",2019-06-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
17,"HB","HB_Outlet_20190621_940_Surface_0_Limno.Sample.20160505",2019-06-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.082
17,"ME","ME_DeepHole_20190703_847_PML_1.5_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.077
17,"ME","ME_DeepHole_20190703_847_Hypo_3_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.091
17,"MO","MO_DeepHole_20190703_1040_PML_1_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.119
17,"MO","MO_Inlet3_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.165
34,"PE","PE_DeepHole_20190801_948_PML_2_Limno.Sample.20160505",2019-08-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.293
3,"WL","WL_DeepHole_20190813_847_Hypo_8_Limno.Sample.20160505",2019-08-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.119
15,"CR","CR_DeepHole_20190814_1150_PML_4_Limno.Sample.20160505",2019-08-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.082
15,"CR","CR_DeepHole_20190814_1150_Hypo_8_Limno.Sample.20160505",2019-08-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.071
15,"CR","CR_Outlet_20190814_1150_Surface_0_Limno.Sample.20160505",2019-08-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.393
37,"PN","PN_DeepHole_20190818_1245_Surface_0_fishScapesLimno.20190319",2019-08-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.157
37,"PT","PT_DeepHole_20190819_1235_Surface_0_fishScapesLimno.20190319",2019-08-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.104
37,"WB","WB_DeepHole_20190819_1330_Surface_0_fishScapesLimno.20190319",2019-08-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.391
37,"AQ","AQ_DeepHole_20190823_1330_Surface_0_fishScapesLimno.20190319",2019-08-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.098
3,"FE","FE_DeepHole_20190513_1020_PML_0.5_Limno.Sample.20160505",2019-05-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.156
15,"PA","PA_DeepHole_20190605_930_Hypo_6.5_Limno.Sample.20160505",2019-06-05,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.19
15,"PE","PE_DeepHole_20190605_830_PML_1_Limno.Sample.20160505",2019-06-05,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
15,"PE","PE_DeepHole_20190605_830_Hypo_9_Limno.Sample.20160505",2019-06-05,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.12
3,"ME","ME_DeepHole_20190606_931_PML_1_Limno.Sample.20160505",2019-06-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.089
3,"ME","ME_DeepHole_20190606_931_Hypo_3_Limno.Sample.20160505",2019-06-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.106
3,"ME","ME_Outlet_20190606_931_Surface_0_Limno.Sample.20160505",2019-06-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.104
3,"FE","FE_DeepHole_20190513_1020_Hypo_8_Limno.Sample.20160505",2019-05-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
15,"CR","CR_DeepHole_20190607_933_PML_1_Limno.Sample.20160505",2019-06-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.061
15,"CR","CR_DeepHole_20190607_933_Hypo_8_Limno.Sample.20160505",2019-06-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
3,"FE","FE_Inlet1_20190513_1020_Surface_0_Limno.Sample.20160505",2019-05-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.068
3,"WL","WL_DeepHole_20190513_925_PML_1.5_Limno.Sample.20160505",2019-05-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.11
17,"BO","BO_DeepHole_20190719_930_PML_0.5_Limno.Sample.20160505",2019-07-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.147
17,"BO","BO_DeepHole_20190719_930_Hypo_2_Limno.Sample.20160505",2019-07-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.197
17,"HB","HB_DeepHole_20190719_1044_PML_0.5_Limno.Sample.20160505",2019-07-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.109
17,"HB","HB_DeepHole_20190719_1044_Hypo_4_Limno.Sample.20160505",2019-07-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.148
17,"HB","HB_Outlet_20190719_1044_Surface_0_Limno.Sample.20160505",2019-07-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.173
17,"BR","BR_DeepHole_20190722_1020_PML_2.5_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.131
17,"BR","BR_DeepHole_20190722_1020_Hypo_4.5_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.273
34,"PA","PA_DeepHole_20190801_830_PML_2.5_Limno.Sample.20160505",2019-08-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
34,"PA","PA_DeepHole_20190801_830_Hypo_8_Limno.Sample.20160505",2019-08-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.128
15,"HB","HB_DeepHole_20190802_825_Hypo_3.5_Limno.Sample.20160505",2019-08-02,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.148
15,"ME","ME_DeepHole_20190812_1050_PML_0.5_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.076
15,"ME","ME_DeepHole_20190812_1050_Hypo_2_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.081
15,"ME","ME_Outlet_20190812_1050_Surface_0_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.312
15,"MO","MO_Inlet1_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.05
15,"MO","MO_Inlet2_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.106
15,"MO","MO_Inlet3_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.147
3,"FE","FE_DeepHole_20190813_954_PML_2_Limno.Sample.20160505",2019-08-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
3,"FE","FE_DeepHole_20190813_954_Hypo_8_Limno.Sample.20160505",2019-08-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.088
3,"WL","WL_DeepHole_20190813_847_PML_2.5_Limno.Sample.20160505",2019-08-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.095
15,"HB","HB_DeepHole_20190814_1037_PML_1_Limno.Sample.20160505",2019-08-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
15,"HB","HB_DeepHole_20190814_1037_Hypo_4.5_Limno.Sample.20160505",2019-08-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.151
15,"HB","HB_Outlet_20190814_1037_Surface_0_Limno.Sample.20160505",2019-08-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.329
37,"HT","HT_DeepHole_20190820_1335_Surface_0_fishScapesLimno.20190319",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.171
37,"ID","ID_DeepHole_20190820_1435_Surface_0_fishScapesLimno.20190319",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.117
37,"MS","MS_DeepHole_20190901_1315_Surface_0_fishScapesLimno.20190319",2019-09-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.178
37,"SV","SV_DeepHole_20190901_1245_Surface_0_fishScapesLimno.20190319",2019-09-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.07
37,"SM","SM_DeepHole_20190901_1345_Surface_0_fishScapesLimno.20190319",2019-09-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.066
