"pocID","runID","trayLoc","PON.mg","POC.mg","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","ID","parameter","parameterValue","QCcode","flag","metadataID","updateID"
"P193","RN_20210204_run3_030","P1H5",0.01285317870236,0.07312205075703,41,"JO","DeepHole",2020-09-01,"8:55","PML",0,3,120,"1","","JO_DeepHole_20200901_0855_PML_3_Limno.Sample.20160505",193,"PON",107.11,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P193","RN_20210204_run3_030","P1H5",0.01285317870236,0.07312205075703,41,"JO","DeepHole",2020-09-01,"8:55","PML",0,3,120,"1","","JO_DeepHole_20200901_0855_PML_3_Limno.Sample.20160505",193,"POC",609.35,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P192","RN_20210204_run3_031","P1H6",0.01657249399111,0.1165472706411,35,"TB","DeepHole",2020-08-27,"11:15","Hypo",3.5,3.5,120,"1","","TB_DeepHole_20200827_1115_Hypo_3.5_Limno.Sample.20160505",192,"PON",138.104,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P192","RN_20210204_run3_031","P1H6",0.01657249399111,0.1165472706411,35,"TB","DeepHole",2020-08-27,"11:15","Hypo",3.5,3.5,120,"1","","TB_DeepHole_20200827_1115_Hypo_3.5_Limno.Sample.20160505",192,"POC",971.227,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P191","RN_20210204_run3_032","P1H7",0.02063224835434,0.1183178351968,35,"TB","DeepHole",2020-08-27,"11:15","PML",0,0.5,120,"1","","TB_DeepHole_20200827_1115_PML_0.5_Limno.Sample.20160505",191,"PON",171.935,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P191","RN_20210204_run3_032","P1H7",0.02063224835434,0.1183178351968,35,"TB","DeepHole",2020-08-27,"11:15","PML",0,0.5,120,"1","","TB_DeepHole_20200827_1115_PML_0.5_Limno.Sample.20160505",191,"POC",985.982,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P182","RN_20210204_run3_033","P1H8",0.03069989780917,0.179827650342,35,"HH","DeepHole",2020-08-25,"11:10","Hypo",5.5,5.5,120,"1","","HH_DeepHole_20200825_1110_Hypo_5.5_Limno.Sample.20160505",182,"PON",255.832,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P182","RN_20210204_run3_033","P1H8",0.03069989780917,0.179827650342,35,"HH","DeepHole",2020-08-25,"11:10","Hypo",5.5,5.5,120,"1","","HH_DeepHole_20200825_1110_Hypo_5.5_Limno.Sample.20160505",182,"POC",1498.564,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P181","RN_20210204_run3_034","P1H9",0.01589715625704,0.07538705793232,35,"HH","DeepHole",2020-08-25,"11:10","PML",0,4,120,"1","","HH_DeepHole_20200825_1110_PML_4_Limno.Sample.20160505",181,"PON",132.476,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P181","RN_20210204_run3_034","P1H9",0.01589715625704,0.07538705793232,35,"HH","DeepHole",2020-08-25,"11:10","PML",0,4,120,"1","","HH_DeepHole_20200825_1110_PML_4_Limno.Sample.20160505",181,"POC",628.225,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P180","RN_20210204_run3_035","P1H10",0.009873171473423,0.06592935139525,35,"BH","DeepHole",2020-08-25,"9:50","Hypo",10,10,120,"1","","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",180,"PON",82.276,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P180","RN_20210204_run3_035","P1H10",0.009873171473423,0.06592935139525,35,"BH","DeepHole",2020-08-25,"9:50","Hypo",10,10,120,"1","","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",180,"POC",549.411,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P179","RN_20210204_run3_036","P1H11",0.01298028113607,0.08896703066654,35,"BH","DeepHole",2020-08-25,"9:50","PML",0,5,120,"1","","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",179,"PON",108.169,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P179","RN_20210204_run3_036","P1H11",0.01298028113607,0.08896703066654,35,"BH","DeepHole",2020-08-25,"9:50","PML",0,5,120,"1","","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",179,"POC",741.392,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P178","RN_20210204_run3_037","P1H12",0.01950641968787,0.1346041060583,35,"SE","DeepHole",2020-08-24,"11:55","Hypo",5.5,5.5,120,"1","","SE_DeepHole_20200824_1155_Hypo_5.5_Limno.Sample.20160505",178,"PON",162.553,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P178","RN_20210204_run3_037","P1H12",0.01950641968787,0.1346041060583,35,"SE","DeepHole",2020-08-24,"11:55","Hypo",5.5,5.5,120,"1","","SE_DeepHole_20200824_1155_Hypo_5.5_Limno.Sample.20160505",178,"POC",1121.701,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P177","RN_20210204_run3_039","P2A1",0.01605791006695,0.112335867178,35,"SE","DeepHole",2020-08-24,"11:55","PML",0,5,120,"1","","SE_DeepHole_20200824_1155_PML_5_Limno.Sample.20160505",177,"PON",133.816,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P177","RN_20210204_run3_039","P2A1",0.01605791006695,0.112335867178,35,"SE","DeepHole",2020-08-24,"11:55","PML",0,5,120,"1","","SE_DeepHole_20200824_1155_PML_5_Limno.Sample.20160505",177,"POC",936.132,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P176","RN_20210204_run3_040","P2A2",0.02814004211878,0.1976592247209,35,"NH","DeepHole",2020-08-24,"10:50","Hypo",3,3,120,"1","","NH_DeepHole_20200824_1050_Hypo_3_Limno.Sample.20160505",176,"PON",234.5,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P176","RN_20210204_run3_040","P2A2",0.02814004211878,0.1976592247209,35,"NH","DeepHole",2020-08-24,"10:50","Hypo",3,3,120,"1","","NH_DeepHole_20200824_1050_Hypo_3_Limno.Sample.20160505",176,"POC",1647.16,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P175","RN_20210204_run3_041","P2A3",0.01254716788883,0.09077119618267,35,"NH","DeepHole",2020-08-24,"10:50","PML",0,2,120,"1","","NH_DeepHole_20200824_1050_PML_2_Limno.Sample.20160505",175,"PON",104.56,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P175","RN_20210204_run3_041","P2A3",0.01254716788883,0.09077119618267,35,"NH","DeepHole",2020-08-24,"10:50","PML",0,2,120,"1","","NH_DeepHole_20200824_1050_PML_2_Limno.Sample.20160505",175,"POC",756.427,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P174","RN_20210204_run3_042","P2A4",0.02065788555104,0.1145124017947,3,"WL","DeepHole",2020-08-20,"9:10","Hypo",8,8,120,"1","","WL_DeepHole_20200820_0910_Hypo_8_Limno.Sample.20160505",174,"PON",172.149,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P174","RN_20210204_run3_042","P2A4",0.02065788555104,0.1145124017947,3,"WL","DeepHole",2020-08-20,"9:10","Hypo",8,8,120,"1","","WL_DeepHole_20200820_0910_Hypo_8_Limno.Sample.20160505",174,"POC",954.27,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P173","RN_20210204_run3_043","P2A5",0.0153776861367,0.05887313308593,3,"WL","DeepHole",2020-08-20,"9:10","PML",0,2,120,"1","","WL_DeepHole_20200820_0910_PML_2_Limno.Sample.20160505",173,"PON",128.147,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P173","RN_20210204_run3_043","P2A5",0.0153776861367,0.05887313308593,3,"WL","DeepHole",2020-08-20,"9:10","PML",0,2,120,"1","","WL_DeepHole_20200820_0910_PML_2_Limno.Sample.20160505",173,"POC",490.609,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P45","RN_20210204_run3_044","P2A6",0.01772113853599,0.09585133901755,17,"PE","DeepHole",2020-06-17,"10:38","Hypo",9,9,100,"1","","PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505",45,"PON",177.211,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P45","RN_20210204_run3_044","P2A6",0.01772113853599,0.09585133901755,17,"PE","DeepHole",2020-06-17,"10:38","Hypo",9,9,100,"1","","PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505",45,"POC",958.513,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P44","RN_20210204_run3_045","P2A7",0.00674968589805,0.04240686776205,17,"PE","DeepHole",2020-06-17,"10:38","PML",0,2,120,"1","","PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505",44,"PON",56.247,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P44","RN_20210204_run3_045","P2A7",0.00674968589805,0.04240686776205,17,"PE","DeepHole",2020-06-17,"10:38","PML",0,2,120,"1","","PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505",44,"POC",353.391,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P43","RN_20210204_run3_046","P2A8",0.01146962874276,0.05700587852613,35,"TF","DeepHole",2020-06-07,"11:45","point",7,7,120,"1","","TF_DeepHole_20200607_1145_point_7_Limno.Sample.20160505",43,"PON",95.58,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P43","RN_20210204_run3_046","P2A8",0.01146962874276,0.05700587852613,35,"TF","DeepHole",2020-06-07,"11:45","point",7,7,120,"1","","TF_DeepHole_20200607_1145_point_7_Limno.Sample.20160505",43,"POC",475.049,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P42","RN_20210204_run3_047","P2A9",0.008661721929934,0.04036613287264,17,"PA","DeepHole",2020-06-17,"9:20","PML",0,2,120,"1","","PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505",42,"PON",72.181,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P42","RN_20210204_run3_047","P2A9",0.008661721929934,0.04036613287264,17,"PA","DeepHole",2020-06-17,"9:20","PML",0,2,120,"1","","PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505",42,"POC",336.384,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P41","RN_20210204_run3_048","P2A10",0.02035719026473,0.1161438098506,3,"WL","DeepHole",2020-06-16,"8:56","Hypo",8,8,120,"1","","WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505",41,"PON",169.643,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P41","RN_20210204_run3_048","P2A10",0.02035719026473,0.1161438098506,3,"WL","DeepHole",2020-06-16,"8:56","Hypo",8,8,120,"1","","WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505",41,"POC",967.865,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P40","RN_20210204_run3_049","P2A11",0.01081729088611,0.05042342212658,3,"WL","DeepHole",2020-06-16,"8:56","PML",0,2,120,"1","","WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505",40,"PON",90.144,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P40","RN_20210204_run3_049","P2A11",0.01081729088611,0.05042342212658,3,"WL","DeepHole",2020-06-16,"8:56","PML",0,2,120,"1","","WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505",40,"POC",420.195,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P39","RN_20210204_run3_050","P2A12",0.001563039762889,0.05547538967539,3,"FE","Inlet1",2020-06-16,"10:35","Surface",0,0,120,"1","","FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505",39,"PON",13.025,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P39","RN_20210204_run3_050","P2A12",0.001563039762889,0.05547538967539,3,"FE","Inlet1",2020-06-16,"10:35","Surface",0,0,120,"1","","FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505",39,"POC",462.295,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P72","RN_20210205_run4_015","P2B2",0.01320308751634,0.06255489046019,3,"WL","DeepHole",2020-06-30,"9:58","Hypo",8,8,100,"1","","WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505",72,"PON",132.031,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P72","RN_20210205_run4_015","P2B2",0.01320308751634,0.06255489046019,3,"WL","DeepHole",2020-06-30,"9:58","Hypo",8,8,100,"1","","WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505",72,"POC",625.549,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P71","RN_20210205_run4_016","P2B3",0.005979692338469,0.02678216257707,3,"WL","DeepHole",2020-06-30,"9:58","PML",0,1,120,"1","","WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505",71,"PON",49.831,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P71","RN_20210205_run4_016","P2B3",0.005979692338469,0.02678216257707,3,"WL","DeepHole",2020-06-30,"9:58","PML",0,1,120,"1","","WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505",71,"POC",223.185,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P55","RN_20210205_run4_017","P2B4",0.01549097312555,0.08214258845381,3,"WL","DeepHole",2020-06-23,"9:45","Hypo",8,8,100,"1","","WL_DeepHole_20200623_0945_Hypo_8_Limno.Sample.20160505",55,"PON",154.91,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P55","RN_20210205_run4_017","P2B4",0.01549097312555,0.08214258845381,3,"WL","DeepHole",2020-06-23,"9:45","Hypo",8,8,100,"1","","WL_DeepHole_20200623_0945_Hypo_8_Limno.Sample.20160505",55,"POC",821.426,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P54","RN_20210205_run4_018","P2B5",0.008611681878512,0.04284903405548,3,"WL","DeepHole",2020-06-23,"9:45","PML",0,1.5,120,"1","","WL_DeepHole_20200623_0945_PML_1.5_Limno.Sample.20160505",54,"PON",71.764,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P54","RN_20210205_run4_018","P2B5",0.008611681878512,0.04284903405548,3,"WL","DeepHole",2020-06-23,"9:45","PML",0,1.5,120,"1","","WL_DeepHole_20200623_0945_PML_1.5_Limno.Sample.20160505",54,"POC",357.075,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P53","RN_20210205_run4_019","P2B6",0.004157926196083,0.04072569547338,3,"FE","Inlet1",2020-06-23,"11:25","Surface",0,0,120,"1","","FE_Inlet1_20200623_1125_Surface_0_Limno.Sample.20160505",53,"PON",34.649,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P53","RN_20210205_run4_019","P2B6",0.004157926196083,0.04072569547338,3,"FE","Inlet1",2020-06-23,"11:25","Surface",0,0,120,"1","","FE_Inlet1_20200623_1125_Surface_0_Limno.Sample.20160505",53,"POC",339.381,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P52","RN_20210205_run4_020","P2B7",0.007474225471777,0.06063124463517,3,"FE","DeepHole",2020-06-23,"11:25","Hypo",8,8,100,"1","","FE_DeepHole_20200623_1125_Hypo_8_Limno.Sample.20160505",52,"PON",74.742,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P52","RN_20210205_run4_020","P2B7",0.007474225471777,0.06063124463517,3,"FE","DeepHole",2020-06-23,"11:25","Hypo",8,8,100,"1","","FE_DeepHole_20200623_1125_Hypo_8_Limno.Sample.20160505",52,"POC",606.312,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P51","RN_20210205_run4_021","P2B8",0.007158393433425,0.0467127636751,3,"FE","DeepHole",2020-06-23,"11:25","PML",0,1.5,120,"1","","FE_DeepHole_20200623_1125_PML_1.5_Limno.Sample.20160505",51,"PON",59.653,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P51","RN_20210205_run4_021","P2B8",0.007158393433425,0.0467127636751,3,"FE","DeepHole",2020-06-23,"11:25","PML",0,1.5,120,"1","","FE_DeepHole_20200623_1125_PML_1.5_Limno.Sample.20160505",51,"POC",389.273,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P58","RN_20210205_run4_022","P2B9",0.009151048390723,0.06436217630228,15,"HB","Outlet",2020-06-24,"10:53","Surface",0,0,120,"1","","HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505",58,"PON",76.259,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P58","RN_20210205_run4_022","P2B9",0.009151048390723,0.06436217630228,15,"HB","Outlet",2020-06-24,"10:53","Surface",0,0,120,"1","","HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505",58,"POC",536.351,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P57","RN_20210205_run4_023","P2B10",0.01647015723277,0.1050723206301,15,"HB","DeepHole",2020-06-24,"10:53","Hypo",4,4,120,"1","","HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505",57,"PON",137.251,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P57","RN_20210205_run4_023","P2B10",0.01647015723277,0.1050723206301,15,"HB","DeepHole",2020-06-24,"10:53","Hypo",4,4,120,"1","","HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505",57,"POC",875.603,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P56","RN_20210205_run4_024","P2B11",0.007413112915451,0.04277148314385,15,"HB","DeepHole",2020-06-24,"10:53","PML",0,0.5,120,"1","","HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505",56,"PON",61.776,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P56","RN_20210205_run4_024","P2B11",0.007413112915451,0.04277148314385,15,"HB","DeepHole",2020-06-24,"10:53","PML",0,0.5,120,"1","","HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505",56,"POC",356.429,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P49","RN_20210205_run4_025","P2B12",0.01130826294757,0.08873747495146,15,"MO","Inlet2",2020-06-22,"9:05","Surface",0,0,100,"1","","MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505",49,"PON",113.083,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P49","RN_20210205_run4_025","P2B12",0.01130826294757,0.08873747495146,15,"MO","Inlet2",2020-06-22,"9:05","Surface",0,0,100,"1","","MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505",49,"POC",887.375,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P48","RN_20210205_run4_027","P2C1",0.003785885695431,0.02823807421388,15,"MO","Inlet1",2020-06-22,"9:05","Surface",0,0,120,"1","","MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505",48,"PON",31.549,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P48","RN_20210205_run4_027","P2C1",0.003785885695431,0.02823807421388,15,"MO","Inlet1",2020-06-22,"9:05","Surface",0,0,120,"1","","MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505",48,"POC",235.317,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P47","RN_20210205_run4_028","P2C2",0.02207184815533,0.1131919128437,15,"MO","DeepHole",2020-06-22,"9:05","Hypo",7,7,60,"1","","MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505",47,"PON",367.864,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P47","RN_20210205_run4_028","P2C2",0.02207184815533,0.1131919128437,15,"MO","DeepHole",2020-06-22,"9:05","Hypo",7,7,60,"1","","MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505",47,"POC",1886.532,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P46","RN_20210205_run4_029","P2C3",0.01501110542932,0.08437166452726,15,"MO","DeepHole",2020-06-22,"9:05","PML",0,3.5,100,"1","","MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505",46,"PON",150.111,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P46","RN_20210205_run4_029","P2C3",0.01501110542932,0.08437166452726,15,"MO","DeepHole",2020-06-22,"9:05","PML",0,3.5,100,"1","","MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505",46,"POC",843.717,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P153","RN_20210205_run4_030","P2C4",0.01451541469468,0.08799113566761,17,"NG","DeepHole",2020-08-14,"10:00","PML",0,0,120,"1","","NG_DeepHole_20200814_1000_PML_0_Limno.Sample.20160505",153,"PON",120.962,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P153","RN_20210205_run4_030","P2C4",0.01451541469468,0.08799113566761,17,"NG","DeepHole",2020-08-14,"10:00","PML",0,0,120,"1","","NG_DeepHole_20200814_1000_PML_0_Limno.Sample.20160505",153,"POC",733.259,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P152","RN_20210205_run4_031","P2C5",0.01475957151265,0.06031266233031,17,"CB","DeepHole",2020-08-12,"9:15","Hypo",3,3,120,"1","","CB_DeepHole_20200812_0915_Hypo_3_Limno.Sample.20160505",152,"PON",122.996,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P152","RN_20210205_run4_031","P2C5",0.01475957151265,0.06031266233031,17,"CB","DeepHole",2020-08-12,"9:15","Hypo",3,3,120,"1","","CB_DeepHole_20200812_0915_Hypo_3_Limno.Sample.20160505",152,"POC",502.606,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P151","RN_20210205_run4_032","P2C6",0.00942710277753,0.02242211720764,17,"CB","DeepHole",2020-08-12,"9:15","PML",0,0.5,120,"1","","CB_DeepHole_20200812_0915_PML_0.5_Limno.Sample.20160505",151,"PON",78.559,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P151","RN_20210205_run4_032","P2C6",0.00942710277753,0.02242211720764,17,"CB","DeepHole",2020-08-12,"9:15","PML",0,0.5,120,"1","","CB_DeepHole_20200812_0915_PML_0.5_Limno.Sample.20160505",151,"POC",186.851,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P150","RN_20210205_run4_033","P2C7",0.02956511520831,0.1918661529637,17,"BO","DeepHole",2020-08-12,"10:55","Hypo",2,2,60,"1","","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",150,"PON",492.752,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P150","RN_20210205_run4_033","P2C7",0.02956511520831,0.1918661529637,17,"BO","DeepHole",2020-08-12,"10:55","Hypo",2,2,60,"1","","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",150,"POC",3197.769,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P149","RN_20210205_run4_034","P2C8",0.02187402873861,0.1410573386713,17,"BO","DeepHole",2020-08-12,"10:55","PML",0,0,100,"1","","BO_DeepHole_20200812_1055_PML_0_Limno.Sample.20160505",149,"PON",218.74,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P149","RN_20210205_run4_034","P2C8",0.02187402873861,0.1410573386713,17,"BO","DeepHole",2020-08-12,"10:55","PML",0,0,100,"1","","BO_DeepHole_20200812_1055_PML_0_Limno.Sample.20160505",149,"POC",1410.573,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P148","RN_20210205_run4_035","P2C9",0.01671148476573,0.08678507108357,3,"WL","DeepHole",2020-08-11,"9:48","Hypo",8,8,120,"1","","WL_DeepHole_20200811_0948_Hypo_8_Limno.Sample.20160505",148,"PON",139.262,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P148","RN_20210205_run4_035","P2C9",0.01671148476573,0.08678507108357,3,"WL","DeepHole",2020-08-11,"9:48","Hypo",8,8,120,"1","","WL_DeepHole_20200811_0948_Hypo_8_Limno.Sample.20160505",148,"POC",723.209,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P147","RN_20210205_run4_036","P2C10",0.006966463121068,0.02343977543191,3,"WL","DeepHole",2020-08-11,"9:48","PML",0,1.5,120,"1","","WL_DeepHole_20200811_0948_PML_1.5_Limno.Sample.20160505",147,"PON",58.054,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P147","RN_20210205_run4_036","P2C10",0.006966463121068,0.02343977543191,3,"WL","DeepHole",2020-08-11,"9:48","PML",0,1.5,120,"1","","WL_DeepHole_20200811_0948_PML_1.5_Limno.Sample.20160505",147,"POC",195.331,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P146","RN_20210205_run4_037","P2C11",0.005861700674507,0.06789321351945,3,"FE","Inlet1",2020-08-11,"10:45","Surface",0,0,120,"1","","FE_Inlet1_20200811_1045_Surface_0_Limno.Sample.20160505",146,"PON",48.848,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P146","RN_20210205_run4_037","P2C11",0.005861700674507,0.06789321351945,3,"FE","Inlet1",2020-08-11,"10:45","Surface",0,0,120,"1","","FE_Inlet1_20200811_1045_Surface_0_Limno.Sample.20160505",146,"POC",565.777,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P75","RN_20210205_run4_038","P2C12",0.006529139488401,0.04054834020256,17,"CB","DeepHole",2020-07-01,"9:09","PML",0,0.5,120,"1","","CB_DeepHole_20200701_0909_PML_0.5_Limno.Sample.20160505",75,"PON",54.409,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P75","RN_20210205_run4_038","P2C12",0.006529139488401,0.04054834020256,17,"CB","DeepHole",2020-07-01,"9:09","PML",0,0.5,120,"1","","CB_DeepHole_20200701_0909_PML_0.5_Limno.Sample.20160505",75,"POC",337.903,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P74","RN_20210205_run4_040","P2D1",0.01416305344313,0.112617676412,17,"BO","DeepHole",2020-07-01,"10:41","Hypo",2,2,100,"1","","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",74,"PON",141.631,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P74","RN_20210205_run4_040","P2D1",0.01416305344313,0.112617676412,17,"BO","DeepHole",2020-07-01,"10:41","Hypo",2,2,100,"1","","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",74,"POC",1126.177,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P73","RN_20210205_run4_041","P2D2",0.02842824561624,0.2038905192976,17,"BO","DeepHole",2020-07-01,"10:41","PML",0,0.25,120,"1","","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",73,"PON",236.902,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P73","RN_20210205_run4_041","P2D2",0.02842824561624,0.2038905192976,17,"BO","DeepHole",2020-07-01,"10:41","PML",0,0.25,120,"1","","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",73,"POC",1699.088,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
