"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","metadataID","updateID"
3,"WL","WL_DeepHole_20190528_915_Hypo_8_Limno.Sample.20160505",2019-05-28,"PON",133,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190528_915_PML_2_Limno.Sample.20160505",2019-05-28,"PON",106,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190604_840_Hypo_8_Limno.Sample.20160505",2019-06-04,"PON",142,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190604_840_PML_2_Limno.Sample.20160505",2019-06-04,"PON",97,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190611_910_Hypo_8_Limno.Sample.20160505",2019-06-11,"PON",175,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190611_910_PML_1.5_Limno.Sample.20160505",2019-06-11,"PON",138,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190618_850_Hypo_8_Limno.Sample.20160505",2019-06-18,"PON",137,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190618_850_PML_1.5_Limno.Sample.20160505",2019-06-18,"PON",78,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190625_835_Hypo_8_Limno.Sample.20160505",2019-06-25,"PON",146,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190625_835_PML_2_Limno.Sample.20160505",2019-06-25,"PON",138,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190702_830_Hypo_8_Limno.Sample.20160505",2019-07-02,"PON",141,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190702_830_PML_1.5_Limno.Sample.20160505",2019-07-02,"PON",122,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190709_910_Hypo_8_Limno.Sample.20160505",2019-07-09,"PON",124,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190709_910_PML_1.5_Limno.Sample.20160505",2019-07-09,"PON",206,NA,1,"C: higher than normal; maybe ok, C and N both elevatedN: much higher than normal","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190716_835_Hypo_8_Limno.Sample.20160505",2019-07-16,"PON",129,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190716_835_PML_2_Limno.Sample.20160505",2019-07-16,"PON",60,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190722_830_Hypo_8_Limno.Sample.20160505",2019-07-22,"PON",216,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190722_830_PML_2.5_Limno.Sample.20160505",2019-07-22,"PON",121,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190730_842_Hypo_8_Limno.Sample.20160505",2019-07-30,"PON",130,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190730_842_PML_2.5_Limno.Sample.20160505",2019-07-30,"PON",81,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190806_834_Hypo_8_Limno.Sample.20160505",2019-08-06,"PON",125,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190806_834_PML_2_Limno.Sample.20160505",2019-08-06,"PON",113,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190813_847_Hypo_8_Limno.Sample.20160505",2019-08-13,"PON",119,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190813_847_PML_2.5_Limno.Sample.20160505",2019-08-13,"PON",95,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190820_840_Hypo_8_Limno.Sample.20160505",2019-08-20,"PON",157,NA,1,"C: much higher than normal, N also elevated but not flagged, maybe ok","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190820_840_PML_2.5_Limno.Sample.20160505",2019-08-20,"PON",86,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190827_1000_Hypo_8_Limno.Sample.20160505",2019-08-27,"PON",129,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190827_1000_PML_2.5_Limno.Sample.20160505",2019-08-27,"PON",70,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20191006_900_Hypo_8_Limno.Sample.20160505",2019-10-06,"PON",105,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20191006_900_PML_4.5_Limno.Sample.20160505",2019-10-06,"PON",66,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"WN","WN_DeepHole_20190828_1330_Surface_0_fishScapesLimno.20190319",2019-08-28,"PON",136,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"AQ","AQ_DeepHole_20190823_1330_Surface_0_fishScapesLimno.20190319",2019-08-23,"POC",1019,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"AV","AV_DeepHole_20190818_1150_Surface_0_fishScapesLimno.20190319",2019-08-18,"POC",763,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BA","BA_DeepHole_20190613_832_Hypo_8_Limno.Sample.20160505",2019-06-13,"POC",385,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BA","BA_DeepHole_20190613_832_PML_2_Limno.Sample.20160505",2019-06-13,"POC",575,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BA","BA_DeepHole_20190725_925_Hypo_6.5_Limno.Sample.20160505",2019-07-25,"POC",636,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BA","BA_DeepHole_20190725_925_PML_3_Limno.Sample.20160505",2019-07-25,"POC",801,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"BK","BK_DeepHole_20190901_1215_Surface_0_fishScapesLimno.20190319",2019-09-01,"POC",897,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"BO","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",2019-06-10,"POC",2500,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"BO","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",2019-06-10,"POC",664,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BO","BO_DeepHole_20190719_930_Hypo_2_Limno.Sample.20160505",2019-07-19,"POC",1350,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BO","BO_DeepHole_20190719_930_PML_0.5_Limno.Sample.20160505",2019-07-19,"POC",991,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"BOT","BOT_DeepHole_20190820_1310_Surface_0_fishScapesLimno.20190319",2019-08-20,"POC",1620,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BR","BR_DeepHole_20190613_1056_Hypo_4_Limno.Sample.20160505",2019-06-13,"POC",2260,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BR","BR_DeepHole_20190613_1056_PML_2_Limno.Sample.20160505",2019-06-13,"POC",964,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BR","BR_DeepHole_20190722_1020_Hypo_4.5_Limno.Sample.20160505",2019-07-22,"POC",1741,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"BR","BR_DeepHole_20190722_1020_PML_2.5_Limno.Sample.20160505",2019-07-22,"POC",924,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"BR","BR_DeepHole_20190731_1205_Hypo_4_Limno.Sample.20160505",2019-07-31,"POC",2177,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"BR","BR_DeepHole_20190731_1205_PML_2.5_Limno.Sample.20160505",2019-07-31,"POC",688,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"BY","BY_DeepHole_20190807_1200_Hypo_7.5_Limno.Sample.20160505",2019-08-07,"POC",2109,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"BY","BY_DeepHole_20190807_1200_PML_3.5_Limno.Sample.20160505",2019-08-07,"POC",520,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"CB","CB_DeepHole_20190531_1045_Hypo_2.5_Limno.Sample.20160505",2019-05-31,"POC",591,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"CB","CB_DeepHole_20190531_1045_PML_0.75_Limno.Sample.20160505",2019-05-31,"POC",552,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CB","CB_DeepHole_20190614_847_Hypo_5_Limno.Sample.20160505",2019-06-14,"POC",755,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CB","CB_DeepHole_20190614_847_PML_0.5_Limno.Sample.20160505",2019-06-14,"POC",451,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CB","CB_DeepHole_20190729_1002_Hypo_5_Limno.Sample.20160505",2019-07-29,"POC",685,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CB","CB_DeepHole_20190729_1002_PML_1_Limno.Sample.20160505",2019-07-29,"POC",841,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190520_937_Hypo_8_Limno.Sample.20160505",2019-05-20,"POC",752,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190520_937_PML_3.5_Limno.Sample.20160505",2019-05-20,"POC",454,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190607_933_Hypo_8_Limno.Sample.20160505",2019-06-07,"POC",1013,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190607_933_PML_1_Limno.Sample.20160505",2019-06-07,"POC",643,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CR","CR_DeepHole_20190620_934_Hypo_11_Limno.Sample.20160505",2019-06-20,"POC",942,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CR","CR_DeepHole_20190620_934_PML_3_Limno.Sample.20160505",2019-06-20,"POC",902,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190701_955_Hypo_10_Limno.Sample.20160505",2019-07-01,"POC",478,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190701_955_PML_1.5_Limno.Sample.20160505",2019-07-01,"POC",515,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"CR","CR_DeepHole_20190718_833_Hypo_10_Limno.Sample.20160505",2019-07-18,"POC",486,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"CR","CR_DeepHole_20190718_833_PML_3_Limno.Sample.20160505",2019-07-18,"POC",628,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CR","CR_DeepHole_20190731_1050_Hypo_9_Limno.Sample.20160505",2019-07-31,"POC",695,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CR","CR_DeepHole_20190731_1050_PML_4_Limno.Sample.20160505",2019-07-31,"POC",461,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190814_1150_Hypo_8_Limno.Sample.20160505",2019-08-14,"POC",757,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20190814_1150_PML_4_Limno.Sample.20160505",2019-08-14,"POC",896,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20191006_845_Hypo_10_Limno.Sample.20160505",2019-10-06,"POC",557,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_DeepHole_20191006_845_PML_7_Limno.Sample.20160505",2019-10-06,"POC",597,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_Outlet_20190520_937_Surface_0_Limno.Sample.20160505",2019-05-20,"POC",436,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_Outlet_20190607_933_Surface_0_Limno.Sample.20160505",2019-06-07,"POC",526,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CR","CR_Outlet_20190620_934_Surface_0_Limno.Sample.20160505",2019-06-20,"POC",1507,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_Outlet_20190701_955_Surface_0_Limno.Sample.20160505",2019-07-01,"POC",2484,NA,1,"C: much higher than normal, N and C elevated, maybe ok N: much higher than normal, N and C elevated, maybe ok ","Iso.POC.CEST.20111214","pocForBella.20200312"
17,"CR","CR_Outlet_20190731_1050_Surface_0_Limno.Sample.20160505",2019-07-31,"POC",373,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_Outlet_20190814_1150_Surface_0_Limno.Sample.20160505",2019-08-14,"POC",4426,NA,1,"C: much higher than normal, N and C elevated, maybe ok N: much higher than normal, N and C elevated, maybe ok ","Iso.POC.CEST.20111214","pocForBella.20200312"
15,"CR","CR_Outlet_20191006_845_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",576,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"DS","DS_DeepHole_20190830_950_Surface_0_fishScapesLimno.20190319",2019-08-30,"POC",1150,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"DY","DY_DeepHole_20190828_1345_Surface_0_fishScapesLimno.20190319",2019-08-28,"POC",1130,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"ER","ER_DeepHole_20190823_1130_Surface_0_fishScapesLimno.20190319",2019-08-23,"POC",714,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190508_1220_Hypo_8_Limno.Sample.20160505",2019-05-08,"POC",567,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190508_1220_PML_0.5_Limno.Sample.20160505",2019-05-08,"POC",1475,NA,1,"C: slightly higher than normal; ok","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190513_1020_Hypo_8_Limno.Sample.20160505",2019-05-13,"POC",1000,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190513_1020_PML_0.5_Limno.Sample.20160505",2019-05-13,"POC",1412,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190521_1008_Hypo_8_Limno.Sample.20160505",2019-05-21,"POC",610,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190521_1008_PML_1_Limno.Sample.20160505",2019-05-21,"POC",1806,NA,1,"C: slightly higher than normal; okN: much higher than normal, N and C elevated, maybe ok ","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190528_1058_Hypo_8_Limno.Sample.20160505",2019-05-28,"POC",548,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190528_1058_PML_1.5_Limno.Sample.20160505",2019-05-28,"POC",982,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190604_1011_Hypo_8_Limno.Sample.20160505",2019-06-04,"POC",843,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190604_1011_PML_1.5_Limno.Sample.20160505",2019-06-04,"POC",843,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190611_1058_Hypo_8_Limno.Sample.20160505",2019-06-11,"POC",821,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190611_1058_PML_1_Limno.Sample.20160505",2019-06-11,"POC",764,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190618_952_Hypo_8_Limno.Sample.20160505",2019-06-18,"POC",731,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190618_952_PML_1.5_Limno.Sample.20160505",2019-06-18,"POC",760,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190625_928_Hypo_8_Limno.Sample.20160505",2019-06-25,"POC",884,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190625_928_PML_1.5_Limno.Sample.20160505",2019-06-25,"POC",606,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190702_908_Hypo_8_Limno.Sample.20160505",2019-07-02,"POC",605,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190702_908_PML_1.5_Limno.Sample.20160505",2019-07-02,"POC",552,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190709_1104_Hypo_8_Limno.Sample.20160505",2019-07-09,"POC",440,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190709_1104_PML_1_Limno.Sample.20160505",2019-07-09,"POC",669,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190716_932_Hypo_8_Limno.Sample.20160505",2019-07-16,"POC",887,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190716_932_PML_1_Limno.Sample.20160505",2019-07-16,"POC",751,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190722_910_Hypo_8_Limno.Sample.20160505",2019-07-22,"POC",811,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190722_910_PML_2_Limno.Sample.20160505",2019-07-22,"POC",981,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190730_1001_Hypo_8_Limno.Sample.20160505",2019-07-30,"POC",736,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190730_1001_PML_2_Limno.Sample.20160505",2019-07-30,"POC",733,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190806_937_Hypo_8_Limno.Sample.20160505",2019-08-06,"POC",727,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190806_937_PML_1.5_Limno.Sample.20160505",2019-08-06,"POC",524,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190813_954_Hypo_8_Limno.Sample.20160505",2019-08-13,"POC",759,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190813_954_PML_2_Limno.Sample.20160505",2019-08-13,"POC",598,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190820_1340_Hypo_8_Limno.Sample.20160505",2019-08-20,"POC",1155,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190820_1340_PML_2_Limno.Sample.20160505",2019-08-20,"POC",983,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190827_1107_Hypo_8_Limno.Sample.20160505",2019-08-27,"POC",561,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20190827_1107_PML_2_Limno.Sample.20160505",2019-08-27,"POC",321,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20191006_1040_Hypo_8_Limno.Sample.20160505",2019-10-06,"POC",575,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_DeepHole_20191006_1040_PML_4_Limno.Sample.20160505",2019-10-06,"POC",359,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190508_1220_Surface_0_Limno.Sample.20160505",2019-05-08,"POC",433,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190513_1020_Surface_0_Limno.Sample.20160505",2019-05-13,"POC",703,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190521_1008_Surface_0_Limno.Sample.20160505",2019-05-21,"POC",484,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190528_1058_Surface_0_Limno.Sample.20160505",2019-05-28,"POC",307,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190604_1011_Surface_0_Limno.Sample.20160505",2019-06-04,"POC",393,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190611_1058_Surface_0_Limno.Sample.20160505",2019-06-11,"POC",813,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190618_952_Surface_0_Limno.Sample.20160505",2019-06-18,"POC",481,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190716_932_Surface_0_Limno.Sample.20160505",2019-07-16,"POC",1117,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190722_910_Surface_0_Limno.Sample.20160505",2019-07-22,"POC",342,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20190730_1001_Surface_0_Limno.Sample.20160505",2019-07-30,"POC",514,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"FE","FE_Inlet1_20191006_1040_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",393,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190520_1240_Hypo_3_Limno.Sample.20160505",2019-05-20,"POC",1076,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190520_1240_PML_0.5_Limno.Sample.20160505",2019-05-20,"POC",898,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"HB","HB_DeepHole_20190531_1150_Hypo_3.5_Limno.Sample.20160505",2019-05-31,"POC",834,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"HB","HB_DeepHole_20190531_1150_PML_0.75_Limno.Sample.20160505",2019-05-31,"POC",543,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190607_1112_Hypo_4_Limno.Sample.20160505",2019-06-07,"POC",907,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190607_1112_PML_0.5_Limno.Sample.20160505",2019-06-07,"POC",821,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"HB","HB_DeepHole_20190621_940_Hypo_4.5_Limno.Sample.20160505",2019-06-21,"POC",1023,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"HB","HB_DeepHole_20190621_940_PML_0.5_Limno.Sample.20160505",2019-06-21,"POC",978,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190701_840_Hypo_4.5_Limno.Sample.20160505",2019-07-01,"POC",854,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190701_840_PML_0.5_Limno.Sample.20160505",2019-07-01,"POC",921,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"HB","HB_DeepHole_20190719_1044_Hypo_4_Limno.Sample.20160505",2019-07-19,"POC",1101,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"HB","HB_DeepHole_20190719_1044_PML_0.5_Limno.Sample.20160505",2019-07-19,"POC",903,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190802_825_Hypo_3.5_Limno.Sample.20160505",2019-08-02,"POC",1172,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190802_825_PML_0.5_Limno.Sample.20160505",2019-08-02,"POC",711,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190814_1037_Hypo_4.5_Limno.Sample.20160505",2019-08-14,"POC",1156,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20190814_1037_PML_1_Limno.Sample.20160505",2019-08-14,"POC",744,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20191006_1047_Hypo_8_Limno.Sample.20160505",2019-10-06,"POC",621,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_DeepHole_20191006_1047_PML_4_Limno.Sample.20160505",2019-10-06,"POC",679,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_Outlet_20190520_1240_Surface_0_Limno.Sample.20160505",2019-05-20,"POC",629,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_Outlet_20190607_1112_Surface_0_Limno.Sample.20160505",2019-06-07,"POC",950,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"HB","HB_Outlet_20190621_940_Surface_0_Limno.Sample.20160505",2019-06-21,"POC",1017,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_Outlet_20190701_840_Surface_0_Limno.Sample.20160505",2019-07-01,"POC",459,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"HB","HB_Outlet_20190719_1044_Surface_0_Limno.Sample.20160505",2019-07-19,"POC",1840,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_Outlet_20190803_1345_Surface_0_Limno.Sample.20160505",2019-08-03,"POC",4562,NA,1,"C: much higher than normal, N and C elevated, maybe ok N: much higher than normal, N and C elevated, maybe ok ","Iso.POC.CEST.20111214","pocForBella.20200312"
15,"HB","HB_Outlet_20190814_1037_Surface_0_Limno.Sample.20160505",2019-08-14,"POC",2818,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
