"sample","abs","df","runID","POPinBottle","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","POP"
"P154",0.335,1,"Run3_POP_2020_20210217.xlsx",61.318214878463,34,"PA","DeepHole","7/11/2019","8:30","Hypo",8,8,140,"1","","PA_DeepHole_20190711_830_Hypo_8_Limno.Sample.20160505",13.1396174739564
"P155",0.142,1,"Run3_POP_2020_20210217.xlsx",26.2277130620819,34,"PE","DeepHole","7/11/2019","9:49","PML",0,2,140,"1","","PE_DeepHole_20190711_949_PML_2_Limno.Sample.20160505",5.62022422758899
"P156",0.69,1,"Run3_POP_2020_20210217.xlsx",125.862920292014,34,"PE","DeepHole","7/11/2019","9:49","Hypo",9,9,140,"1","","PE_DeepHole_20190711_949_Hypo_9_Limno.Sample.20160505",26.9706257768601
"P157",0.12,1,"Run2_POP_2020_20210217.xlsx",19.0439204922153,17,"MO","DeepHole","7/15/2019","9:44","PML",0,1,140,"1","","MO_DeepHole_20190715_944_PML_1_Limno.Sample.20160505",4.0808401054747
"P158",0.252,1,"Run2_POP_2020_20210217.xlsx",43.160231855342,17,"MO","DeepHole","7/15/2019","9:44","Hypo",4.5,4.5,140,"1","","MO_DeepHole_20190715_944_Hypo_4.5_Limno.Sample.20160505",9.24862111185901
"P159",0.176,1,"Run2_POP_2020_20210217.xlsx",29.2750828886933,17,"MO","Outlet","7/15/2019","9:44","Surface",0,0,140,"1","","MO_Outlet_20190715_944_Surface_0_Limno.Sample.20160505",6.27323204757713
"P16",0.129,1,"Run1_POP_2020_20210215.xlsx",27.6977882268451,15,"CR","DeepHole","5/20/2019","9:37","Hypo",8,8,140,"1","","CR_DeepHole_20190520_937_Hypo_8_Limno.Sample.20160505",5.93524033432394
"P160",0.151,1,"Run1_POP_2020_20210215.xlsx",31.8240092391753,17,"MO","Inlet1","7/15/2019","9:44","Surface",0,0,140,"1","","MO_Inlet1_20190715_944_Surface_0_Limno.Sample.20160505",6.81943055125184
"P161",0.553,1,"Run2_POP_2020_20210217.xlsx",98.1527297364114,17,"MO","Inlet2","7/15/2019","9:44","Surface",0,0,140,"1","","MO_Inlet2_20190715_944_Surface_0_Limno.Sample.20160505",21.0327278006596
"P162",0.154,1,"Run3_POP_2020_20210217.xlsx",28.4095059211316,17,"MO","Inlet3","7/15/2019","9:44","Surface",0,0,140,"1","","MO_Inlet3_20190715_944_Surface_0_Limno.Sample.20160505",6.0877512688139
"P163",0.303,1,"Run2_POP_2020_20210217.xlsx",52.4778976092774,3,"FE","DeepHole","7/16/2019","9:32","PML",0,1,140,"1","","FE_DeepHole_20190716_932_PML_1_Limno.Sample.20160505",11.2452637734166
"P164",0.48,1,"Run1_POP_2020_20210215.xlsx",93.5297689235681,3,"FE","DeepHole","7/16/2019","9:32","Hypo",8,8,140,"1","","FE_DeepHole_20190716_932_Hypo_8_Limno.Sample.20160505",20.0420933407646
"P165",0.129,1,"Run1_POP_2020_20210215.xlsx",27.6977882268451,3,"FE","Inlet1","7/16/2019","9:32","Surface",0,0,140,"1","","FE_Inlet1_20190716_932_Surface_0_Limno.Sample.20160505",5.93524033432394
"P166",0.226,1,"Run2_POP_2020_20210217.xlsx",38.4100493141201,3,"WL","DeepHole","7/16/2019","8:35","PML",0,2,140,"1","","WL_DeepHole_20190716_835_PML_2_Limno.Sample.20160505",8.23072485302573
"P167",0.138,1,"Run1_POP_2020_20210215.xlsx",29.3857877318892,3,"WL","DeepHole","7/16/2019","8:35","Hypo",8,8,140,"1","","WL_DeepHole_20190716_835_Hypo_8_Limno.Sample.20160505",6.29695451397626
"P168",0.533,1,"Run2_POP_2020_20210217.xlsx",94.4987431662406,3,"CR","DeepHole","7/18/2019","8:33","PML",0,3,140,"1","","CR_DeepHole_20190718_833_PML_3_Limno.Sample.20160505",20.2497306784801
"P169",0.266,1,"Run2_POP_2020_20210217.xlsx",45.7180224544615,3,"CR","DeepHole","7/18/2019","8:33","Hypo",10,10,140,"1","","CR_DeepHole_20190718_833_Hypo_10_Limno.Sample.20160505",9.79671909738461
"P17",0.102,1,"Run2_POP_2020_20210217.xlsx",15.7553325790616,15,"CR","Outlet","5/20/2019","9:37","Surface",0,0,140,"1","","CR_Outlet_20190520_937_Surface_0_Limno.Sample.20160505",3.3761426955132
"P170",0.11,1,"Run1_POP_2020_20210215.xlsx",24.1342337161962,34,"PA","DeepHole","7/18/2019","8:27","PML",0,2,140,"1","","PA_DeepHole_20190718_827_PML_2_Limno.Sample.20160505",5.17162151061348
"P171",0.308,1,"Run2_POP_2020_20210217.xlsx",53.39139425182,34,"PA","DeepHole","7/18/2019","8:27","Hypo",8,8,140,"1","","PA_DeepHole_20190718_827_Hypo_8_Limno.Sample.20160505",11.4410130539614
"P172",0.294,1,"Run1_POP_2020_20210215.xlsx",58.6444458193217,3,"ME","DeepHole","7/18/2019","14:00","PML",0,2,140,"1","","ME_DeepHole_20190718_1400_PML_2_Limno.Sample.20160505",12.5666669612832
"P173",0.162,1,"Run2_POP_2020_20210217.xlsx",26.7172922895738,3,"ME","DeepHole","7/18/2019","14:00","Hypo",4,4,140,"1","","ME_DeepHole_20190718_1400_Hypo_4_Limno.Sample.20160505",5.72513406205152
"P174",0.527,1,"Run3_POP_2020_20210217.xlsx",96.2269006232567,3,"ME","Outlet","7/18/2019","14:00","Surface",0,0,140,"1","","ME_Outlet_20190718_1400_Surface_0_Limno.Sample.20160505",20.620050133555
"P175",0.16,1,"Run1_POP_2020_20210215.xlsx",33.5120087442195,34,"PE","DeepHole","7/18/2019","14:15","PML",0,2,140,"1","","PE_DeepHole_20190718_1415_PML_2_Limno.Sample.20160505",7.18114473090417
"P176",0.336,1,"Run3_POP_2020_20210217.xlsx",61.5000309500505,34,"PE","DeepHole","7/18/2019","14:15","Hypo",9,9,140,"1","","PE_DeepHole_20190718_1415_Hypo_9_Limno.Sample.20160505",13.1785780607251
"P177",0.156,1,"Run1_POP_2020_20210215.xlsx",32.7617867419776,17,"BO","DeepHole","7/19/2019","9:30","PML",0,0.5,140,"1","","BO_DeepHole_20190719_930_PML_0.5_Limno.Sample.20160505",7.02038287328091
"P178",0.246,1,"Run3_POP_2020_20210217.xlsx",45.1365845071785,17,"BO","DeepHole","7/19/2019","9:30","Hypo",2,2,140,"1","","BO_DeepHole_20190719_930_Hypo_2_Limno.Sample.20160505",9.67212525153825
"P179",0.229,1,"Run3_POP_2020_20210217.xlsx",42.0457112901916,17,"HB","DeepHole","7/19/2019","10:44","PML",0,0.5,140,"1","","HB_DeepHole_20190719_1044_PML_0.5_Limno.Sample.20160505",9.00979527646962
"P18",0.506,1,"Run3_POP_2020_20210217.xlsx",92.4087631199199,15,"HB","DeepHole","5/20/2019","12:40","PML",0,0.5,140,"1","","HB_DeepHole_20190520_1240_PML_0.5_Limno.Sample.20160505",19.8018778114114
"P180",0.346,1,"Run2_POP_2020_20210217.xlsx",60.3339687351444,17,"HB","DeepHole","7/19/2019","10:44","Hypo",4,4,140,"1","","HB_DeepHole_20190719_1044_Hypo_4_Limno.Sample.20160505",12.9287075861024
"P181",0.139,1,"Run1_POP_2020_20210215.xlsx",29.5733432324497,17,"HB","Outlet","7/19/2019","10:44","Surface",0,0,140,"1","","HB_Outlet_20190719_1044_Surface_0_Limno.Sample.20160505",6.33714497838208
"P182",0.464,1,"Run3_POP_2020_20210217.xlsx",84.7724881132463,3,"FE","DeepHole","7/22/2019","9:10","PML",0,2,140,"1","","FE_DeepHole_20190722_910_PML_2_Limno.Sample.20160505",18.1655331671242
"P183",0.111,1,"Run1_POP_2020_20210215.xlsx",24.3217892167567,3,"FE","DeepHole","7/22/2019","9:10","Hypo",8,8,140,"1","","FE_DeepHole_20190722_910_Hypo_8_Limno.Sample.20160505",5.21181197501929
"P184",0.31,1,"Run2_POP_2020_20210217.xlsx",53.7567929088371,3,"FE","Inlet1","7/22/2019","9:10","Surface",0,0,140,"1","","FE_Inlet1_20190722_910_Surface_0_Limno.Sample.20160505",11.5193127661794
"P185",0.206,1,"reruns_POP_2020_20210505.xlsx",33.7509786341239,3,"WL","DeepHole","7/22/2019","8:30","PML",0,2.5,140,"1","","WL_DeepHole_20190722_830_PML_2.5_Limno.Sample.20160505",7.23235256445512
"P186",0.299,1,"Run1_POP_2020_20210215.xlsx",59.582223322124,3,"WL","DeepHole","7/22/2019","8:30","Hypo",8,8,140,"1","","WL_DeepHole_20190722_830_Hypo_8_Limno.Sample.20160505",12.7676192833123
"P187",0.137,1,"Run3_POP_2020_20210217.xlsx",25.3186327041446,17,"BR","DeepHole","7/22/2019","10:20","PML",0,2.5,140,"1","","BR_DeepHole_20190722_1020_PML_2.5_Limno.Sample.20160505",5.42542129374527
"P188",0.511,1,"Run2_POP_2020_20210217.xlsx",90.4793579390528,17,"BR","DeepHole","7/22/2019","10:20","Hypo",4.5,4.5,140,"1","","BR_DeepHole_20190722_1020_Hypo_4.5_Limno.Sample.20160505",19.3884338440828
"P189",0.319,1,"Run1_POP_2020_20210215.xlsx",63.3333333333333,17,"WA","DeepHole","7/22/2019","8:36","PML",0,1,140,"1","","WA_DeepHole_20190722_836_PML_1_Limno.Sample.20160505",13.5714285714286
"P19",0.13,1,"Run1_POP_2020_20210215.xlsx",27.8853437274055,15,"HB","DeepHole","5/20/2019","12:40","Hypo",3,3,140,"1","","HB_DeepHole_20190520_1240_Hypo_3_Limno.Sample.20160505",5.97543079872975
"P190",0.383,1,"Run3_POP_2020_20210217.xlsx",70.0453863146614,17,"WA","DeepHole","7/22/2019","8:36","Hypo",4.5,4.5,140,"1","","WA_DeepHole_20190722_836_Hypo_4.5_Limno.Sample.20160505",15.009725638856
"P191",0.326,1,"Run3_POP_2020_20210217.xlsx",59.6818702341758,17,"BA","DeepHole","7/25/2019","9:25","PML",0,3,140,"1","","BA_DeepHole_20190725_925_PML_3_Limno.Sample.20160505",12.7889721930377
"P192",0.381,1,"reruns_POP_2020_20210505.xlsx",64.8910841586589,17,"BA","DeepHole","7/25/2019","9:25","Hypo",6.5,6.5,140,"1","","BA_DeepHole_20190725_925_Hypo_6.5_Limno.Sample.20160505",13.9052323197126
"P193",0.162,1,"Run1_POP_2020_20210215.xlsx",33.8871197453404,17,"TU","DeepHole","7/25/2019","8:40","PML",0,2,140,"1","","TU_DeepHole_20190725_840_PML_2_Limno.Sample.20160505",7.2615256597158
"P194",0.142,1,"Run1_POP_2020_20210215.xlsx",30.1360097341311,17,"TU","DeepHole","7/25/2019","8:40","Hypo",5,5,140,"1","","TU_DeepHole_20190725_840_Hypo_5_Limno.Sample.20160505",6.45771637159952
"P2",0.121,1,"Run2_POP_2020_20210217.xlsx",19.2266198207238,3,"FE","DeepHole","5/8/2019","12:20","Hypo",8,8,140,"1","","FE_DeepHole_20190508_1220_Hypo_8_Limno.Sample.20160505",4.11998996158367
"P20",0.502,1,"Run3_POP_2020_20210217.xlsx",91.68149883357,15,"HB","Outlet","5/20/2019","12:40","Surface",0,0,140,"1","","HB_Outlet_20190520_1240_Surface_0_Limno.Sample.20160505",19.6460354643364
"P21",0.204,1,"Run2_POP_2020_20210217.xlsx",34.3906640869323,3,"FE","DeepHole","5/21/2019","10:08","PML",0,1,140,"1","","FE_DeepHole_20190521_1008_PML_1_Limno.Sample.20160505",7.36942801862835
"P22",0.13,1,"Run3_POP_2020_20210217.xlsx",24.0459202030323,3,"FE","DeepHole","5/21/2019","10:08","Hypo",8,8,140,"1","","FE_DeepHole_20190521_1008_Hypo_8_Limno.Sample.20160505",5.15269718636407
"P23",0.19,1,"Run3_POP_2020_20210217.xlsx",34.9548844982804,3,"FE","Inlet1","5/21/2019","10:08","Surface",0,0,140,"1","","FE_Inlet1_20190521_1008_Surface_0_Limno.Sample.20160505",7.49033239248865
"P24",0.174,1,"Run3_POP_2020_20210217.xlsx",32.0458273528809,3,"WL","DeepHole","5/21/2019","8:56","PML",0,2,140,"1","","WL_DeepHole_20190521_856_PML_2_Limno.Sample.20160505",6.86696300418876
"P25",0.126,1,"Run2_POP_2020_20210217.xlsx",20.1401164632665,3,"WL","DeepHole","5/21/2019","8:56","Hypo",8,8,140,"1","","WL_DeepHole_20190521_856_Hypo_8_Limno.Sample.20160505",4.31573924212853
"P26",0.261,1,"Run3_POP_2020_20210217.xlsx",47.8638255809905,15,"PA","DeepHole","5/22/2019","10:50","PML",0,3,140,"1","","PA_DeepHole_20190522_1050_PML_3_Limno.Sample.20160505",10.2565340530694
"P27",0.177,1,"Run3_POP_2020_20210217.xlsx",32.5912755676433,15,"PA","DeepHole","5/22/2019","10:50","Hypo",7.5,7.5,140,"1","","PA_DeepHole_20190522_1050_Hypo_7.5_Limno.Sample.20160505",6.98384476449499
"P28",0.281,1,"Run2_POP_2020_20210217.xlsx",48.4585123820896,15,"PE","DeepHole","5/22/2019","8:40","PML",0,1.5,140,"1","","PE_DeepHole_20190522_840_PML_1.5_Limno.Sample.20160505",10.3839669390192
"P29",0.534,1,"Run3_POP_2020_20210217.xlsx",97.4996131243689,15,"PE","DeepHole","5/22/2019","8:40","Hypo",11,11,140,"1","","PE_DeepHole_20190522_840_Hypo_11_Limno.Sample.20160505",20.8927742409362
"P3",0.401,1,"Run1_POP_2020_20210215.xlsx",78.7128843792914,3,"FE","Inlet1","5/8/2019","12:20","Surface",0,0,140,"1","","FE_Inlet1_20190508_1220_Surface_0_Limno.Sample.20160505",16.8670466527053
"P30",0.357,1,"Run2_POP_2020_20210217.xlsx",62.3436613487383,15,"MO","DeepHole","5/23/2019","9:52","PML",0,1.5,140,"1","","MO_DeepHole_20190523_952_PML_1.5_Limno.Sample.20160505",13.3593560033011
"P31",0.174,1,"Run2_POP_2020_20210217.xlsx",28.9096842316762,15,"MO","DeepHole","5/23/2019","9:52","Hypo",6,6,140,"1","","MO_DeepHole_20190523_952_Hypo_6_Limno.Sample.20160505",6.19493233535919
"P32",0.385,1,"Run1_POP_2020_20210215.xlsx",75.711996370324,15,"MO","Outlet","5/23/2019","9:52","Surface",0,0,140,"1","","MO_Outlet_20190523_952_Surface_0_Limno.Sample.20160505",16.2239992222123
"P33",0.421,1,"Run3_POP_2020_20210217.xlsx",76.9543970349852,15,"MO","Inlet1","5/23/2019","9:52","Surface",0,0,140,"1","","MO_Inlet1_20190523_952_Surface_0_Limno.Sample.20160505",16.4902279360683
"P34",0.36,1,"Run2_POP_2020_20210217.xlsx",62.8917593342639,15,"MO","Inlet2","5/23/2019","9:52","Surface",0,0,140,"1","","MO_Inlet2_20190523_952_Surface_0_Limno.Sample.20160505",13.476805571628
"P35",0.115,1,"Run2_POP_2020_20210217.xlsx",18.1304238496726,15,"MO","Inlet3","5/23/2019","9:52","Surface",0,0,140,"1","","MO_Inlet3_20190523_952_Surface_0_Limno.Sample.20160505",3.88509082492984
"P36",0.219,1,"Run2_POP_2020_20210217.xlsx",37.1311540145603,15,"ME","DeepHole","5/24/2019","8:40","PML",0,1.5,140,"1","","ME_DeepHole_20190524_840_PML_1.5_Limno.Sample.20160505",7.95667586026293
"P37",0.143,1,"Run1_POP_2020_20210215.xlsx",30.3235652346916,15,"ME","DeepHole","5/24/2019","8:40","Hypo",3.5,3.5,140,"1","","ME_DeepHole_20190524_840_Hypo_3.5_Limno.Sample.20160505",6.49790683600533
"P38",0.31,1,"Run1_POP_2020_20210215.xlsx",61.6453338282891,15,"ME","Outlet","5/24/2019","8:40","Surface",0,0,140,"1","","ME_Outlet_20190524_840_Surface_0_Limno.Sample.20160505",13.2097143917762
"P39",0.102,1,"Run2_POP_2020_20210217.xlsx",15.7553325790616,3,"FE","DeepHole","5/28/2019","10:58","PML",0,1.5,140,"1","","FE_DeepHole_20190528_1058_PML_1.5_Limno.Sample.20160505",3.3761426955132
"P4",0.128,1,"Run1_POP_2020_20210215.xlsx",27.5102327262846,3,"WL","DeepHole","5/8/2019","11:00","PML",0,1,140,"1","","WL_DeepHole_20190508_1100_PML_1_Limno.Sample.20160505",5.89504986991813
"P40",0.144,1,"Run2_POP_2020_20210217.xlsx",23.4287043764201,3,"FE","DeepHole","5/28/2019","10:58","Hypo",8,8,140,"1","","FE_DeepHole_20190528_1058_Hypo_8_Limno.Sample.20160505",5.02043665209003
"P41",0.551,1,"Run2_POP_2020_20210217.xlsx",97.7873310793943,3,"FE","Inlet1","5/28/2019","10:58","Surface",0,0,140,"1","","FE_Inlet1_20190528_1058_Surface_0_Limno.Sample.20160505",20.9544280884416
"P42",0.112,1,"reruns_POP_2020_20210505.xlsx",17.0242933809451,3,"WL","DeepHole","5/28/2019","9:15","PML",0,2,140,"1","","WL_DeepHole_20190528_915_PML_2_Limno.Sample.20160505",3.64806286734538
"P43",0.181,1,"Run2_POP_2020_20210217.xlsx",30.188579531236,3,"WL","DeepHole","5/28/2019","9:15","Hypo",8,8,140,"1","","WL_DeepHole_20190528_915_Hypo_8_Limno.Sample.20160505",6.46898132812199
"P44",0.122,1,"Run2_POP_2020_20210217.xlsx",19.4093191492323,15,"PA","DeepHole","5/29/2019","8:38","PML",0,1.5,140,"1","","PA_DeepHole_20190529_838_PML_1.5_Limno.Sample.20160505",4.15913981769264
"P45",0.601,1,"Run2_POP_2020_20210217.xlsx",106.922297504821,15,"PA","DeepHole","5/29/2019","8:38","Hypo",6.5,6.5,140,"1","","PA_DeepHole_20190529_838_Hypo_6.5_Limno.Sample.20160505",22.9119208938902
"P46",0.284,1,"reruns_POP_2020_20210505.xlsx",47.6305685250595,15,"PE","DeepHole","5/29/2019","10:15","PML",0,1,140,"1","","PE_DeepHole_20190529_1015_PML_1_Limno.Sample.20160505",10.206550398227
"P47",0.577,1,"Run1_POP_2020_20210215.xlsx",111.722652477933,15,"PE","DeepHole","5/29/2019","10:15","Hypo",9,9,140,"1","","PE_DeepHole_20190529_1015_Hypo_9_Limno.Sample.20160505",23.9405683881285
"P48",0.134,1,"Run1_POP_2020_20210215.xlsx",28.6355657296474,33,"CB","DeepHole","5/31/2019","10:45","PML",0,0.75,140,"1","","CB_DeepHole_20190531_1045_PML_0.75_Limno.Sample.20160505",6.13619265635301
"P49",0.27,1,"Run2_POP_2020_20210217.xlsx",46.4488197684957,33,"CB","DeepHole","5/31/2019","10:45","Hypo",2.5,2.5,140,"1","","CB_DeepHole_20190531_1045_Hypo_2.5_Limno.Sample.20160505",9.9533185218205
"P5",0.381,1,"Run2_POP_2020_20210217.xlsx",66.7284452329432,3,"WL","DeepHole","5/8/2019","11:00","Hypo",8,8,140,"1","","WL_DeepHole_20190508_1100_Hypo_8_Limno.Sample.20160505",14.2989525499164
"P50",0.621,1,"Run2_POP_2020_20210217.xlsx",110.576284074992,33,"HB","DeepHole","5/31/2019","11:50","PML",0,0.75,140,"1","","HB_DeepHole_20190531_1150_PML_0.75_Limno.Sample.20160505",23.6949180160697
"P51",0.196,1,"Run3_POP_2020_20210217.xlsx",36.0457809278052,33,"HB","DeepHole","5/31/2019","11:50","Hypo",3.5,3.5,140,"1","","HB_DeepHole_20190531_1150_Hypo_3.5_Limno.Sample.20160505",7.7240959131011
"P52",0.356,1,"Run3_POP_2020_20210217.xlsx",65.1363523817998,15,"MO","DeepHole","6/3/2019","10:10","PML",0,1,140,"1","","MO_DeepHole_20190603_1010_PML_1_Limno.Sample.20160505",13.9577897961
"P53",0.123,1,"Run2_POP_2020_20210217.xlsx",19.5920184777409,15,"MO","DeepHole","6/3/2019","10:10","Hypo",6.5,6.5,140,"1","","MO_DeepHole_20190603_1010_Hypo_6.5_Limno.Sample.20160505",4.19828967380162
"P54",0.159,1,"Run2_POP_2020_20210217.xlsx",26.1691943040482,15,"MO","Outlet","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Outlet_20190603_1010_Surface_0_Limno.Sample.20160505",5.60768449372461
"P55",0.515,1,"Run2_POP_2020_20210217.xlsx",91.210155253087,15,"MO","Inlet1","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Inlet1_20190603_1010_Surface_0_Limno.Sample.20160505",19.5450332685186
"P56",0.153,1,"Run3_POP_2020_20210217.xlsx",28.2276898495441,15,"MO","Inlet2","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Inlet2_20190603_1010_Surface_0_Limno.Sample.20160505",6.04879068204516
"P57",0.468,1,"Run1_POP_2020_20210215.xlsx",91.2791029168426,15,"MO","Inlet3","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Inlet3_20190603_1010_Surface_0_Limno.Sample.20160505",19.5598077678948
"P58",0.199,1,"Run3_POP_2020_20210217.xlsx",36.5912291425676,3,"FE","DeepHole","6/4/2019","10:11","PML",0,1.5,140,"1","","FE_DeepHole_20190604_1011_PML_1.5_Limno.Sample.20160505",7.84097767340733
"P59",0.117,1,"Run1_POP_2020_20210215.xlsx",25.4471222201195,3,"FE","DeepHole","6/4/2019","10:11","Hypo",8,8,140,"1","","FE_DeepHole_20190604_1011_Hypo_8_Limno.Sample.20160505",5.45295476145417
"P6",0.238,1,"Run2_POP_2020_20210217.xlsx",40.6024412562225,3,"FE","DeepHole","5/13/2019","10:20","PML",0,0.5,100,"1","","FE_DeepHole_20190513_1020_PML_0.5_Limno.Sample.20160505",12.1807323768668
"P6",0.124,1,"Run2_POP_2020_20210217.xlsx",19.7747178062494,3,"FE","DeepHole","5/13/2019","10:20","PML",0,0.5,100,"1","","FE_DeepHole_20190513_1020_PML_0.5_Limno.Sample.20160505",5.93241534187482
"P60",0.138,1,"Run1_POP_2020_20210215.xlsx",29.3857877318892,3,"FE","Inlet1","6/4/2019","10:11","Surface",0,0,140,"1","","FE_Inlet1_20190604_1011_Surface_0_Limno.Sample.20160505",6.29695451397626
"P61",0.153,1,"Run3_POP_2020_20210217.xlsx",28.2276898495441,3,"WL","DeepHole","6/4/2019","8:40","PML",0,2,140,"1","","WL_DeepHole_20190604_840_PML_2_Limno.Sample.20160505",6.04879068204516
"P62",0.161,1,"Run3_POP_2020_20210217.xlsx",29.6822184222438,3,"WL","DeepHole","6/4/2019","8:40","Hypo",8,8,140,"1","","WL_DeepHole_20190604_840_Hypo_8_Limno.Sample.20160505",6.3604753761951
"P63",0.177,1,"Run1_POP_2020_20210215.xlsx",36.7004522537474,15,"PA","DeepHole","6/5/2019","9:30","PML",0,1,140,"1","","PA_DeepHole_20190605_930_PML_1_Limno.Sample.20160505",7.864382625803
"P64",0.206,1,"Run2_POP_2020_20210217.xlsx",34.7560627439494,15,"PA","DeepHole","6/5/2019","9:30","Hypo",6.5,6.5,140,"1","","PA_DeepHole_20190605_930_Hypo_6.5_Limno.Sample.20160505",7.44772773084629
"P65",0.195,1,"Run3_POP_2020_20210217.xlsx",35.8639648562177,15,"PE","DeepHole","6/5/2019","8:30","PML",0,1,140,"1","","PE_DeepHole_20190605_830_PML_1_Limno.Sample.20160505",7.68513532633236
"P66",0.362,1,"Run1_POP_2020_20210215.xlsx",71.3982198574333,15,"PE","DeepHole","6/5/2019","8:30","Hypo",9,9,140,"1","","PE_DeepHole_20190605_830_Hypo_9_Limno.Sample.20160505",15.2996185408786
"P67",0.157,1,"Run3_POP_2020_20210217.xlsx",28.954954135894,3,"ME","DeepHole","6/6/2019","9:31","PML",0,1,140,"1","","ME_DeepHole_20190606_931_PML_1_Limno.Sample.20160505",6.20463302912013
"P68",0.325,1,"Run1_POP_2020_20210215.xlsx",64.4586663366961,3,"ME","DeepHole","6/6/2019","9:31","Hypo",3,3,140,"1","","ME_DeepHole_20190606_931_Hypo_3_Limno.Sample.20160505",13.8125713578635
"P69",0.125,1,"Run1_POP_2020_20210215.xlsx",26.9475662246032,3,"ME","Outlet","6/6/2019","9:31","Surface",0,0,140,"1","","ME_Outlet_20190606_931_Surface_0_Limno.Sample.20160505",5.77447847670068
"P7",0.352,1,"Run3_POP_2020_20210217.xlsx",64.40908809545,3,"FE","DeepHole","5/13/2019","10:20","Hypo",8,8,140,"1","","FE_DeepHole_20190513_1020_Hypo_8_Limno.Sample.20160505",13.801947449025
"P70",0.239,1,"Run1_POP_2020_20210215.xlsx",48.3288932884962,15,"CR","DeepHole","6/7/2019","9:33","PML",0,1,140,"1","","CR_DeepHole_20190607_933_PML_1_Limno.Sample.20160505",10.3561914189635
"P71",0.094,1,"Run1_POP_2020_20210215.xlsx",21.1333457072288,15,"CR","DeepHole","6/7/2019","9:33","Hypo",8,8,140,"1","","CR_DeepHole_20190607_933_Hypo_8_Limno.Sample.20160505",4.52857408012045
"P72",0.424,1,"Run1_POP_2020_20210215.xlsx",83.0266608921821,15,"CR","Outlet","6/7/2019","9:33","Surface",0,0,140,"1","","CR_Outlet_20190607_933_Surface_0_Limno.Sample.20160505",17.791427334039
"P73",0.302,1,"reruns_POP_2020_20210505.xlsx",50.8335508075831,15,"HB","DeepHole","6/7/2019","11:12","PML",0,0.5,140,"1","","HB_DeepHole_20190607_1112_PML_0.5_Limno.Sample.20160505",10.8929037444821
"P74",1.075,1,"Run2_POP_2020_20210217.xlsx",193.521779217867,15,"HB","DeepHole","6/7/2019","11:12","Hypo",4,4,140,"1","","HB_DeepHole_20190607_1112_Hypo_4_Limno.Sample.20160505",41.468952689543
"P75",0.145,1,"Run3_POP_2020_20210217.xlsx",26.7731612768443,15,"HB","Outlet","6/7/2019","11:12","Surface",0,0,140,"1","","HB_Outlet_20190607_1112_Surface_0_Limno.Sample.20160505",5.73710598789522
"P76",0.34,1,"Run1_POP_2020_20210215.xlsx",67.2719988451031,15,"BO","DeepHole","6/10/2019","11:05","PML",0,0.5,140,"1","","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",14.4154283239507
"P77",0.177,1,"Run3_POP_2020_20210217.xlsx",32.5912755676433,15,"BO","DeepHole","6/10/2019","11:05","Hypo",2.5,2.5,140,"1","","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",6.98384476449499
"P78",0.267,1,"Run3_POP_2020_20210217.xlsx",48.9547220105153,15,"NG","DeepHole","6/10/2019","8:58","PML",0,0.5,140,"1","","NG_DeepHole_20190610_858_PML_0.5_Limno.Sample.20160505",10.4902975736818
"P79",0.228,1,"Run1_POP_2020_20210215.xlsx",46.2657827823311,15,"NG","DeepHole","6/10/2019","8:58","Hypo",3.5,3.5,140,"1","","NG_DeepHole_20190610_858_Hypo_3.5_Limno.Sample.20160505",9.91409631049951
"P8",0.441,1,"Run1_POP_2020_20210215.xlsx",86.21510440171,3,"FE","Inlet1","5/13/2019","10:20","Surface",0,0,140,"1","","FE_Inlet1_20190513_1020_Surface_0_Limno.Sample.20160505",18.4746652289379
"P80",0.813,1,"Run3_POP_2020_20210217.xlsx",148.226297097272,3,"FE","DeepHole","6/11/2019","10:58","PML",0,1,140,"1","","FE_DeepHole_20190611_1058_PML_1_Limno.Sample.20160505",31.7627779494155
"P81",0.368,1,"Run1_POP_2020_20210215.xlsx",72.5235528607961,3,"FE","DeepHole","6/11/2019","10:58","Hypo",8,8,140,"1","","FE_DeepHole_20190611_1058_Hypo_8_Limno.Sample.20160505",15.5407613273134
"P82",0.444,1,"Run1_POP_2020_20210215.xlsx",86.7777709033914,3,"FE","Inlet1","6/11/2019","10:58","Surface",0,0,140,"1","","FE_Inlet1_20190611_1058_Surface_0_Limno.Sample.20160505",18.5952366221553
"P83",0.107,1,"Run1_POP_2020_20210215.xlsx",23.5715672145148,3,"WL","DeepHole","6/11/2019","9:10","PML",0,1.5,140,"1","","WL_DeepHole_20190611_910_PML_1.5_Limno.Sample.20160505",5.05105011739603
"P84",0.361,1,"Run2_POP_2020_20210217.xlsx",63.0744586627725,3,"WL","DeepHole","6/11/2019","9:10","Hypo",8,8,140,"1","","WL_DeepHole_20190611_910_Hypo_8_Limno.Sample.20160505",13.515955427737
