"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"15","HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-06-24,2020-06-24 10:53:00,"Surface",0,0,0.865,19.92,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200708_0945_PML_0.25_Limno.Sample.20160505","HB","DeepHole",2020-07-08,2020-07-08 09:45:00,"PML",0,0.25,0.822,18.93,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200708_0945_Hypo_3.5_Limno.Sample.20160505","HB","DeepHole",2020-07-08,2020-07-08 09:45:00,"Hypo",3.5,3.5,0.817,18.82,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_Outlet_20200708_0945_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-07-08,2020-07-08 09:45:00,"Surface",0,0,0.884,20.36,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200805_0855_PML_1_Limno.Sample.20160505","HB","DeepHole",2020-08-05,2020-08-05 08:55:00,"PML",0,1,0.882,20.31,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200805_0855_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-08-05,2020-08-05 08:55:00,"Hypo",4,4,0.819,18.86,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_Outlet_20200805_0855_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-08-05,2020-08-05 08:55:00,"Surface",0,0,0.901,20.75,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200818_0950_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-08-18,2020-08-18 09:50:00,"PML",0,0.5,0.881,20.29,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200818_0950_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-08-18,2020-08-18 09:50:00,"Hypo",4,4,0.867,19.97,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_Outlet_20200818_0950_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-08-18,2020-08-18 09:50:00,"Surface",0,0,0.879,20.24,"Color.20110601",NA,0,"tableColor.20210221"
"41","JO_DeepHole_20200716_1120_PML_2_Limno.Sample.20160505","JO","DeepHole",2020-07-16,2020-07-16 11:20:00,"PML",0,2,0.197,4.54,"Color.20110601",NA,0,"tableColor.20210221"
"41","JO_DeepHole_20200716_1120_Hypo_4.5_Limno.Sample.20160505","JO","DeepHole",2020-07-16,2020-07-16 11:20:00,"Hypo",4.5,4.5,0.391,9,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_DeepHole_20200610_0936_PML_1_Limno.Sample.20160505","ME","DeepHole",2020-06-10,2020-06-10 09:36:00,"PML",0,1,0.175,4.03,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_DeepHole_20200610_0936_Hypo_3.5_Limno.Sample.20160505","ME","DeepHole",2020-06-10,2020-06-10 09:36:00,"Hypo",3.5,3.5,0.46,10.59,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_Outlet_20200610_0936_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-06-10,2020-06-10 09:36:00,"Surface",0,0,0.216,4.97,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505","ME","DeepHole",2020-06-24,2020-06-24 08:52:00,"PML",0,1.5,0.179,4.12,"Color.20110601",NA,0,"tableColor.20210221"
