30,BLG,178,,,AF,,,,,,,,,,0
31,BLG,209,,,AF,,,,,,,,,,0
32,BLG,197,,,AF,,,,,,,,,,0
33,BLG,188,,AF,,,,,,,,,,,0
34,BLG,175,,AF,,,,,,,,,,,0
35,BLG,198,,,AF,,,,,,,,,,0
36,BLG,91,,AF,,,,,,,,,,,0
37,BLG,96,,AF,,,,,,,,,,,0
38,BLG,86,,,,1,,,,,,,,,0
39,BLG,119,,AF,,,,,,,,,,,0
40,BLG,83,,AF,,,,,,,,,,,0
41,BLG,86,,AF,,,,,,,,,,,0
42,BLG,116,,AF,,,,,,,,,,,0
43,BLG,84,,AF,,,,,,,,,,,0
44,BLG,87,,AF,,,,,,,,,,,0
45,BLG,87,,AF,,,,,,,,,,,0
46,BLG,174,,AF,,,,,,,,,,,0
47,BLG,81,,AF,,,,,,,,,,,0
48,BLG,93,,AF,,,,,,,,,,,0
49,BLG,190,,AF,,,,,,,,,,,0
50,BLG,201,,,AF,,,,,,,,,,0
51,BLG,188,,AF,,,,,,,,,,,0
52,BLG,191,,AF,,,,,,,,,,,0
53,BLG,176,,,AF,,,,,,,,,,0
54,BLG,217,,AF,,,,,,,,,,,0
55,BLG,190,,AF,,,,,,,,,,,0
56,BLG,100,,AF,,,,,,,,,,,0
57,BLG,96,,,,1,,,,,,,,,0
58,BLG,190,,AF,,,,,,,,,,,0
59,BLG,80,,AF,,,,,,,,,,,0
60,BLG,62,,AF,,,,,,,,,,,0
61,BLG,186,,AF,,,,,,,,,,,0
62,BLG,86,,AF,,,,,,,,,,,0
63,BLG,89,,AF,,,,,,,,,,,0
64,BLG,91,,AF,,,,,,,,,,,0
65,BLG,86,,AF,,,,,,,,,,,0
66,BLG,105,,AF,,,,,,,,,,,0
67,BLG,75,,AF,,,,,,,,,,,0
68,BLG,91,,AF,,,,,,,,,,,0
69,BLG,89,,AF,,,,,,,,,,,0
70,BLG,90,,AF,,,,,,,,,,,0
71,BLG,86,,AF,,,,,,,,,,,0
72,BLG,139,,AF,,,,,,,,,,,0
73,BLG,105,,AF,,,,,,,,,,,0
74,BLG,107,,AF,,,,,,,,,,,0
75,BLG,92,,AF,,,,,,,,,,,0
76,BLG,102,,AF,,,,,,,,,,,0
77,BLG,134,,AF,,,,,,,,,,,0
78,BLG,191,,AF,,,,,,,,,,,0
79,BLG,99,,AF,,,,,,,,,,,0
80,BLG,87,,AF,,,,,,,,,,,0
81,BLG,96,,AF,,,,,,,,,,,0
82,BLG,106,,AF,,,,,,,,,,,0
83,BLG,107,,AF,,,,,,,,,,,0
84,BLG,108,,AF,,,,,,,,,,,0
85,BLG,95,,AF,,,,,,,,,,,0
86,BLG,79,,AF,,,,,,,,,,,0
87,BLG,102,,AF,,,,,,,,,,,0
88,BLG,99,,AF,,,,,,,,,,,0
89,BLG,81,,AF,,,,,,,,,,,0
90,BLG,107,,AF,,,,,,,,,,,0
91,BLG,85,,AF,,,,,,,,,,,0
92,BLG,90,,AF,,,,,,,,,,,0
93,BLG,100,,AF,,,,,,,,,,,0
94,BLG,170,,,AF,,,,,,,,,,0
95,BLG,197,,AF,,,,,,,,,,,0
96,BLG,125,,AF,,,,,,,,,,,0
97,BLG,110,,AF,,,,,,,,,,,0
98,BLG,81,,AF,,,,,,,,,,,0
99,BLG,91,,AF,,,,,,,,,,,0
100,BLG,103,,AF,,,,,,,,,,,0
101,BLG,96,,AF,,,,,,,,,,,0
102,BLG,81,,AF,,,,,,,,,,,0
103,BLG,,,AF,,,,,,,,,,,0
104,BLG,,,AF,,,,,,,,,,,0
105,BLG,,,AF,,,,,,,,,,,0
106,BLG,,,AF,,,,,,,,,,,0
107,BLG,,,AF,,,,,,,,,,,0
108,BLG,,,AF,,,,,,,,,,,0
109,BLG,,,AF,,,,,,,,,,,0
110,BLG,,,AF,,,,,,,,,,,0
111,BLG,,,AF,,,,,,,,,,,0
112,BLG,,,AF,,,,,,,,,,,0
113,BLG,,,AF,,,,,,,,,,,0
114,BLG,,,AF,,,,,,,,,,,0
115,BLG,,,AF,,,,,,,,,,,0
116,BLG,,,AF,,,,,,,,,,,0
