"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","updateID","metadataID"
"17","BR","BR_DeepHole_20160531_0845_Hypo_3.5_Limno.Sample.20160505","2016-05-31","DOC",11490,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","BR","BR_DeepHole_20160531_0845_PML_1.5_Limno.Sample.20160505","2016-05-31","DOC",13330,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","BR","BR_DeepHole_20160711_0930_PML_2_Limno.Sample.20160505","2016-07-11","DOC",11920,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","BR","BR_DeepHole_20160711_0945_Hypo_3.5_Limno.Sample.20160505","2016-07-11","DOC",8990,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","CB","CB_DeepHole_20160531_1045_Hypo_4.5_Limno.Sample.20160505","2016-05-31","DOC",21680,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","CB","CB_DeepHole_20160531_1045_PML_1_Limno.Sample.20160505","2016-05-31","DOC",22150,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","CB","CB_DeepHole_20160712_0130_Hypo_3_Limno.Sample.20160505","2016-07-12","DOC",23620,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","CB","CB_DeepHole_20160712_0130_PML_0.5_Limno.Sample.20160505","2016-07-12","DOC",19400,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","NG","NG_DeepHole_20160530_1130_PML_0.5_Limno.Sample.20160505","2016-05-30","DOC",29400,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","NG","NG_DeepHole_20160530_1215_Hypo_3_Limno.Sample.20160505","2016-05-30","DOC",42580,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","NG","NG_DeepHole_20160712_1515_PML_0.5_Limno.Sample.20160505","2016-07-12","DOC",27570,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","TU","TU_DeepHole_20160603_1000_PML_1_Limno.Sample.20160505","2016-06-03","DOC",10930,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","TU","TU_DeepHole_20160715_1030_PML_1.5_Limno.Sample.20160505","2016-07-15","DOC",11940,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","WA","WA_DeepHole_20160603_0840_PML_1_Limno.Sample.20160505","2016-06-03","DOC",14320,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"17","WA","WA_DeepHole_20160715_0915_PML_1.5_Limno.Sample.20160505","2016-07-15","DOC",15420,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160505_1308_Hypo_8_Limno.Sample.20160505","2016-05-05","DOC",13350,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160505_1308_PML_1.5_Limno.Sample.20160505","2016-05-05","DOC",11940,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160510_1138_Hypo_8_Limno.Sample.20160505","2016-05-10","DOC",13380,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160510_1138_PML_1_Limno.Sample.20160505","2016-05-10","DOC",9740,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160517_1035_Hypo_8_Limno.Sample.20160505","2016-05-17","DOC",13000,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160517_1035_PML_2_Limno.Sample.20160505","2016-05-17","DOC",11390,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160524_1025_PML_1_Limno.Sample.20160505","2016-05-24","DOC",9890,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160531_1000_Hypo_8_Limno.Sample.20160505","2016-05-31","DOC",12620,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160531_1000_PML_1_Limno.Sample.20160505","2016-05-31","DOC",11820,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160607_1005_Hypo_8_Limno.Sample.20160505","2016-06-07","DOC",13850,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160607_1005_PML_2_Limno.Sample.20160505","2016-06-07","DOC",11300,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160614_1055_Hypo_8_Limno.Sample.20160505","2016-06-14","DOC",7520,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160614_1055_PML_1_Limno.Sample.20160505","2016-06-14","DOC",11230,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160620_1000_Hypo_8_Limno.Sample.20160505","2016-06-20","DOC",13610,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160620_1000_PML_1_Limno.Sample.20160505","2016-06-20","DOC",12060,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160628_0945_Hypo_8_Limno.Sample.20160505","2016-06-28","DOC",14420,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160628_0945_PML_1.5_Limno.Sample.20160505","2016-06-28","DOC",11390,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160705_0955_Hypo_8_Limno.Sample.20160505","2016-07-05","DOC",9200,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160705_0955_PML_1_Limno.Sample.20160505","2016-07-05","DOC",10600,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160712_1015_Hypo_8_Limno.Sample.20160505","2016-07-12","DOC",13810,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160712_1015_PML_1_Limno.Sample.20160505","2016-07-12","DOC",11340,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160719_1030_Hypo_8_Limno.Sample.20160505","2016-07-19","DOC",14520,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160719_1030_PML_1.5_Limno.Sample.20160505","2016-07-19","DOC",19030,"code6","0","high; rep ok","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160726_1010_Hypo_8_Limno.Sample.20160505","2016-07-26","DOC",11570,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160726_1010_PML_1.5_Limno.Sample.20160505","2016-07-26","DOC",11840,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160802_1005_Hypo_8_Limno.Sample.20160505","2016-08-02","DOC",12140,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160802_1005_PML_1.5_Limno.Sample.20160505","2016-08-02","DOC",10110,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160809_1010_Hypo_8_Limno.Sample.20160505","2016-08-09","DOC",12880,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160809_1010_PML_1.5_Limno.Sample.20160505","2016-08-09","DOC",10420,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160816_1115_Hypo_8_Limno.Sample.20160505","2016-08-16","DOC",12460,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160816_1115_PML_1.5_Limno.Sample.20160505","2016-08-16","DOC",10350,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160830_1225_Hypo_8_Limno.Sample.20160505","2016-08-30","DOC",12980,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160830_1225_PML_0.5_Limno.Sample.20160505","2016-08-30","DOC",11090,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160913_0956_Hypo_8_Limno.Sample.20160505","2016-09-13","DOC",13290,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_DeepHole_20160913_0956_PML_2_Limno.Sample.20160505","2016-09-13","DOC",11700,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160505_1440_Surface_0_Limno.Sample.20160505","2016-05-05","DOC",47230,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160510_1330_Surface_0_Limno.Sample.20160505","2016-05-10","DOC",55580,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160517_1130_Surface_0_Limno.Sample.20160505","2016-05-17","DOC",55340,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160531_1105_Surface_0_Limno.Sample.20160505","2016-05-31","DOC",68510,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160607_1135_Surface_0_Limno.Sample.20160505","2016-06-07","DOC",68310,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160614_1215_Surface_0_Limno.Sample.20160505","2016-06-14","DOC",71800,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160620_1055_Surface_0_Limno.Sample.20160505","2016-06-20","DOC",82750,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160628_1202_Surface_0_Limno.Sample.20160505","2016-06-28","DOC",67890,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160705_1105_Surface_0_Limno.Sample.20160505","2016-07-05","DOC",75880,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160712_1155_Surface_0_Limno.Sample.20160505","2016-07-12","DOC",59740,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160719_1240_Surface_0_Limno.Sample.20160505","2016-07-19","DOC",64700,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160802_1130_Surface_0_Limno.Sample.20160505","2016-08-02","DOC",27510,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160809_1140_Surface_0_Limno.Sample.20160505","2016-08-09","DOC",24240,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160811_1658_Surface_0_Limno.Sample.20160505","2016-08-11","DOC",28280,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160812_1602_Surface_0_Limno.Sample.20160505","2016-08-12","DOC",30320,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160813_1600_Surface_0_Limno.Sample.20160505","2016-08-13","DOC",32200,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160814_1420_Surface_0_Limno.Sample.20160505","2016-08-14","DOC",31780,"code6","0","Run at Cary Institute","tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160815_1558_Surface_0_Limno.Sample.20160505","2016-08-15","DOC",32080,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160816_1317_Surface_0_Limno.Sample.20160505","2016-08-16","DOC",28470,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160817_1736_Surface_0_Limno.Sample.20160505","2016-08-17","DOC",29950,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160818_1811_Surface_0_Limno.Sample.20160505","2016-08-18","DOC",28790,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160819_1846_Surface_0_Limno.Sample.20160505","2016-08-19","DOC",27790,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160820_1437_Surface_0_Limno.Sample.20160505","2016-08-20","DOC",30140,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160821_1512_Surface_0_Limno.Sample.20160505","2016-08-21","DOC",53740,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160822_1631_Surface_0_Limno.Sample.20160505","2016-08-22","DOC",58720,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160823_1728_Surface_0_Limno.Sample.20160505","2016-08-23","DOC",65780,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160824_1710_Surface_0_Limno.Sample.20160505","2016-08-24","DOC",69090,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160825_1723_Surface_0_Limno.Sample.20160505","2016-08-25","DOC",54120,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160826_1333_Surface_0_Limno.Sample.20160505","2016-08-26","DOC",50750,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160828_1503_Surface_0_Limno.Sample.20160505","2016-08-28","DOC",44510,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160829_1810_Surface_0_Limno.Sample.20160505","2016-08-29","DOC",48040,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160830_1525_Surface_0_Limno.Sample.20160505","2016-08-30","DOC",45770,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160831_1650_Surface_0_Limno.Sample.20160505","2016-08-31","DOC",36140,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160901_1738_Surface_0_Limno.Sample.20160505","2016-09-01","DOC",31550,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160902_0807_Surface_0_Limno.Sample.20160505","2016-09-02","DOC",30610,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160904_1757_Surface_0_Limno.Sample.20160505","2016-09-04","DOC",27940,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160905_1426_Surface_0_Limno.Sample.20160505","2016-09-05","DOC",29670,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160906_1429_Surface_0_Limno.Sample.20160505","2016-09-06","DOC",30050,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160907_1136_Surface_0_Limno.Sample.20160505","2016-09-07","DOC",34740,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160908_1400_Surface_0_Limno.Sample.20160505","2016-09-08","DOC",45500,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160909_1147_Surface_0_Limno.Sample.20160505","2016-09-09","DOC",57280,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160910_1230_Surface_0_Limno.Sample.20160505","2016-09-10","DOC",62820,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160911_1250_Surface_0_Limno.Sample.20160505","2016-09-11","DOC",65450,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160912_1103_Surface_0_Limno.Sample.20160505","2016-09-12","DOC",71240,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160913_1142_Surface_0_Limno.Sample.20160505","2016-09-13","DOC",72050,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160914_1757_Surface_0_Limno.Sample.20160505","2016-09-14","DOC",72780,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160915_1030_Surface_0_Limno.Sample.20160505","2016-09-15","DOC",72960,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160505_1425_Surface_0_Limno.Sample.20160505","2016-05-05","DOC",13600,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160510_1302_Surface_0_Limno.Sample.20160505","2016-05-10","DOC",11780,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160517_1208_Surface_0_Limno.Sample.20160505","2016-05-17","DOC",10340,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160524_1050_Surface_0_Limno.Sample.20160505","2016-05-24","DOC",11470,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160531_1045_Surface_0_Limno.Sample.20160505","2016-05-31","DOC",11360,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160607_1120_Surface_0_Limno.Sample.20160505","2016-06-07","DOC",13710,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160614_1150_Surface_0_Limno.Sample.20160505","2016-06-14","DOC",11870,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160620_1115_Surface_0_Limno.Sample.20160505","2016-06-20","DOC",11560,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160628_1105_Surface_0_Limno.Sample.20160505","2016-06-28","DOC",9650,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160712_1155_Surface_0_Limno.Sample.20160505","2016-07-12","DOC",12420,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160719_1135_Surface_0_Limno.Sample.20160505","2016-07-19","DOC",11210,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160726_1120_Surface_0_Limno.Sample.20160505","2016-07-26","DOC",11470,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160802_0950_Surface_0_Limno.Sample.20160505","2016-08-02","DOC",9690,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160809_1125_Surface_0_Limno.Sample.20160505","2016-08-09","DOC",10230,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160816_1300_Surface_0_Limno.Sample.20160505","2016-08-16","DOC",11020,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160830_1458_Surface_0_Limno.Sample.20160505","2016-08-30","DOC",10820,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160913_1055_Surface_0_Limno.Sample.20160505","2016-09-13","DOC",12200,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160505_1030_Hypo_8_Limno.Sample.20160505","2016-05-05","DOC",7510,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160505_1030_PML_2.5_Limno.Sample.20160505","2016-05-05","DOC",6160,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160510_0909_Hypo_8_Limno.Sample.20160505","2016-05-10","DOC",6780,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160510_0909_PML_1.5_Limno.Sample.20160505","2016-05-10","DOC",5950,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160517_0908_Hypo_8_Limno.Sample.20160505","2016-05-17","DOC",6150,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160517_0908_PML_2.5_Limno.Sample.20160505","2016-05-17","DOC",8030,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160524_0845_Hypo_8_Limno.Sample.20160505","2016-05-24","DOC",6540,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160524_0845_PML_1_Limno.Sample.20160505","2016-05-24","DOC",7110,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160531_0857_Hypo_8_Limno.Sample.20160505","2016-05-31","DOC",6900,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160531_0857_PML_1.5_Limno.Sample.20160505","2016-05-31","DOC",8030,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160607_0830_Hypo_8_Limno.Sample.20160505","2016-06-07","DOC",6890,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160607_0830_PML_2_Limno.Sample.20160505","2016-06-07","DOC",6240,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160614_0935_Hypo_8_Limno.Sample.20160505","2016-06-14","DOC",13120,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160614_0935_PML_2_Limno.Sample.20160505","2016-06-14","DOC",7680,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160620_0900_Hypo_8_Limno.Sample.20160505","2016-06-20","DOC",7750,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160620_0900_PML_2_Limno.Sample.20160505","2016-06-20","DOC",7010,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160628_0835_Hypo_8_Limno.Sample.20160505","2016-06-28","DOC",8280,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160628_0835_PML_2_Limno.Sample.20160505","2016-06-28","DOC",8860,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160705_0855_Hypo_8_Limno.Sample.20160505","2016-07-05","DOC",6760,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160705_0855_PML_1.5_Limno.Sample.20160505","2016-07-05","DOC",8570,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160712_0855_Hypo_8_Limno.Sample.20160505","2016-07-12","DOC",7630,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160712_0855_PML_1.5_Limno.Sample.20160505","2016-07-12","DOC",8630,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160719_0850_Hypo_8_Limno.Sample.20160505","2016-07-19","DOC",9350,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160726_0850_Hypo_8_Limno.Sample.20160505","2016-07-26","DOC",9310,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160726_0850_PML_1.5_Limno.Sample.20160505","2016-07-26","DOC",6550,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160802_0850_Hypo_8_Limno.Sample.20160505","2016-08-02","DOC",6140,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160802_0850_PML_1.5_Limno.Sample.20160505","2016-08-02","DOC",7440,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160809_0850_Hypo_8_Limno.Sample.20160505","2016-08-09","DOC",7440,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160809_0850_PML_2_Limno.Sample.20160505","2016-08-09","DOC",8050,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160816_0941_Hypo_8_Limno.Sample.20160505","2016-08-16","DOC",6130,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160816_0941_PML_2_Limno.Sample.20160505","2016-08-16","DOC",7320,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160830_0920_Hypo_8_Limno.Sample.20160505","2016-08-30","DOC",7360,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160830_0920_PML_1_Limno.Sample.20160505","2016-08-30","DOC",8390,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160913_0844_Hypo_8_Limno.Sample.20160505","2016-09-13","DOC",5650,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","WL","WL_DeepHole_20160913_0844_PML_3_Limno.Sample.20160505","2016-09-13","DOC",7770,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"30","BA","BA_DeepHole_20160713_1000_Hypo_4_Limno.Sample.20160505","2016-07-13","DOC",5150,"code6","0","These are duplicated IDs and not in the log but based off of the color log, two separate lakes were sampled. Used color log to figure out which lakes were which ","tableDOC2016.20170424","DOC.20110601"
"30","BA","BA_DeepHole_20160713_1000_PML_2_Limno.Sample.20160505","2016-07-13","DOC",6730,"code6","0","These are duplicated IDs and not in the log but based off of the color log, two separate lakes were sampled. Used color log to figure out which lakes were which ","tableDOC2016.20170424","DOC.20110601"
"30","CB","CB_DeepHole_20160802_0900_PML_0.5_Limno.Sample.20160505","2016-08-02","DOC",22360,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"30","HB","HB_DeepHole_20160729_0845_Hypo_5_Limno.Sample.20160505","2016-07-29","DOC",33230,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"30","HB","HB_DeepHole_20160729_0845_PML_1_Limno.Sample.20160505","2016-07-29","DOC",31010,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"30","NG","NG_DeepHole_20160801_1130_Hypo_5_Limno.Sample.20160505","2016-08-01","DOC",47940,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"30","NG","NG_DeepHole_20160801_1130_PML_0.5_Limno.Sample.20160505","2016-08-01","DOC",31180,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"30","WA","WA_DeepHole_20160802_1030_PML_1.5_Limno.Sample.20160505","2016-08-02","DOC",15110,"code6","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160524_2245_Surface_0_Limno.Sample.20160505","2016-05-24","DOC",65770,"code7","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Inlet1_20160524_1145_Surface_0_Limno.Sample.20160505","2016-05-24","DOC",62930,"code7","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160705_1145_Surface_0_Limno.Sample.20160505","2016-07-05","DOC",10690,"code7","0",NA,"tableDOC2016.20170424","DOC.20110601"
"3","EL","EL_Outlet_20160705_1045_Surface_0_Limno.Sample.20160505","2016-07-05","DOC",10200,"code7","0",NA,"tableDOC2016.20170424","DOC.20110601"
"15","MO","MO_Inlet1_20160523_1055_Surface_0_Limno.Sample.20160505","2016-05-23","DOC",8960,"code7","0",NA,"tableDOC2016.20170424","DOC.20110601"
