"projectID","sampleID","fishID","fishNum","species","fishLength","standardLength","fishWeight","caughtBy","jumperDescription","useTagMarkRecap","tagID","oldTag","tagApply","tagRecapture","tagApplyType","tagRecaptureType","clipApply","clipRecapture","sex","mortality","removed","otolithSampled","tissueSampled","dietSampled","stomachRemoved","gillArchRemoved","pectoralFinRemoved","gonadRemoved","leftEyeRemoved","finClipCollected","photo","gonadWeight","rectalTemp","gonadSqueeze","sexualStage_MaierScale","gpsWaypoint","finClipBox","spineSample","scaleSample","comments","metadataID","updateID"
37,"DY_WholeShoreline_20190610_0935_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_0935_AN_Fishscapes.Angling.20180625_37",37,"largemouth_bass",340,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_1",1,"largemouth_bass",336,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_2",2,"largemouth_bass",374,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_3",3,"largemouth_bass",252,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_4",4,"largemouth_bass",242,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_5",5,"largemouth_bass",288,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_6",6,"largemouth_bass",290,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_7",7,"largemouth_bass",384,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_8",8,"largemouth_bass",252,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_9",9,"largemouth_bass",298,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_10",10,"largemouth_bass",353,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_11",11,"largemouth_bass",294,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_12",12,"largemouth_bass",486,NA,NA,"ALK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_13",13,"smallmouth_bass",206,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_14",14,"smallmouth_bass",258,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_15",15,"largemouth_bass",300,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_16",16,"largemouth_bass",290,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_17",17,"largemouth_bass",356,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625_18",18,"smallmouth_bass",210,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606_1",1,"largemouth_bass",302,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606_2",2,"largemouth_bass",416,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606_3",3,"largemouth_bass",246,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606_4",4,"yellow_perch",197,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606_5",5,"bluegill",160,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606_6",6,"smallmouth_bass",81,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607_1",1,"smallmouth_bass",348,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","AF",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607_2",2,"largemouth_bass",335,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607_3",3,"largemouth_bass",242,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607_4",4,"bluegill",144,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607_5",5,"bluegill",145,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2350_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2350_BE_FishscapesSurvey0.5mile.20180606_1",1,"largemouth_bass",314,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190626_2350_BE_FishscapesSurvey.0.5mile.20180606","DY_WholeShoreline_20190626_2350_BE_FishscapesSurvey0.5mile.20180606_2",2,"bluegill",156,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.0.5mile.20180606","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_1",1,"bluegill",148,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_2",2,"largemouth_bass",343,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_3",3,"largemouth_bass",364,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_4",4,"largemouth_bass",370,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_5",5,"largemouth_bass",310,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_6",6,"largemouth_bass",350,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_7",7,"largemouth_bass",331,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_8",8,"largemouth_bass",334,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_9",9,"largemouth_bass",225,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607","DY_WholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607_10",10,"largemouth_bass",412,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.1.5mile.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190702_0015_BE_FishscapesSurvey.hotBassLap.20180607","DY_WholeShoreline_20190702_0015_BE_FishscapesSurvey.hotBassLap.20180607_1",1,"largemouth_bass",312,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","FishscapesSurvey.hotBassLap.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190702_0135_BE_FishscapesSurvey.hotBassLap.20180607","DY_WholeShoreline_20190702_0135_BE_FishscapesSurvey.hotBassLap.20180607_1",1,"largemouth_bass",322,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.hotBassLap.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190702_0240_BE_FishscapesSurvey.hotBassLap.20180607","DY_WholeShoreline_20190702_0240_BE_FishscapesSurvey.hotBassLap.20180607_1",1,"none",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","FishscapesSurvey.hotBassLap.20180607","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_1",1,"largemouth_bass",267,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_2",2,"largemouth_bass",315,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_3",3,"largemouth_bass",248,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_4",4,"largemouth_bass",251,NA,NA,"AMK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_5",5,"largemouth_bass",348,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_6",6,"largemouth_bass",339,NA,NA,"AMK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_7",7,"largemouth_bass",264,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_8",8,"largemouth_bass",245,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_9",9,"largemouth_bass",344,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_10",10,"largemouth_bass",262,NA,NA,"AMK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_11",11,"largemouth_bass",336,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_12",12,"largemouth_bass",332,NA,NA,"AMK",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_13",13,"largemouth_bass",233,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_14",14,"largemouth_bass",276,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
37,"DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625","DY_WholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625_15",15,"largemouth_bass",300,NA,NA,"JC",NA,NA,NA,NA,NA,NA,NA,NA,"AF","",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"","Fishscapes.Angling.20180625","tableFishInfo.20201124"
