"siteID","lakeID","siteName","lat","long","updateID"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BOT_DeepHole","BOT","DeepHole",45.96867944,-89.32613309,"siteNutrients.20210505"
"BOT_DeepHole","BOT","DeepHole",45.96867944,-89.32613309,"siteNutrients.20210505"
"BOT_DeepHole","BOT","DeepHole",45.96867944,-89.32613309,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
