"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"17","CB_DeepHole_20150717_0915_PML_1.5_Limno.Sample.20140501","CB","DeepHole",2015-07-17,2015-07-17 09:15:00,"PML",0,1.5,0.537,12.36711,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","CB_DeepHole_20150717_0915_hypo_4_Limno.Sample.20140501","CB","DeepHole",2015-07-17,2015-07-17 09:15:00,"hypo",4,4,0.635,14.62405,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BR_DeepHole_20150717_1020_PML_3_Limno.Sample.20140501","BR","DeepHole",2015-07-17,2015-07-17 10:20:00,"PML",0,3,0.115,2.64845,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","BR_DeepHole_20150717_1020_hypo_4.5_Limno.Sample.20140501","BR","DeepHole",2015-07-17,2015-07-17 10:20:00,"hypo",4.5,4.5,0.197,4.53691,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BA_DeepHole_20150717_1130_PML_3_Limno.Sample.20140501","BA","DeepHole",2015-07-17,2015-07-17 11:30:00,"PML",0,3,0.072,1.65816,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","BA_DeepHole_20150717_1130_hypo_7_Limno.Sample.20140501","BA","DeepHole",2015-07-17,2015-07-17 11:30:00,"hypo",7,7,0.083,1.91149,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"25","ST_Inlet1_20150720_1000_surface_0_Limno.Sample.20140501","ST","Inlet1",2015-07-20,2015-07-20 10:00:00,"surface",0,0,0.084,1.93452,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"25","ST_DeepHole_20150720_1000_PML_2_Limno.Sample.20140501","ST","DeepHole",2015-07-20,2015-07-20 10:00:00,"PML",0,2,0.072,1.65816,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"25","CY_Inlet1_20150720_1230_surface_0_Limno.Sample.20140501","CY","Inlet1",2015-07-20,2015-07-20 12:30:00,"surface",0,0,1.732,39.88796,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"25","CY_DeepHole_20150720_1230_PML_0.5_Limno.Sample.20140501","CY","DeepHole",2015-07-20,2015-07-20 12:30:00,"PML",0,0.5,1.767,40.69401,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","CR_WC1_20150721_0900_surface_0_Limno.Sample.20140501","CR","WC1",2015-07-21,2015-07-21 09:00:00,"surface",0,0,0.139,3.20117,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC2_20150721_0900_surface_0_Limno.Sample.20140501","CR","WC2",2015-07-21,2015-07-21 09:00:00,"surface",0,0,0.131,3.01693,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC3_20150721_0900_surface_0_Limno.Sample.20140501","CR","WC3",2015-07-21,2015-07-21 09:00:00,"surface",0,0,0.065,1.49695,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_WC1_20150721_1000_surface_0_Limno.Sample.20140501","HB","WC1",2015-07-21,2015-07-21 10:00:00,"surface",0,0,1.077,24.80331,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_WC2_20150721_1000_surface_0_Limno.Sample.20140501","HB","WC2",2015-07-21,2015-07-21 10:00:00,"surface",0,0,0.857,19.73671,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_WC1_20150721_1100_surface_0_Limno.Sample.20140501","WL","WC1",2015-07-21,2015-07-21 11:00:00,"surface",0,0,0.114,2.62542,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_WC1_20150721_1115_surface_0_Limno.Sample.20140501","EL","WC1",2015-07-21,2015-07-21 11:15:00,"surface",0,0,0.291,6.70173,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150722_0900_PML_2.5_Limno.Sample.20140501","WL","DeepHole",2015-07-22,2015-07-22 09:00:00,"PML",0,2.5,0.117,2.69451,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150722_0900_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-07-22,2015-07-22 09:00:00,"hypo",8,8,0.293,6.74779,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_WC1_20150722_0900_surface_0_Limno.Sample.20140501","WL","WC1",2015-07-22,2015-07-22 09:00:00,"surface",0,0,0.111,2.55633,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150722_1000_PML_2_Limno.Sample.20140501","EL","DeepHole",2015-07-22,2015-07-22 10:00:00,"PML",0,2,0.267,6.14901,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150722_1000_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-07-22,2015-07-22 10:00:00,"hypo",8,8,0.498,11.46894,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150722_1000_surface_0_Limno.Sample.20140501","EL","Outlet",2015-07-22,2015-07-22 10:00:00,"surface",0,0,0.257,5.91871,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150722_1000_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-07-22,2015-07-22 10:00:00,"surface",0,0,2.65,61.0295,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_WC1_20150722_1000_surface_0_Limno.Sample.20140501","EL","WC1",2015-07-22,2015-07-22 10:00:00,"surface",0,0,0.284,6.54052,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20150727_0845_PML_3_Limno.Sample.20140501","CR","DeepHole",2015-07-27,2015-07-27 08:45:00,"PML",0,3,0.056,1.28968,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","CR_DeepHole_20150727_0845_hypo_10_Limno.Sample.20140501","CR","DeepHole",2015-07-27,2015-07-27 08:45:00,"hypo",10,10,0.085,1.95755,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20150727_0845_surface_0_Limno.Sample.20140501","CR","Outlet",2015-07-27,2015-07-27 08:45:00,"surface",0,0,0.135,3.10905,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC1_20150727_0845_surface_0_Limno.Sample.20140501","CR","WC1",2015-07-27,2015-07-27 08:45:00,"surface",0,0,0.111,2.55633,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC2_20150727_0845_surface_0_Limno.Sample.20140501","CR","WC2",2015-07-27,2015-07-27 08:45:00,"surface",0,0,0.126,2.90178,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC3_20150727_0845_surface_0_Limno.Sample.20140501","CR","WC3",2015-07-27,2015-07-27 08:45:00,"surface",0,0,0.063,1.45089,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_DeepHole_20150728_0845_PML_0.5_Limno.Sample.20140501","HB","DeepHole",2015-07-28,2015-07-28 08:45:00,"PML",0,0.5,0.878,20.22034,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","HB_DeepHole_20150728_0845_hypo_5_Limno.Sample.20140501","HB","DeepHole",2015-07-28,2015-07-28 08:45:00,"hypo",5,5,0.847,19.50641,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_Outlet_20150728_0845_surface_0_Limno.Sample.20140501","HB","Outlet",2015-07-28,2015-07-28 08:45:00,"surface",0,0,0.824,18.97672,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_WC1_20150728_0845_surface_0_Limno.Sample.20140501","HB","WC1",2015-07-28,2015-07-28 08:45:00,"surface",0,0,0.983,22.63849,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_WC2_20150728_0845_surface_0_Limno.Sample.20140501","HB","WC2",2015-07-28,2015-07-28 08:45:00,"surface",0,0,0.85,19.5755,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150729_0845_PML_2_Limno.Sample.20140501","WL","DeepHole",2015-07-29,2015-07-29 08:45:00,"PML",0,2,0.106,2.44118,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150729_0845_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-07-29,2015-07-29 08:45:00,"hypo",8,8,0.174,4.00722,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_WC1_20150729_0845_surface_0_Limno.Sample.20140501","WL","WC1",2015-07-29,2015-07-29 08:45:00,"surface",0,0,0.111,2.55633,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150729_0945_PML_1.5_Limno.Sample.20140501","EL","DeepHole",2015-07-29,2015-07-29 09:45:00,"PML",0,1.5,0.246,5.66538,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150729_0945_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-07-29,2015-07-29 09:45:00,"hypo",8,8,0.498,11.46894,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150729_0945_surface_0_Limno.Sample.20140501","EL","Outlet",2015-07-29,2015-07-29 09:45:00,"surface",0,0,0.259,5.96477,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_WC1_20150729_0945_surface_0_Limno.Sample.20140501","EL","WC1",2015-07-29,2015-07-29 09:45:00,"surface",0,0,0.245,5.64235,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_DeepHole_20150730_0845_PML_1.5_Limno.Sample.20140501","MO","DeepHole",2015-07-30,2015-07-30 08:45:00,"PML",0,1.5,0.323,7.43869,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","MO_DeepHole_20150730_0845_hypo_6_Limno.Sample.20140501","MO","DeepHole",2015-07-30,2015-07-30 08:45:00,"hypo",6,6,0.988,22.75364,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Outlet_20150730_0845_surface_0_Limno.Sample.20140501","MO","Outlet",2015-07-30,2015-07-30 08:45:00,"surface",0,0,0.315,7.25445,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Inlet1_20150730_0845_surface_0_Limno.Sample.20140501","MO","Inlet1",2015-07-30,2015-07-30 08:45:00,"surface",0,0,0.266,6.12598,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Inlet2_20150730_0845_surface_0_Limno.Sample.20140501","MO","Inlet2",2015-07-30,2015-07-30 08:45:00,"surface",0,0,1.185,27.29055,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150805_0930_PML_3_Limno.Sample.20140501","WL","DeepHole",2015-08-05,2015-08-05 09:30:00,"PML",0,3,0.139,3.20117,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150805_0930_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-08-05,2015-08-05 09:30:00,"hypo",8,8,0.218,5.02054,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150805_1020_PML_2.5_Limno.Sample.20140501","EL","DeepHole",2015-08-05,2015-08-05 10:20:00,"PML",0,2.5,0.28,6.4484,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150805_1020_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-05,2015-08-05 10:20:00,"hypo",8,8,0.526,12.11378,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150805_1020_surface_0_Limno.Sample.20140501","EL","Outlet",2015-08-05,2015-08-05 10:20:00,"surface",0,0,0.25,5.7575,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20150811_0925_PML_4.5_Limno.Sample.20140501","CR","DeepHole",2015-08-11,2015-08-11 09:25:00,"PML",0,4.5,0.045,1.03635,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","CR_DeepHole_20150811_0925_hypo_8_Limno.Sample.20140501","CR","DeepHole",2015-08-11,2015-08-11 09:25:00,"hypo",8,8,0.07,1.6121,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20150811_0925_surface_0_Limno.Sample.20140501","CR","Outlet",2015-08-11,2015-08-11 09:25:00,"surface",0,0,0.106,2.44118,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC1_20150811_0925_surface_0_Limno.Sample.20140501","CR","WC1",2015-08-11,2015-08-11 09:25:00,"surface",0,0,0.193,4.44479,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC2_20150811_0925_surface_0_Limno.Sample.20140501","CR","WC2",2015-08-11,2015-08-11 09:25:00,"surface",0,0,0.283,6.51749,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_WC3_20150811_0925_surface_0_Limno.Sample.20140501","CR","WC3",2015-08-11,2015-08-11 09:25:00,"surface",0,0,0.087,2.00361,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_DeepHole_20150811_1120_PML_0.5_Limno.Sample.20140501","HB","DeepHole",2015-08-11,2015-08-11 11:20:00,"PML",0,0.5,0.829,19.09187,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","HB_DeepHole_20150811_1120_hypo_5_Limno.Sample.20140501","HB","DeepHole",2015-08-11,2015-08-11 11:20:00,"hypo",5,5,0.885,20.38155,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_Outlet_20150811_1120_surface_0_Limno.Sample.20140501","HB","Outlet",2015-08-11,2015-08-11 11:20:00,"surface",0,0,0.82,18.8846,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_WC1_20150811_1120_surface_0_Limno.Sample.20140501","HB","WC1",2015-08-11,2015-08-11 11:20:00,"surface",0,0,1.38,31.7814,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_WC2_20150811_1120_surface_0_Limno.Sample.20140501","HB","WC2",2015-08-11,2015-08-11 11:20:00,"surface",0,0,0.841,19.36823,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150812_0900_PML_2.5_Limno.Sample.20140501","WL","DeepHole",2015-08-12,2015-08-12 09:00:00,"PML",0,2.5,0.133,3.06299,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150812_0900_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-08-12,2015-08-12 09:00:00,"hypo",8,8,0.23,5.2969,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_WC1_20150812_0900_surface_0_Limno.Sample.20140501","WL","WC1",2015-08-12,2015-08-12 09:00:00,"surface",0,0,0.115,2.64845,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150812_1000_PML_1.5_Limno.Sample.20140501","EL","DeepHole",2015-08-12,2015-08-12 10:00:00,"PML",0,1.5,0.232,5.34296,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150812_1000_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-12,2015-08-12 10:00:00,"hypo",8,8,0.519,11.95257,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150812_1000_surface_0_Limno.Sample.20140501","EL","Outlet",2015-08-12,2015-08-12 10:00:00,"surface",0,0,0.23,5.2969,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_WC1_20150812_1000_surface_0_Limno.Sample.20140501","EL","WC1",2015-08-12,2015-08-12 10:00:00,"surface",0,0,0.262,6.03386,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_DeepHole_20150813_0755_PML_1_Limno.Sample.20140501","MO","DeepHole",2015-08-13,2015-08-13 07:55:00,"PML",0,1,0.291,6.70173,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"15","MO_DeepHole_20150813_0755_hypo_5_Limno.Sample.20140501","MO","DeepHole",2015-08-13,2015-08-13 07:55:00,"hypo",5,5,0.95,21.8785,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Outlet_20150813_0755_surface_0_Limno.Sample.20140501","MO","Outlet",2015-08-13,2015-08-13 07:55:00,"surface",0,0,0.288,6.63264,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Inlet1_20150813_0920_surface_0_Limno.Sample.20140501","MO","Inlet1",2015-08-13,2015-08-13 09:20:00,"surface",0,0,0.129,2.97087,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Inlet2_20150813_0940_surface_0_Limno.Sample.20140501","MO","Inlet2",2015-08-13,2015-08-13 09:40:00,"surface",0,0,1.057,24.34271,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","WA_DeepHole_20150813_1000_PML_2_Limno.Sample.20140501","WA","DeepHole",2015-08-13,2015-08-13 10:00:00,"PML",0,2,0.091,2.09573,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","WA_DeepHole_20150813_1000_hypo_5.5_Limno.Sample.20140501","WA","DeepHole",2015-08-13,2015-08-13 10:00:00,"hypo",5.5,5.5,0.664,15.29192,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","NG_DeepHole_20150813_1100_PML_0.5_Limno.Sample.20140501","NG","DeepHole",2015-08-13,2015-08-13 11:00:00,"PML",0,0.5,0.909,20.93427,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","NG_DeepHole_20150813_1100_hypo_4_Limno.Sample.20140501","NG","DeepHole",2015-08-13,2015-08-13 11:00:00,"hypo",4,4,1.16,26.7148,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BA_DeepHole_20150813_1215_PML_4_Limno.Sample.20140501","BA","DeepHole",2015-08-13,2015-08-13 12:15:00,"PML",0,4,0.065,1.49695,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BA_DeepHole_20150813_1215_hypo_7.5_Limno.Sample.20140501","BA","DeepHole",2015-08-13,2015-08-13 12:15:00,"hypo",7.5,7.5,0.095,2.18785,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BR_DeepHole_20150814_0950_PML_2.5_Limno.Sample.20140501","BR","DeepHole",2015-08-14,2015-08-14 09:50:00,"PML",0,2.5,0.097,2.23391,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","BR_DeepHole_20150814_0950_hypo_4_Limno.Sample.20140501","BR","DeepHole",2015-08-14,2015-08-14 09:50:00,"hypo",4,4,0.183,4.21449,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","CB_DeepHole_20150814_1210_PML_1_Limno.Sample.20140501","CB","DeepHole",2015-08-14,2015-08-14 12:10:00,"PML",0,1,0.545,12.55135,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","CB_DeepHole_20150814_1210_hypo_4.5_Limno.Sample.20140501","CB","DeepHole",2015-08-14,2015-08-14 12:10:00,"hypo",4.5,4.5,0.615,14.16345,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BO_DeepHole_20150814_1100_PML_0.5_Limno.Sample.20140501","BO","DeepHole",2015-08-14,2015-08-14 11:00:00,"PML",0,0.5,1.053,24.25059,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"17","BO_DeepHole_20150814_1100_hypo_2_Limno.Sample.20140501","BO","DeepHole",2015-08-14,2015-08-14 11:00:00,"hypo",2,2,0.599,13.79497,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150819_0930_PML_2.5_Limno.Sample.20140501","WL","DeepHole",2015-08-19,2015-08-19 09:30:00,"PML",0,2.5,0.115,2.64845,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150819_0930_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-08-19,2015-08-19 09:30:00,"hypo",8,8,0.187,4.30661,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150819_1030_PML_1.5_Limno.Sample.20140501","EL","DeepHole",2015-08-19,2015-08-19 10:30:00,"PML",0,1.5,0.23,5.2969,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150819_1030_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-19,2015-08-19 10:30:00,"hypo",8,8,0.506,11.65318,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150819_1030_surface_0_Limno.Sample.20140501","EL","Outlet",2015-08-19,2015-08-19 10:30:00,"surface",0,0,0.229,5.27387,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150822_1945_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-22,2015-08-22 19:45:00,"surface",0,0,0.749,17.24947,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150823_0930_PML_2_Limno.Sample.20140501","EL","DeepHole",2015-08-23,2015-08-23 09:30:00,"PML",0,2,0.228,5.25084,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150823_0930_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-23,2015-08-23 09:30:00,"hypo",8,8,0.482,11.10046,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150823_1030_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-23,2015-08-23 10:30:00,"surface",0,0,0.848,19.52944,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150824_0750_PML_2.5_Limno.Sample.20140501","EL","DeepHole",2015-08-24,2015-08-24 07:50:00,"PML",0,2.5,0.233,5.36599,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150824_0750_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-24,2015-08-24 07:50:00,"hypo",8,8,0.542,12.48226,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150824_0820_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-24,2015-08-24 08:20:00,"surface",0,0,1.117,25.72451,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150825_0800_PML_3_Limno.Sample.20140501","EL","DeepHole",2015-08-25,2015-08-25 08:00:00,"PML",0,3,0.244,5.61932,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150825_0800_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-25,2015-08-25 08:00:00,"hypo",8,8,0.525,12.09075,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150825_0830_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-25,2015-08-25 08:30:00,"surface",0,0,0.789,18.17067,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150826_0835_PML_3.5_Limno.Sample.20140501","WL","DeepHole",2015-08-26,2015-08-26 08:35:00,"PML",0,3.5,0.117,2.69451,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150826_0835_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-08-26,2015-08-26 08:35:00,"hypo",8,8,0.222,5.11266,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150826_1000_PML_3_Limno.Sample.20140501","EL","DeepHole",2015-08-26,2015-08-26 10:00:00,"PML",0,3,0.248,5.71144,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150826_1000_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-26,2015-08-26 10:00:00,"hypo",8,8,0.512,11.79136,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150826_1000_surface_0_Limno.Sample.20140501","EL","Outlet",2015-08-26,2015-08-26 10:00:00,"surface",0,0,0.242,5.57326,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150826_1000_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-26,2015-08-26 10:00:00,"surface",0,0,1.262,29.06386,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150827_0940_PML_2.5_Limno.Sample.20140501","EL","DeepHole",2015-08-27,2015-08-27 09:40:00,"PML",0,2.5,0.244,5.61932,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150827_0940_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-27,2015-08-27 09:40:00,"hypo",8,8,0.497,11.44591,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150827_1045_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-27,2015-08-27 10:45:00,"surface",0,0,1.063,24.48089,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150828_0900_PML_1_Limno.Sample.20140501","EL","DeepHole",2015-08-28,2015-08-28 09:00:00,"PML",0,1,0.241,5.55023,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150828_0900_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-28,2015-08-28 09:00:00,"hypo",8,8,0.476,10.96228,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150828_1000_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-28,2015-08-28 10:00:00,"surface",0,0,0.958,22.06274,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150830_0915_PML_1_Limno.Sample.20140501","EL","DeepHole",2015-08-30,2015-08-30 09:15:00,"PML",0,1,0.248,5.71144,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150830_0915_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-08-30,2015-08-30 09:15:00,"hypo",8,8,0.533,12.27499,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150830_1000_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-08-30,2015-08-30 10:00:00,"surface",0,0,0.971,22.36213,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Inlet1_20150902_1045_surface_0_Limno.Sample.20140501","EL","Inlet1",2015-09-02,2015-09-02 10:45:00,"surface",0,0,0.927,21.34881,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20150903_0840_PML_1.5_Limno.Sample.20140501","WL","DeepHole",2015-09-03,2015-09-03 08:40:00,"PML",0,1.5,0.107,2.46421,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","WL_DeepHole_20150903_0840_hypo_8_Limno.Sample.20140501","WL","DeepHole",2015-09-03,2015-09-03 08:40:00,"hypo",8,8,0.196,4.51388,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20150903_0950_PML_1_Limno.Sample.20140501","EL","DeepHole",2015-09-03,2015-09-03 09:50:00,"PML",0,1,0.258,5.94174,"Color.20110601",NA,0,"tableCOLOR_2014to2016.20170123"
"3","EL_DeepHole_20150903_0950_hypo_8_Limno.Sample.20140501","EL","DeepHole",2015-09-03,2015-09-03 09:50:00,"hypo",8,8,0.497,11.44591,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20150903_0950_surface_0_Limno.Sample.20140501","EL","Outlet",2015-09-03,2015-09-03 09:50:00,"surface",0,0,0.244,5.61932,"Color.20110601",NA,0,"S_sampleIDReconstruct"
