Run Number:,1,...3,Date:,20201110,...6,Initials:,RN,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66,...67,...68,...69,...70,...71,...72,...73
ENTER SCAN DATA HERE,Sample Name,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Wavelength,0,100,200,400,600,800,1000,81,54,44,76,56,66,39,17,34,48,41,59,47,13,31,49,25,60,43,42,45,50,65,32,82,20,61,6,46,36,38,37,11,52,40,55,23,14,8,58,18,35,53,33,9,12,15,5,7,26,51,19,1,2,3,16,21,30,10,28,27,22,24,29,4
225,4.7171263079113547E-5,0.0000921671502779298,0.000142288270547029,0.000256642872759508,0.000371173437840018,0.000493679119273671,0.000611319410925907,0.000181675718778983,0.0001247264462289,0.000137270020434759,0.0000535617187528824,0.0000539778469432362,0.000123189121960015,-0.0000331349087278401,0.000125108719618065,0.000191454685750574,0.000246538214682631,0.000113055350556151,0.000119812613303857,0.00017720190338412,0.000170486352480233,0.00012525088465661,0.000153698954728108,0.000126052014496127,0.0000639582450899065,0.000108647163195679,0.000132972103762549,0.000123795008250921,-0.000045718809102183,0.00013258876216373,0.0000538423359512791,0.000287509004848104,0.000065851839534236,0.000114441501104665,-0.000563727937996479,0.000192415770381843,0.000111462433429603,0.0000606683320856852,0.0000882721580024279,0.0000801320147183508,0.0000533059869937897,0.000121824501100397,0.0000970641048944646,0.0000735824603923766,0.0000992199017637594,0.000104915616996774,0.0000551329560324158,0.000112122669266561,0.000124130891610001,-0.0000441215792609407,0.00020958590977122,-0.0000837739602085556,0.000173794042092136,0.0000583394608839561,0.0000764011807578664,0.000175177777370602,0.000109864719948846,0.0000948437996739098,0.0000809905660291875,0.000113141285647626,0.000129404532933874,0.000129889253993098,-0.0000574014027636197,0.000046444898208927,0.000215612729102932,0.000222899776320762,0.000180547769005894,0.000113952707397906,0.000130021824932956,0.000108693936654046,0.000155375339928134,0.0000948085447889701
226,4.2552034447114603E-5,0.0000972741789030801,0.000156411877691573,0.000287345293565016,0.000418545583681434,0.000557141953415188,0.000691426824143117,0.00021352243351102,0.000124098361763279,0.000132845954729249,0.000086203997175318,0.0000951493607596523,0.000125669300931239,0.0000312568181822497,0.000126201373492836,0.000184317397814765,0.000243389748849324,0.000112229564317516,0.000121921257414215,0.000178134712589572,0.000170161868319354,0.000168058936584094,0.000190353265469389,0.000120711291218129,0.0000815448754288872,0.000102799930846142,0.000126541233575552,0.000118837680918988,-0.00000589228285710793,0.000132976483577136,0.000110947767388483,0.000292180796243885,0.000109864710136366,0.000116787463707549,-0.000606281674737953,0.000197750413545717,0.000108480071099942,0.0000858248125989499,0.000103907452332067,0.000113105937700021,0.0000775781841303204,0.000121714239058614,0.0000974581374390425,0.0000905174433125282,0.000112498181218817,0.000143162467099587,0.0000977874391380213,0.000113208661748842,0.000122111099590115,0.0000228810286328294,0.000202967638583718,-0.0000400015634986241,0.000170867017181271,0.0000846089942292969,0.000105143465221833,0.000167838747721976,0.000107123291245712,0.000108530002607519,0.000112550009591607,0.000165188209977716,0.000129477746204705,0.000128975225832719,0.000010317969339679,0.0000836080149121711,0.000208238465354998,0.000198293778510725,0.000185861119828506,0.000110053882836213,0.000130899061818825,0.000114540617421028,0.000150554679902207,0.000112132576351626
227,3.7932805815115659E-5,0.00010238120752823,0.000170535484836118,0.000318047714370524,0.00046591772952285,0.000620604787556704,0.000771534237360327,0.000245369148243056,0.000123470277297658,0.000128421889023739,0.000118846275597754,0.000136320874576068,0.000128149479902462,0.0000956485450923413,0.000127294027367607,0.000177180109878956,0.000240241283016017,0.000111403778078882,0.000124029901524572,0.000179067521795024,0.000169837384158476,0.000210866988511577,0.000227007576210671,0.00011537056794013,0.0000991315057678669,0.0000969526984966056,0.000120110363388555,0.000113880353587055,0.0000339342433879689,0.000133364204990541,0.000168053198825686,0.000296852587639665,0.000153877580738496,0.000119133426310433,-0.000648835411479429,0.000203085056709591,0.000105497708770281,0.000110981293112215,0.000119542746661705,0.000146079860681691,0.000101850381266851,0.000121603977016832,0.0000978521699836204,0.00010745242623268,0.000125776460673875,0.000181409317202402,0.000140441922243625,0.000114294654231123,0.00012009130757023,0.0000898836365265995,0.000196349367396216,0.00000377083321130914,0.000167939992270405,0.000110878527574637,0.000133885749685799,0.000160499718073349,0.000104381862542579,0.000122216205541128,0.000144109453154027,0.000217235134307804,0.000129550959475536,0.000128061197672339,0.0000780373414429776,0.000120771131615413,0.000200864201607064,0.000173687780700688,0.000191174470651119,0.000106155058274521,0.000131776298704694,0.000120387298188009,0.000145734019876281,0.000129456607914282
228,3.3313577183116498E-5,0.000107488236153381,0.000184659091980663,0.000348750135176032,0.000513289875364266,0.000684067621698222,0.000851641650577536,0.000277215862975093,0.000122842192832036,0.000123997823318229,0.00015148855402019,0.000177492388392483,0.000130629658873685,0.000160040272002431,0.000128386681242378,0.000170042821943147,0.00023709281718271,0.000110577991840248,0.00012613854563493,0.000180000331000476,0.000169512899997597,0.00025367504043906,0.000263661886951951,0.000110029844662131,0.000116718136106847,0.0000911054661470688,0.000113679493201558,0.000108923026255122,0.0000737607696330456,0.000133751926403947,0.00022515863026289,0.000301524379035445,0.000197890451340626,0.000121479388913316,-0.000691389148220903,0.000208419699873465,0.00010251534644062,0.000136137773625479,0.000135178040991343,0.000179053783663361,0.000126122578403382,0.000121493714975049,0.0000982462025281983,0.000124387409152832,0.000139054740128933,0.000219656167305215,0.000183096405349231,0.000115380646713404,0.000118071515550345,0.00015688624442037,0.000189731096208714,0.0000475432299212406,0.000165012967359539,0.000137148060919977,0.000162628034149765,0.000153160688424722,0.000101640433839445,0.000135902408474737,0.000175668896716447,0.000269282058637894,0.000129624172746368,0.000127147169511959,0.000145756713546276,0.000157934248318658,0.00019348993785913,0.000149081782890651,0.000196487821473732,0.000102256233712828,0.000132653535590563,0.00012623397895499,0.000140913359850355,0.000146780639476938
229,2.8694348551117554E-5,0.000112595264778531,0.000198782699125208,0.00037945255598154,0.000560662021205681,0.000747530455839739,0.00093174906379475,0.00030906257770713,0.000122214108366415,0.00011957375761272,0.000184130832442626,0.000218663902208899,0.000133109837844909,0.000224431998912521,0.00012947933511715,0.000162905534007338,0.000233944351349403,0.000109752205601613,0.000128247189745287,0.000180933140205929,0.000169188415836719,0.000296483092366543,0.000300316197693232,0.000104689121384132,0.000134304766445827,0.0000852582337975323,0.000107248623014561,0.000103965698923189,0.000113587295878121,0.000134139647817353,0.000282264061700094,0.000306196170431226,0.000241903321942755,0.0001238253515162,-0.000733942884962379,0.000213754343037339,0.0000995329841109591,0.000161294254138743,0.000150813335320982,0.000212027706645032,0.000150394775539912,0.000121383452933267,0.0000986402350727762,0.000141322392072984,0.000152333019583991,0.000257903017408028,0.000225750888454836,0.000116466639195685,0.000116051723530459,0.00022388885231414,0.000183112825021212,0.0000913156266311738,0.000162085942448674,0.000163417594265317,0.000191370318613731,0.000145821658776095,0.0000988990051363116,0.000149588611408345,0.000207228340278867,0.000321328982967982,0.000129697386017199,0.00012623314135158,0.000213476085649575,0.0001950973650219,0.000186115674111196,0.000124475785080614,0.000201801172296344,0.0000983574091511357,0.000133530772476432,0.000132080659721972,0.000136092699824428,0.000164104671039593
230,2.407511991911861E-5,0.000117702293403681,0.000212906306269752,0.000410154976787047,0.000608034167047097,0.000810993289981255,0.00101185647701196,0.000340909292439167,0.000121586023900794,0.00011514969190721,0.000216773110865063,0.000259835416025313,0.000135590016816132,0.000288823725822611,0.000130571988991921,0.000155768246071529,0.000230795885516096,0.000108926419362979,0.000130355833855645,0.000181865949411381,0.00016886393167584,0.000339291144294027,0.000336970508434512,0.0000993483981061338,0.000151891396784806,0.0000794110014479955,0.000100817752827564,0.0000990083715912554,0.000153413822123197,0.000134527369230759,0.000339369493137297,0.000310867961827006,0.000285916192544885,0.000126171314119083,-0.000776496621703853,0.000219088986201213,0.0000965506217812982,0.000186450734652008,0.00016644862965062,0.000245001629626701,0.000174666972676442,0.000121273190891484,0.0000990342676173541,0.000158257374993135,0.000165611299039049,0.000296149867510843,0.00026840537156044,0.000117552631677966,0.000114031931510574,0.00029089146020791,0.00017649455383371,0.000135088023341105,0.000159158917537808,0.000189687127610657,0.000220112603077699,0.000138482629127468,0.000096157576433178,0.000163274814341954,0.000238787783841288,0.00037337590729807,0.00012977059928803,0.0001253191131912,0.000281195457752874,0.000232260481725142,0.000178741410363261,0.0000998697872705767,0.000207114523118957,0.0000944585845894431,0.000134408009362301,0.000137927340488953,0.000131272039798502,0.000181428702602249
231,1.9455891287119666E-5,0.000122809322028832,0.000227029913414297,0.000440857397592555,0.000655406312888513,0.000874456124122772,0.00109196389022917,0.000372756007171203,0.000120957939435173,0.0001107256262017,0.000249415389287498,0.000301006929841729,0.000138070195787355,0.000353215452732701,0.000131664642866692,0.00014863095813572,0.000227647419682789,0.000108100633124344,0.000132464477966002,0.000182798758616833,0.000168539447514962,0.00038209919622151,0.000373624819175793,0.0000940076748281349,0.000169478027123786,0.0000735637690984588,0.0000943868826405673,0.0000940510442593223,0.000193240348368274,0.000134915090644165,0.000396474924574501,0.000315539753222786,0.000329929063147017,0.000128517276721967,-0.000819050358445329,0.000224423629365087,0.0000935682594516371,0.000211607215165273,0.000182083923980259,0.000277975552608372,0.000198939169812973,0.000121162928849702,0.0000994283001619321,0.000175192357913287,0.000178889578494107,0.000334396717613657,0.000311059854666045,0.000118638624160247,0.000112012139490688,0.00035789406810168,0.000169876282646208,0.000178860420051039,0.000156231892626942,0.000215956660955998,0.000248854887541665,0.000131143599478841,0.0000934161477300446,0.000176961017275563,0.000270347227403708,0.00042542283162816,0.000129843812558862,0.00012440508503082,0.000348914829856174,0.000269423598428386,0.000171367146615327,0.0000752637894605402,0.00021242787394157,0.0000905597600277505,0.00013528524624817,0.000143774021255935,0.000126451379772576,0.000198752734164905
232,1.4836662655120505E-5,0.000127916350653982,0.000241153520558842,0.000471559818398064,0.000702778458729928,0.000937918958264289,0.00117207130344638,0.00040460272190324,0.000120329854969552,0.000106301560496191,0.000282057667709935,0.000342178443658145,0.000140550374758579,0.000417607179642791,0.000132757296741463,0.000141493670199911,0.000224498953849482,0.00010727484688571,0.00013457312207636,0.000183731567822286,0.000168214963354083,0.000424907248148993,0.000410279129917075,0.0000886669515501363,0.000187064657462767,0.000067716536748922,0.0000879560124535704,0.0000890937169273891,0.000233066874613349,0.00013530281205757,0.000453580356011705,0.000320211544618566,0.000373941933749147,0.000130863239324851,-0.000861604095186803,0.000229758272528961,0.0000905858971219761,0.000236763695678537,0.000197719218309897,0.000310949475590042,0.000223211366949504,0.000121052666807919,0.00009982233270651,0.000192127340833439,0.000192167857949165,0.00037264356771647,0.000353714337771651,0.000119724616642528,0.000109992347470803,0.00042489667599545,0.000163258011458706,0.00022263281676097,0.000153304867716077,0.000242226194301338,0.000277597172005631,0.000123804569830215,0.000090674719026911,0.000190647220209172,0.000301906670966128,0.000477469755958249,0.000129917025829693,0.000123491056870441,0.000416634201959471,0.000306586715131629,0.000163992882867393,0.0000506577916505029,0.000217741224764182,0.000086660935466058,0.000136162483134039,0.000149620702022916,0.00012163071974665,0.000216076765727561
233,1.0217434023121561E-5,0.000133023379279133,0.000255277127703386,0.000502262239203572,0.000750150604571344,0.00100138179240581,0.00125217871666359,0.000436449436635277,0.000119701770503931,0.000101877494790681,0.00031469994613237,0.00038334995747456,0.000143030553729802,0.000481998906552881,0.000133849950616234,0.000134356382264102,0.000221350488016175,0.000106449060647076,0.000136681766186717,0.000184664377027738,0.000167890479193205,0.000467715300076478,0.000446933440658355,0.0000833262282721374,0.000204651287801747,0.0000618693043993855,0.0000815251422665734,0.0000841363895954558,0.000272893400858426,0.000135690533470976,0.000510685787448908,0.000324883336014347,0.000417954804351276,0.000133209201927734,-0.000904157831928279,0.000235092915692835,0.0000876035347923152,0.000261920176191802,0.000213354512639536,0.000343923398571712,0.000247483564086035,0.000120942404766137,0.000100216365251088,0.000209062323753591,0.000205446137404223,0.000410890417819283,0.000396368820877254,0.000120810609124809,0.000107972555450918,0.00049189928388922,0.000156639740271204,0.000266405213470902,0.000150377842805211,0.000268495727646678,0.000306339456469597,0.000116465540181588,0.0000879332903237776,0.00020433342314278,0.000333466114528547,0.000529516680288339,0.000129990239100525,0.000122577028710061,0.000484353574062768,0.000343749831834873,0.000156618619119459,0.0000260517938404665,0.000223054575586795,0.0000827621109043655,0.000137039720019908,0.000155467382789898,0.000116810059720723,0.000233400797290217
234,5.5982053911226171E-6,0.000138130407904283,0.000269400734847931,0.00053296466000908,0.00079752275041276,0.00106484462654732,0.0013322861298808,0.000468296151367314,0.00011907368603831,0.0000974534290851714,0.000347342224554807,0.000424521471290976,0.000145510732701025,0.00054639063346297,0.000134942604491006,0.000127219094328293,0.000218202022182868,0.000105623274408441,0.000138790410297075,0.00018559718623319,0.000167565995032326,0.000510523352003961,0.000483587751399636,0.0000779855049941388,0.000222237918140726,0.0000560220720498487,0.0000750942720795765,0.0000791790622635226,0.000312719927103503,0.000136078254884382,0.000567791218886114,0.000329555127410127,0.000461967674953406,0.000135555164530618,-0.000946711568669753,0.000240427558856709,0.0000846211724626542,0.000287076656705067,0.000228989806969174,0.000376897321553382,0.000271755761222565,0.000120832142724354,0.000100610397795666,0.000225997306673742,0.000218724416859281,0.000449137267922098,0.00043902330398286,0.00012189660160709,0.000105952763431032,0.000558901891782988,0.000150021469083702,0.000310177610180835,0.000147450817894345,0.000294765260992019,0.000335081740933564,0.000109126510532961,0.0000851918616206441,0.000218019626076389,0.000365025558090967,0.000581563604618427,0.000130063452371356,0.000121663000549681,0.000552072946166068,0.000380912948538115,0.000149244355371525,0.00000144579603042917,0.000228367926409408,0.0000788632863426729,0.000137916956905778,0.000161314063556879,0.000111989399694797,0.000250724828852872
235,9.789767591236731E-7,0.000143237436529433,0.000283524341992476,0.000563667080814588,0.000844894896254177,0.00112830746068884,0.00141239354309802,0.00050014286609935,0.000118445601572689,0.0000930293633796618,0.000379984502977242,0.00046569298510739,0.000147990911672249,0.00061078236037306,0.000136035258365777,0.000120081806392484,0.000215053556349561,0.000104797488169807,0.000140899054407432,0.000186529995438642,0.000167241510871448,0.000553331403931445,0.000520242062140916,0.0000726447817161399,0.000239824548479706,0.0000501748397003119,0.0000686634018925794,0.0000742217349315895,0.000352546453348578,0.000136465976297788,0.000624896650323318,0.000334226918805908,0.000505980545555536,0.000137901127133502,-0.000989265305411229,0.000245762202020583,0.0000816388101329931,0.000312233137218332,0.000244625101298812,0.000409871244535053,0.000296027958359096,0.000120721880682571,0.000101004430340244,0.000242932289593894,0.000232002696314339,0.000487384118024912,0.000481677787088464,0.000122982594089372,0.000103932971411147,0.000625904499676758,0.0001434031978962,0.000353950006890766,0.000144523792983479,0.000321034794337358,0.00036382402539753,0.000101787480884334,0.0000824504329175105,0.000231705829009998,0.000396585001653387,0.000633610528948517,0.000130136665642187,0.000120748972389302,0.000619792318269365,0.000418076065241359,0.00014187009162359,-0.0000231602017796073,0.00023368127723202,0.0000749644617809803,0.000138794193791647,0.00016716074432386,0.000107168739668871,0.000268048860415528
236,-3.6402518728752709E-6,0.000148344465154584,0.000297647949137021,0.000594369501620095,0.000892267042095593,0.00119177029483036,0.00149250095631523,0.000531989580831387,0.000117817517107068,0.0000886052976741521,0.000412626781399679,0.000506864498923806,0.000150471090643472,0.00067517408728315,0.000137127912240548,0.000112944518456675,0.000211905090516254,0.000103971701931172,0.00014300769851779,0.000187462804644095,0.000166917026710569,0.000596139455858928,0.000556896372882197,0.0000673040584381413,0.000257411178818686,0.0000443276073507752,0.0000622325317055825,0.0000692644075996564,0.000392372979593655,0.000136853697711193,0.000682002081760521,0.000338898710201688,0.000549993416157668,0.000140247089736385,-0.0010318190421527,0.000251096845184457,0.0000786564478033322,0.000337389617731596,0.000260260395628451,0.000442845167516723,0.000320300155495626,0.000120611618640789,0.000101398462884822,0.000259867272514046,0.000245280975769397,0.000525630968127725,0.000524332270194069,0.000124068586571653,0.000101913179391261,0.000692907107570528,0.000136784926708698,0.000397722403600699,0.000141596768072614,0.000347304327682698,0.000392566309861497,0.0000944484512357075,0.0000797090042143771,0.000245392031943607,0.000428144445215807,0.000685657453278605,0.000130209878913019,0.000119834944228922,0.000687511690372665,0.000455239181944601,0.000134495827875656,-0.0000477661995896446,0.000238994628054633,0.0000710656372192878,0.000139671430677516,0.000173007425090842,0.000102348079642944,0.000285372891978184
237,-8.2594805048744318E-6,0.000153451493779734,0.000311771556281566,0.000625071922425603,0.000939639187937009,0.00125523312897187,0.00157260836953244,0.000563836295563423,0.000117189432641447,0.0000841812319686422,0.000445269059822114,0.000548036012740222,0.000152951269614695,0.00073956581419324,0.000138220566115319,0.000105807230520866,0.000208756624682947,0.000103145915692538,0.000145116342628147,0.000188395613849547,0.000166592542549691,0.000638947507786411,0.000593550683623479,0.0000619633351601424,0.000274997809157667,0.0000384803750012384,0.0000558016615185856,0.0000643070802677232,0.000432199505838732,0.000137241419124599,0.000739107513197725,0.000343570501597468,0.000594006286759798,0.000142593052339269,-0.00107437277889418,0.000256431488348331,0.0000756740854736712,0.000362546098244861,0.000275895689958089,0.000475819090498393,0.000344572352632157,0.000120501356599006,0.000101792495429399,0.000276802255434197,0.000258559255224455,0.000563877818230538,0.000566986753299675,0.000125154579053934,0.000099893387371376,0.000759909715464299,0.000130166655521196,0.000441494800310631,0.000138669743161748,0.000373573861028039,0.000421308594325463,0.0000871094215870807,0.0000769675755112435,0.000259078234877216,0.000459703888778227,0.000737704377608693,0.00013028309218385,0.000118920916068542,0.000755231062475962,0.000492402298647844,0.000127121564127722,-0.000072372197399681,0.000244307978877246,0.0000671668126575952,0.000140548667563385,0.000178854105857823,0.0000975274196170178,0.00030269692354084
238,-1.2878709136873376E-5,0.000158558522404884,0.00032589516342611,0.000655774343231112,0.000987011333778424,0.00131869596311339,0.00165271578274965,0.00059568301029546,0.000116561348175826,0.0000797571662631326,0.000477911338244551,0.000589207526556636,0.000155431448585919,0.00080395754110333,0.00013931321999009,0.0000986699425850567,0.00020560815884964,0.000102320129453904,0.000147224986738505,0.000189328423054999,0.000166268058388812,0.000681755559713894,0.00063020499436476,0.0000566226118821438,0.000292584439496646,0.0000326331426517019,0.0000493707913315886,0.0000593497529357899,0.000472026032083807,0.000137629140538005,0.000796212944634929,0.000348242292993248,0.000638019157361927,0.000144939014942152,-0.00111692651563565,0.000261766131512205,0.0000726917231440102,0.000387702578758126,0.000291530984287728,0.000508793013480062,0.000368844549768687,0.000120391094557224,0.000102186527973977,0.000293737238354349,0.000271837534679513,0.000602124668333353,0.000609641236405278,0.000126240571536215,0.0000978735953514906,0.000826912323358069,0.000123548384333694,0.000485267197020562,0.000135742718250883,0.000399843394373379,0.00045005087878943,0.0000797703919384538,0.0000742261468081101,0.000272764437810825,0.000491263332340647,0.000789751301938783,0.000130356305454681,0.000118006887908163,0.000822950434579263,0.000529565415351088,0.000119747300379788,-0.0000969781952097184,0.000249621329699859,0.0000632679880959026,0.000141425904449254,0.000184700786624805,0.0000927067595910915,0.000320020955103496
239,-1.749793776887232E-5,0.000163665551030035,0.000340018770570655,0.00068647676403662,0.00103438347961984,0.00138215879725491,0.00173282319596686,0.000627529725027496,0.000115933263710205,0.0000753331005576229,0.000510553616666987,0.000630379040373053,0.000157911627557142,0.00086834926801342,0.000140405873864862,0.0000915326546492476,0.000202459693016333,0.000101494343215269,0.000149333630848862,0.000190261232260451,0.000165943574227934,0.000724563611641377,0.00066685930510604,0.0000512818886041449,0.000310171069835626,0.0000267859103021651,0.0000429399211445917,0.0000543924256038567,0.000511852558328883,0.000138016861951411,0.000853318376072132,0.000352914084389029,0.000682032027964057,0.000147284977545036,-0.00115948025237713,0.000267100774676079,0.0000697093608143492,0.000412859059271391,0.000307166278617366,0.000541766936461733,0.000393116746905218,0.000120280832515441,0.000102580560518555,0.000310672221274501,0.000285115814134571,0.000640371518436166,0.000652295719510884,0.000127326564018496,0.0000958538033316052,0.000893914931251839,0.000116930113146192,0.000529039593730496,0.000132815693340017,0.000426112927718719,0.000478793163253396,0.000072431362289827,0.0000714847181049766,0.000286450640744433,0.000522822775903067,0.000841798226268871,0.000130429518725513,0.000117092859747783,0.000890669806682559,0.00056672853205433,0.000112373036631854,-0.000121584193019755,0.000254934680522471,0.00005936916353421,0.000142303141335123,0.000190547467391786,0.0000878860995651653,0.000337344986666152
240,-2.2117166400871264E-5,0.000168772579655185,0.0003541423777152,0.000717179184842128,0.00108175562546126,0.00144562163139642,0.00181293060918407,0.000659376439759533,0.000115305179244584,0.0000709090348521132,0.000543195895089423,0.000671550554189469,0.000160391806528365,0.00093274099492351,0.000141498527739633,0.0000843953667134386,0.000199311227183026,0.000100668556976635,0.00015144227495922,0.000191194041465904,0.000165619090067055,0.000767371663568861,0.00070351361584732,0.0000459411653261463,0.000327757700174606,0.0000209386779526284,0.0000365090509575946,0.0000494350982719236,0.00055167908457396,0.000138404583364816,0.000910423807509336,0.000357585875784809,0.000726044898566187,0.00014963094014792,-0.0012020339891186,0.000272435417839953,0.0000667269984846882,0.000438015539784655,0.000322801572947005,0.000574740859443403,0.000417388944041749,0.000120170570473659,0.000102974593063133,0.000327607204194653,0.000298394093589629,0.00067861836853898,0.000694950202616489,0.000128412556500777,0.0000938340113117198,0.000960917539145609,0.00011031184195869,0.000572811990440427,0.000129888668429151,0.00045238246106406,0.000507535447717362,0.0000650923326412003,0.0000687432894018431,0.000300136843678042,0.000554382219465487,0.000893845150598961,0.000130502731996344,0.000116178831587403,0.00095838917878586,0.000603891648757574,0.000104998772883919,-0.000146190190829792,0.000260248031345084,0.0000554703389725176,0.000143180378220992,0.000196394148158768,0.0000830654395392388,0.000354669018228807
241,-2.6736395032870425E-5,0.000173879608280335,0.000368265984859745,0.000747881605647636,0.00112912777130267,0.00150908446553794,0.00189303802240128,0.00069122315449157,0.000114677094778962,0.0000664849691466036,0.000575838173511859,0.000712722068005883,0.000162871985499589,0.000997132721833599,0.000142591181614404,0.0000772580787776296,0.000196162761349719,0.0000998427707380005,0.000153550919069577,0.000192126850671356,0.000165294605906177,0.000810179715496344,0.000740167926588601,0.0000406004420481474,0.000345344330513586,0.0000150914456030916,0.0000300781807705977,0.0000444777709399905,0.000591505610819035,0.000138792304778222,0.00096752923894654,0.00036225766718059,0.000770057769168319,0.000151976902750803,-0.00124458772586008,0.000277770061003827,0.0000637446361550272,0.00046317202029792,0.000338436867276643,0.000607714782425074,0.000441661141178279,0.000120060308431876,0.000103368625607711,0.000344542187114805,0.000311672373044687,0.000716865218641795,0.000737604685722093,0.000129498548983058,0.0000918142192918344,0.00102792014703938,0.000103693570771188,0.00061658438715036,0.000126961643518285,0.0004786519944094,0.000536277732181329,0.0000577533029925733,0.0000660018606987096,0.000313823046611651,0.000585941663027906,0.000945892074929049,0.000130575945267175,0.000115264803427024,0.00102610855088916,0.000641054765460817,0.0000976245091359853,-0.000170796188639829,0.000265561382167697,0.000051571514410825,0.000144057615106861,0.000202240828925749,0.0000782447795133125,0.000371993049791463
242,-3.1355623664869369E-5,0.000178986636905486,0.000382389592004289,0.000778584026453143,0.00117649991714409,0.00157254729967946,0.00197314543561849,0.000723069869223607,0.000114049010313341,0.0000620609034410939,0.000608480451934295,0.000753893581822299,0.000165352164470812,0.00106152444874369,0.000143683835489175,0.0000701207908418205,0.000193014295516412,0.0000990169844993662,0.000155659563179935,0.000193059659876808,0.000164970121745298,0.000852987767423827,0.000776822237329883,0.0000352597187701488,0.000362930960852566,0.00000924421325355484,0.0000236473105836006,0.0000395204436080573,0.000631332137064112,0.000139180026191628,0.00102463467038374,0.00036692945857637,0.000814070639770448,0.000154322865353687,-0.00128714146260155,0.000283104704167701,0.0000607622738253663,0.000488328500811185,0.000354072161606281,0.000640688705406743,0.00046593333831481,0.000119950046390094,0.000103762658152289,0.000361477170034956,0.000324950652499745,0.000755112068744608,0.000780259168827699,0.000130584541465339,0.000089794427271949,0.00109492275493315,0.0000970752995836856,0.000660356783860292,0.00012403461860742,0.000504921527754739,0.000565020016645296,0.0000504142733439466,0.0000632604319955761,0.00032750924954526,0.000617501106590326,0.000997938999259139,0.000130649158538007,0.000114350775266644,0.00109382792299246,0.000678217882164061,0.0000902502453880511,-0.000195402186449866,0.000270874732990309,0.0000476726898491324,0.00014493485199273,0.00020808750969273,0.0000734241194873862,0.000389317081354118
243,-3.5974852296868313E-5,0.000184093665530636,0.000396513199148834,0.000809286447258651,0.0012238720629855,0.00163601013382097,0.0020532528488357,0.000754916583955643,0.00011342092584772,0.0000576368377355843,0.00064112273035673,0.000795065095638713,0.000167832343442035,0.00112591617565378,0.000144776489363946,0.0000629835029060117,0.000189865829683105,0.0000981911982607318,0.000157768207290292,0.000193992469082261,0.00016464563758442,0.00089579581935131,0.000813476548071164,0.00002991899549215,0.000380517591191546,0.0000033969809040183,0.0000172164403966038,0.0000345631162761242,0.000671158663309189,0.000139567747605034,0.00108174010182095,0.00037160124997215,0.000858083510372578,0.00015666882795657,-0.00132969519934303,0.000288439347331575,0.0000577799114957052,0.00051348498132445,0.00036970745593592,0.000673662628388414,0.000490205535451341,0.000119839784348311,0.000104156690696867,0.000378412152955108,0.000338228931954803,0.000793358918847421,0.000822913651933304,0.00013167053394762,0.0000877746352520636,0.00116192536282692,0.0000904570283961836,0.000704129180570225,0.000121107593696554,0.00053119106110008,0.000593762301109262,0.0000430752436953198,0.0000605190032924426,0.000341195452478868,0.000649060550152746,0.00104998592358923,0.000130722371808838,0.000113436747106264,0.00116154729509575,0.000715380998867303,0.0000828759816401169,-0.000220008184259903,0.000276188083812922,0.0000437738652874398,0.000145812088878599,0.000213934190459712,0.00006860345946146,0.000406641112916775
244,-4.0594080928867257E-5,0.000189200694155787,0.000410636806293379,0.00083998886806416,0.00127124420882692,0.00169947296796249,0.00213336026205291,0.00078676329868768,0.000112792841382099,0.0000532127720300746,0.000673765008779167,0.000836236609455129,0.000170312522413258,0.00119030790256387,0.000145869143238718,0.0000558462149702027,0.000186717363849798,0.0000973654120220974,0.00015987685140065,0.000194925278287713,0.000164321153423541,0.000938603871278794,0.000850130858812444,0.0000245782722141513,0.000398104221530526,-0.00000245025144551846,0.0000107855702096067,0.0000296057889441908,0.000710985189554264,0.000139955469018439,0.00113884553325815,0.00037627304136793,0.000902096380974708,0.000159014790559454,-0.0013722489360845,0.000293773990495449,0.0000547975491660442,0.000538641461837714,0.000385342750265558,0.000706636551370084,0.000514477732587872,0.000119729522306529,0.000104550723241445,0.00039534713587526,0.000351507211409861,0.000831605768950234,0.000865568135038908,0.000132756526429901,0.0000857548432321782,0.00122892797072069,0.0000838387572086818,0.000747901577280156,0.000118180568785688,0.00055746059444542,0.000622504585573228,0.0000357362140466929,0.000057777574589309,0.000354881655412477,0.000680619993715166,0.00110203284791932,0.000130795585079669,0.000112522718945885,0.00122926666719905,0.000752544115570545,0.0000755017178921827,-0.00024461418206994,0.000281501434635535,0.0000398750407257473,0.000146689325764468,0.000219780871226693,0.0000637827994355335,0.000423965144479431
