"siteID","sampleID","dayOfYear","dateSet","dateSample","dateTimeSet","dateTimeSample","crew","gear","sampleGroup","effort","effortUnits","distanceShocked","useCPUE","useSampleMarkRecap","comments","metadataID","entryFile"
"CR_FN3","CR_FN3_20200604_0930_FN_JoneslakeExperiment.20200607",156,"2020-06-03","2020-06-04","6/3/2020 13:10:00","6/4/2020 9:30:00","CM,CD","FN","2020_JonesLake_Experiment",20.33,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-04_0930.csv"
"CR_FN7","CR_FN7_20200604_1020_FN_JoneslakeExperiment.20200607",156,"2020-06-03","2020-06-04","6/3/2020 14:55:00","6/4/2020 10:20:00","CM,CD","FN","2020_JonesLake_Experiment",19.42,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-04_1020.csv"
"CR_FN7","CR_FN7_20200605_0905_FN_JoneslakeExperiment.20200607",157,"2020-06-04","2020-06-05","6/4/2020 11:00:00","6/5/2020 9:05:00","CM,CD","FN","2020_JonesLake_Experiment",22.08,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-05_0905.csv"
"CR_FN3","CR_FN3_20200605_0930_FN_JoneslakeExperiment.20200607",157,"2020-06-04","2020-06-05","6/4/2020 11:10:00","6/5/2020 9:30:00","CM,CD","FN","2020_JonesLake_Experiment",22.33,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-05_0930.csv"
"CR_FN6","CR_FN6_20200605_1015_FN_JoneslakeExperiment.20200607",157,"2020-06-04","2020-06-05","6/4/2020 11:30:00","6/5/2020 10:15:00","CM,CD","FN","2020_JonesLake_Experiment",22.75,"trap_hours",0,"yes","yes","cod end came loose","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-05_1015.csv"
"CR_FN8","CR_FN8_20200605_1030_FN_JoneslakeExperiment.20200607",157,"2020-06-04","2020-06-05","6/4/2020 11:45:00","6/5/2020 10:30:00","CM,CD","FN","2020_JonesLake_Experiment",22.75,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-05_1030.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200605_1900_AN_JoneslakeExperiment.20200607",157,"2020-06-05","2020-06-05","6/5/2020 16:30:00","6/5/2020 19:00:00","CM,CD","AN","2020_JonesLake_Experiment",2.5,"angler_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-05_1900.csv"
"CR_FN7","CR_FN7_20200606_0745_FN_JoneslakeExperiment.20200607",158,"2020-06-05","2020-06-06","6/5/2020 9:25:00","6/6/2020 7:45:00","CM,CD","FN","2020_JonesLake_Experiment",22.33,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-06_0745.csv"
"CR_FN3","CR_FN3_20200606_0800_FN_JoneslakeExperiment.20200607",158,"2020-06-05","2020-06-06","6/5/2020 10:05:00","6/6/2020 8:00:00","CM,CD","FN","2020_JonesLake_Experiment",21.92,"trap_hours",0,"yes","yes","100 BLGs clipped and measured the rest were clipped without measuring","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-06_0800.csv"
"CR_FN6","CR_FN6_20200606_0850_FN_JoneslakeExperiment.20200607",158,"2020-06-05","2020-06-06","6/5/2020 10:20:00","6/6/2020 8:50:00","CM,CD","FN","2020_JonesLake_Experiment",22.5,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-06_0850.csv"
"CR_FN8","CR_FN8_20200606_0915_FN_JoneslakeExperiment.20200607",158,"2020-06-05","2020-06-06","6/5/2020 10:40:00","6/6/2020 9:15:00","CM,CD","FN","2020_JonesLake_Experiment",22.58,"trap_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-06_0915.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200606_1710_AN_JoneslakeExperiment.20200607",158,"2020-06-06","2020-06-06","6/6/2020 13:50:00","6/6/2020 17:10:00","CM,CD","AN","2020_JonesLake_Experiment",3.33,"angler_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-06_1710.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200611_1250_AN_JonesLakeExperiment.20200607",163,"2020-06-11","2020-06-11","6/11/2020 10:50:00","6/11/2020 12:50:00","CM, AL","AN","2020_JonesLake_Experiment",2,"angler_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-11_1250.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200612_1730_AN_JoneslakeExperiment.20200607",164,"2020-06-12","2020-06-12","6/12/2020 13:53:00","6/12/2020 17:30:00","CM, AL","AN","2020_JonesLake_Experiment ",3.62,"angler_hours",0,"yes","yes","trolling motor problems","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-12_1730.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200615_1130_AN_JoneslakeExperiment.20200607",167,"2020-06-15","2020-06-15","6/15/2020 10:00:00","6/15/2020 11:30:00","CM, AL","AN","2020_JonesLake_Experiment",1.5,"angler_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-15_1130.csv"
"CR_FN3","CR_FN3_20200616_1105_FN_JoneslakeExperiment.20200607",168,"2020-06-15","2020-06-16","6/15/2020 15:34:00","6/16/2020 11:05:00","CM, AL","FN","2020_JonesLake_Experiment",19.52,"trap_hours",0,"yes","yes","lead line not on bottom","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-16_1105.csv"
"CR_FN6","CR_FN6_20200616_1145_FN_JoneslakeExperiment.20200607",168,"2020-06-15","2020-06-16","6/15/2020 15:53:00","6/16/2020 11:45:00","CM, AL","FN","2020_JonesLake_Experiment",19.87,"trap_hours",0,"yes","yes","SNAPPING TURTLE","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-16_1145.csv"
"CR_FN8","CR_FN8_20200616_1255_FN_JoneslakeExperiment.20200607",168,"2020-06-15","2020-06-16","6/15/2020 16:08:00","6/16/2020 12:55:00","CM, AL","FN","2020_JonesLake_Experiment",20.78,"trap_hours",0,"yes","yes","""crooked","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-16_1255.csv"
"CR_wholeShoreline","CR_wholeShoreline_00200717_0924_FN_JonesLakeExperiment.20200607",199,"0020-07-16","0020-07-17","7/16/20 16:04:00","7/17/20 9:24:00","CM, AL","FN","2020_JonesLake_Experiment",17.33,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-17_0924.csv"
"CR_wholeShoreline","CR_wholeShoreline_00200717_0953_FN_JonesLakeExperiment.20200607",199,"0020-07-16","0020-07-17","7/16/20 16:22:00","7/17/20 9:53:00","CM, AL","FN","2020_JonesLake_Experiment",17.52,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-17_0953.csv"
"CR_wholeShoreline","CR_wholeShoreline_00200717_1034_FN_JonesLakeExperiment.20200607",199,"0020-07-16","0020-07-17","7/16/20 16:36:00","7/17/20 10:34:00","CM, AL","FN","2020_JonesLake_Experiment",17.97,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-17_1034.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200618_1404_AN_JonesLakeExperiment_20200607",170,"2020-06-18","2020-06-18","6/18/2020 13:30:00","6/18/2020 14:04:00","AL,CM","AN","2020_JonesLake_Experiment",0.57,"angler_hours",0,"yes","yes",NA,"JonesLakeExperiment_20200607","JonesLake2020_CR_2020-06-18_1404.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200623_1219_AN_JoneslakeExperiment.20200607",175,"2020-06-23","2020-06-23","6/23/2020 10:50:00","6/23/2020 12:19:00","CM, AL","AN","2020_JonesLake_Experiment ",1.48,"angler_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-23_1219.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200624_0910_FN_JonesLakeExperiment.20200607",176,"2020-06-23","2020-06-24","6/23/2020 16:15:00","6/24/2020 9:10:00","CM, AL","FN","2020_JonesLake_Experiment",16.92,"trap_hours",0,"yes","yes","WIND","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-24_0910.csv"
"CR_FN8","CR_FN8_20200624_0930_FN_JonesLakeExperiment.20200607",176,"2020-06-23","2020-06-24","6/23/2020 16:27:00","6/24/2020 9:30:00","CM, AL","FN","2020_JonesLake_Experiment",17.05,"trap_hours",0,"yes","yes","WIND","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-24_0930.csv"
"CR_FN7","CR_FN7_20200624_1008_FN_JonesLakeExperiment.20200607",176,"2020-06-23","2020-06-24","6/23/2020 16:47:00","6/24/2020 10:08:00","CM, AL","FN","2020_JonesLake_Experiment",17.35,"trap_hours",0,"yes","yes","WIND","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-24_1008.csv"
"CR_FN9","CR_FN9_20200624_1026_FN_JonesLakeExperiment.20200607",176,"2020-06-23","2020-06-24","6/23/2020 17:04:00","6/24/2020 10:26:00","CM, AL","FN","2020_JonesLake_Experiment",17.37,"trap_hours",0,"yes","yes","WIND","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-24_1026.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200625_1332_AN_JoneslakeExperiment.20200607",177,"2020-06-25","2020-06-25","6/25/2020 11:05:00","6/25/2020 13:32:00","CM, AL, JB","AN","2020_JonesLake_Experiment ",2.45,"angler_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-06-25_1332.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200629_1018_AN_JonesLakeExperiment.20200607",181,"2020-06-29","2020-06-29","6/29/2020 9:00:00","6/29/2020 10:18:00","CM, AL","AN","2020_JonesLake_Experiment",1.3,"angler_hours",0,"yes","yes","storm   scale slightly broken","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-29_1018.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200630_1317_AN_JonesLakeExperiment.20200607",182,"2020-06-30","2020-06-30","6/30/2020 9:17:00","6/30/2020 13:17:00","CM, AL","AN","2020_JonesLake_Experiment",4,"angler_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-06-30_1317.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200701_0943_FN_JonesLakeExperiment.20200607",183,"2020-06-30","2020-07-01","6/30/2020 16:01:00","7/1/2020 9:43:00","CM, AL","FN","2020_JonesLake_Experiment",17.7,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-01_0943.csv"
"CR_FN9","CR_FN9_20200701_1029_FN_JonesLakeExperiment.20200607",183,"2020-06-30","2020-07-01","6/30/2020 16:16:00","7/1/2020 10:29:00","CM, AL","FN","2020_JonesLake_Experiment",18.22,"trap_hours",0,"yes","yes","SNAPPER (again)","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-01_1029.csv"
"CR_FN8","CR_FN8_20200701_1047_FN_JonesLakeExperiment.20200607",183,"2020-06-30","2020-07-01","6/30/2020 16:31:00","7/1/2020 10:47:00","CM, AL","FN","2020_JonesLake_Experiment",18.27,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-01_1047.csv"
"CR_FN3","CR_FN3_20200701_1123_FN_JonesLakeExperiment.20200607",183,"2020-06-30","2020-07-01","6/30/2020 16:48:00","7/1/2020 11:23:00","CM, AL","FN","2020_JonesLake_Experiment",18.58,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-01_1123.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200706_1054_AN_JonesLakeExperiment.20200607",188,"2020-07-06","2020-07-06","7/6/2020 9:16:00","7/6/2020 10:54:00","CM, AL","AN","2020_JonesLake_Experiment",1.63,"angler_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-06_1054.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200707_1200_AN_JonesLakeExperiment.20200607",189,"2020-07-07","2020-07-07","7/7/2020 9:50:00","7/7/2020 12:00:00","CM, AL","AN","2020_JonesLake_Experiment",2.17,"angler_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-07_1200.csv"
"CR_FN8","CR_FN8_20200708_0947_FN_JonesLakeExperiment.20200607",190,"2020-07-07","2020-07-08","7/7/2020 13:35:00","7/8/2020 9:47:00","CM, AL","FN","2020_JonesLake_Experiment",20.92,"trap_hours",0,"yes","yes","HOT!!! :(","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-08_0947.csv"
"CR_FN3","CR_FN3_20200708_1030_FN_JonesLakeExperiment.20200607",190,"2020-07-07","2020-07-08","7/7/2020 13:35:00","7/8/2020 10:30:00","CM, AL","FN","2020_JonesLake_Experiment",20.92,"trap_hours",0,"yes","yes","HOT!!! :(","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-08_1030.csv"
"CR_FN9","CR_FN9_20200708_1058_FN_JonesLakeExperiment.20200607",190,"2020-07-07","2020-07-08","7/7/2020 13:44:00","7/8/2020 10:58:00","CM, AL","FN","2020_JonesLake_Experiment",21.23,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-08_1058.csv"
"CR_FN1","CR_FN1_20200717_0924_FN_JonesLakeExperiment.20200607",199,"2020-07-16","2020-07-17","7/16/2020 16:04:00","7/17/2020 9:24:00","CM, AL","FN","2020_JonesLake_Experiment",17.33,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-17_0924.csv"
"CR_FN2","CR_FN2_20200717_0953_FN_JonesLakeExperiment.20200607",199,"2020-07-16","2020-07-17","7/16/2020 16:22:00","7/17/2020 9:53:00","CM, AL","FN","2020_JonesLake_Experiment",17.52,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-17_0953.csv"
"CR_FN3","CR_FN3_20200717_1034_FN_JonesLakeExperiment.20200607",199,"2020-07-16","2020-07-17","7/16/2020 16:36:00","7/17/2020 10:34:00","CM, AL","FN","2020_JonesLake_Experiment",17.97,"trap_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-17_1034.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200720_1109_AN_JoneslakeExperiment.20200607",202,"2020-07-20","2020-07-20","7/20/2020 9:20:00","7/20/2020 11:09:00","CM, AL","AN","2020_JonesLake_Experiment",1.82,"angler_hours",0,"yes","yes",NA,"JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-20_1109.csv"
"CR_FN1","CR_FN1_20200721_0913_FN_JoneslakeExperiment.20200607",203,"2020-07-20","2020-07-21","7/20/2020 14:04:00","7/21/2020 9:13:00","CM, AL","FN","2020_JonesLake_Experiment",19.15,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-21_0913.csv"
"CR_FN2","CR_FN2_20200721_0950_FN_JoneslakeExperiment.20200607",203,"2020-07-20","2020-07-21","7/20/2020 14:16:00","7/21/2020 9:50:00","CM, AL","FN","2020_JonesLake_Experiment",19.57,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-21_0950.csv"
"CR_FN3","CR_FN3_20200721_1036_FN_JoneslakeExperiment.20200607",203,"2020-07-20","2020-07-21","7/20/2020 16:28:00","7/21/2020 10:36:00","CM, AL","FN","2020_JonesLake_Experiment",18.13,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-21_1036.csv"
"CR_FN1","CR_FN1_20200728_0855_FN_JonesLakeExperiment.20200607",210,"2020-07-27","2020-07-28","7/27/2020 9:05:00","7/28/2020 8:55:00","CM,CD","FN","2020_JonesLake_Experiment",23.83,"trap_hours",0,"yes","yes","mini fyke","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-28_0855.csv"
"CR_FN3","CR_FN3_20200728_0925_FN_JonesLakeExperiment.20200607",210,"2020-07-27","2020-07-28","7/27/2020 9:12:00","7/28/2020 9:25:00","CD,CM","FN","2020_JonesLake_Experiment",24.22,"trap_hours",0,"yes","yes","mini fyke","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-28_0925.csv"
"CR_FN4","CR_FN4_20200728_1030_FN_JoneslakeExperiment.20200607",210,"2020-07-27","2020-07-28","7/27/2020 9:22:00","7/28/2020 10:30:00","CM, CD","FN","2020_JonesLake_Experiment",25.13,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-28_1030.csv"
"CR_FN5","CR_FN5_20200728_1100_FN_JoneslakeExperiment.20200607",210,"2020-07-27","2020-07-28","7/27/2020 9:27:00","7/28/2020 11:00:00","CM, CD","FN","2020_JonesLake_Experiment",25.55,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-28_1100.csv"
"CR_FN2","CR_FN2_20200728_1125_FN_JoneslakeExperiment.20200607",210,"2020-07-27","2020-07-28","7/27/2020 9:34:00","7/28/2020 11:25:00","CM, CD","FN","2020_JonesLake_Experiment",25.85,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-28_1125.csv"
"CR_FN6","CR_FN6_20200728_1200_FN_JonesLakeExperiment.20200607",210,"2020-07-27","2020-07-28","7/27/2020 9:48:00","7/28/2020 12:00:00","CM,CD","FN","2020_JonesLake_Experiment",26.2,"trap_hours",0,"yes","yes","mini fyke and a snapper","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-28_1200.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200728_1445_AN_JonesLakeExperiment.20200607",210,"2020-07-28","2020-07-28","7/28/2020 13:10:00","7/28/2020 14:45:00","CM,CD","AN","2020_JonesLake_Experiment",1.58,"angler_hours",0,"yes","yes",NA,"JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-28_1445.csv"
"CR_FN1","CR_FN1_20200729_0855_FN_JonesLakeExperiment.20200607",211,"2020-07-28","2020-07-29","7/28/2020 9:20:00","7/29/2020 8:55:00","CM, AL","FN","2020_JonesLake_Experiment",23.58,"trap_hours",0,"yes","yes","mini fyke","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-29_0855.csv"
"CR_FN3","CR_FN3_20200729_0930_FN_JoneslakeExperiment.20200607",211,"2020-07-28","2020-07-29","7/28/2020 10:20:00","7/29/2020 9:30:00","CM, CD","FN","2020_JonesLake_Experiment",23.17,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-29_0930.csv"
"CR_FN4","CR_FN4_20200729_1000_FN_JoneslakeExperiment.20200607",211,"2020-07-28","2020-07-29","7/28/2020 10:55:00","7/29/2020 10:00:00","CM, CD","FN","2020_JonesLake_Experiment",23.08,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-07-29_1000.csv"
"CR_FN5","CR_FN5_20200729_1025_FN_JonesLakeExperiment.20200607",211,"2020-07-28","2020-07-29","7/28/2020 11:15:00","7/29/2020 10:25:00","CM,CD","FN","2020_JonesLake_Experiment",23.17,"trap_hours",0,"yes","yes","mini fyke","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-29_1025.csv"
"CR_FN2","CR_FN2_20200729_1055_FN_JonesLakeExperiment.20200607",211,"2020-07-28","2020-07-29","7/28/2020 11:50:00","7/29/2020 10:55:00","CM, AL","FN","2020_JonesLake_Experiment",23.08,"trap_hours",0,"yes","yes","mini fyke","JonesLakeExperiment.20200607","JonesLake2020_CR_2020-07-29_1055.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200808_0000_AN_JoneslakeExperiment.20200607",221,"2020-08-08","2020-08-08","8/8/2020 0:00:00","8/8/2020 0:00:00","CM, CD ","AN","2020_JonesLake_Experiment ",0,"angler_hours",0,"no","yes","PART OF ACOUSTIC TAG FISHING - DO NOT USE FOR CPUE CALCULATIONS","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-07_0000.csv"
"CR_FN3","CR_FN3_20200810_1005_FN_JoneslakeExperiment.20200607",223,"2020-08-09","2020-08-10","8/9/2020 17:45:00","8/10/2020 10:05:00","CM, CD ","FN","2020_JonesLake_Experiment ",16.33,"trap_hours",0,"yes","yes","mini fyke and we clipped using a knife since we forgot scissors    because of this really small fish could not be clipped","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-10_1005.csv"
"CR_FN4","CR_FN4_20200810_1050_FN_JoneslakeExperiment.20200607",223,"2020-08-09","2020-08-10","8/9/2020 17:55:00","8/10/2020 10:50:00","CM, CD ","FN","2020_JonesLake_Experiment ",16.92,"trap_hours",0,"yes","yes","mini fyke and we clipped using a knife since we forgot scissors    because of this really small fish could not be clipped","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-10_1050.csv"
"CR_FN1","CR_FN1_20200810_1420_FN_JoneslakeExperiment.20200607",223,"2020-08-09","2020-08-10","8/9/2020 18:00:00","8/10/2020 14:20:00","CM, CD","FN","2020_JonesLake_Experiment",20.33,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-10_1420.csv"
"CR_FN3","CR_FN3_20200810_1430_FN_JoneslakeExperiment.20200607",223,"2020-08-09","2020-08-10","8/9/2020 17:45:00","8/10/2020 14:30:00","CM, CD ","FN","2020_JonesLake_Experiment ",16.33,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-10_1430.csv"
"CR_FN6","CR_FN6_20200810_1500_FN_JoneslakeExperiment.20200607",223,"2020-08-09","2020-08-10","8/9/2020 18:10:00","8/10/2020 15:00:00","CM, CD","FN","2020_JonesLake_Experiment",20.83,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-10_1500.csv"
"CR_FN5","CR_FN5_20200810_1525_FN_JoneslakeExperiment.20200607",223,"2020-08-09","2020-08-10","8/9/2020 18:15:00","8/10/2020 15:25:00","CM, CD ","FN","2020_JonesLake_Experiment ",21.17,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-10_1525.csv"
"CR_FN2","CR_FN2_20200811_0900_FN_JoneslakeExperiment.20200607",224,"2020-08-10","2020-08-11","8/10/2020 10:45:00","8/11/2020 9:00:00","CM, CD","FN","2020_JonesLake_Experiment",22.25,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_0900.csv"
"CR_FN4","CR_FN4_20200811_0930_FN_JoneslakeExperiment.20200607",224,"2020-08-10","2020-08-11","8/10/2020 11:20:00","8/11/2020 9:30:00","CM, CD","FN","2020_JonesLake_Experiment",22.17,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_0930.csv"
"CR_FN1","CR_FN1_20200811_1000_FN_JoneslakeExperiment.20200607",224,"2020-08-10","2020-08-11","8/10/2020 14:55:00","8/11/2020 10:00:00","CM, CD","FN","2020_JonesLake_Experiment",19.08,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_1000.csv"
"CR_FN6","CR_FN6_20200811_1040_FN_JoneslakeExperiment.20200607",224,"2020-08-10","2020-08-11","8/10/2020 15:20:00","8/11/2020 10:40:00","CM, CD","FN","2020_JonesLake_Experiment",19.33,"trap_hours",0,"no","yes","mini fyke snapping turtle ","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_1040.csv"
"CR_FN5","CR_FN5_20200811_1105_FN_JoneslakeExperiment.20200607",224,"2020-08-10","2020-08-11","8/10/2020 16:30:00","8/11/2020 11:05:00","CM, CD","FN","2020_JonesLake_Experiment",18.58,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_1105.csv"
"CR_FN3","CR_FN3_20200811_1135_FN_JoneslakeExperiment.20200607",224,"2020-08-10","2020-08-11","8/10/2020 17:00:00","8/11/2020 11:35:00","CM, CD","FN","2020_JonesLake_Experiment",18.58,"trap_hours",0,"no","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_1135.csv"
"CR_wholeShoreline","CR_wholeShoreline_20200811_1625_AN_JoneslakeExperiment.20200607",224,"2020-08-11","2020-08-11","8/11/2020 14:30:00","8/11/2020 16:25:00","CM, CD ","AN","2020_JonesLake_Experiment ",1.92,"angler_hours",0,"no","yes","spinner baits used","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-11_1625.csv"
"CR_FN2","CR_FN2_20200812_1000_FN_JoneslakeExperiment.20200607",225,"2020-08-11","2020-08-12","8/11/2020 9:25:00","8/12/2020 10:00:00","CM, CD ","FN","2020_JonesLake_Experiment ",24.58,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-12_1000.csv"
"CR_FN4","CR_FN4_20200812_1010_FN_JoneslakeExperiment.20200607",225,"2020-08-11","2020-08-12","8/11/2020 9:55:00","8/12/2020 10:10:00","CM, CD ","FN","2020_JonesLake_Experiment ",24.25,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-12_1010.csv"
"CR_FN1","CR_FN1_20200812_1030_FN_JoneslakeExperiment.20200607",225,"2020-08-11","2020-08-12","8/11/2020 10:30:00","8/12/2020 10:30:00","CM, CD ","FN","2020_JonesLake_Experiment ",24,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-12_1030.csv"
"CR_FN6","CR_FN6_20200812_1035_FN_JoneslakeExperiment.20200607",225,"2020-08-11","2020-08-12","8/11/2020 10:55:00","8/12/2020 10:35:00","CM, CD ","FN","2020_JonesLake_Experiment ",23.67,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-12_1035.csv"
"CR_FN5","CR_FN5_20200812_1045_FN_JoneslakeExperiment.20200607",225,"2020-08-11","2020-08-12","8/11/2020 11:25:00","8/12/2020 10:45:00","CM, CD ","FN","2020_JonesLake_Experiment ",23.33,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-12_1045.csv"
"CR_FN3","CR_FN3_20200812_1055_FN_JoneslakeExperiment.20200607",225,"2020-08-11","2020-08-12","8/11/2020 12:00:00","8/12/2020 10:55:00","CM, CD ","FN","2020_JonesLake_Experiment ",22.92,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-12_1055.csv"
"CR_FN5","CR_FN5_20200820_0905_FN_JoneslakeExperiment.20200607",233,"2020-08-19","2020-08-20","8/19/2020 15:00:00","8/20/2020 9:05:00","CM, CD ","FN","2020_JonesLake_Experiment ",18.08,"trap_hours",0,"yes","yes","mini fyke","JoneslakeExperiment.20200607","JonesLake2020_CR_2020-08-20_0905.csv"
